nombre_carrera,fecha,categoria,url_base,paginas_leidas,n_masculino,n_femenino,n_desconocido,n_total,n_filas_unicas,n_filas_sin_codigo
MEMORIAL EULOGIO GONZALEZ PEREZ - LAVADORES MENORES,16 mar. 2014,PRE-BENXAMÍN. DISTANCIA: 500 M,https://ccnorte.com/resultados/1644-memorial-eulogio-gonzalez-perez---lavadores-menores/pre-benxamin-distancia-500-m/1,1,0,0,0,0,25,25
MEMORIAL EULOGIO GONZALEZ PEREZ - LAVADORES MENORES,16 mar. 2014,BENXAMÍN. DISTANCIA: 1000 M,https://ccnorte.com/resultados/1644-memorial-eulogio-gonzalez-perez---lavadores-menores/benxamin-distancia-1000-m/1,1,0,0,0,0,25,25
MEMORIAL EULOGIO GONZALEZ PEREZ - LAVADORES MENORES,16 mar. 2014,INFANTIL. DISTANCIA: 2000 M,https://ccnorte.com/resultados/1644-memorial-eulogio-gonzalez-perez---lavadores-menores/infantil-distancia-2000-m/1,1,0,0,0,0,16,16
MEMORIAL EULOGIO GONZALEZ PEREZ - LAVADORES MENORES,16 mar. 2014,CADETE. DISTANCIA: 3000 M,https://ccnorte.com/resultados/1644-memorial-eulogio-gonzalez-perez---lavadores-menores/cadete-distancia-3000-m/1,1,0,0,0,0,9,9
LARSA CORRE CON NOS SANFIZ. ADULTOS,16 mar. 2014,ADULTOS. DISTANCIA: 5100 M,https://ccnorte.com/resultados/1648-larsa-corre-con-nos-sanfiz-adultos/adultos-distancia-5100-m/1,26,0,0,0,0,631,631
I CROSS COUNTRY CABANAS 2014,09 mar. 2014,PRUEBA ABSOLUTA. DISTANCIA: 3700 M,https://ccnorte.com/resultados/1641-i-cross-country-cabanas-2014/prueba-absoluta-distancia-3700-m/1,4,0,0,0,0,76,76
III CARREIRA PEDESTRE CONCELLO DE CAMARIÑAS 10K,09 mar. 2014,10K. DISTANCIA: 10000 M,https://ccnorte.com/resultados/1642-iii-carreira-pedestre-concello-de-camarinas-10k/10k-distancia-10000-m/1,8,0,0,0,0,179,179
III CARREIRA PEDESTRE CONCELLO DE CAMARIÑAS 5K,09 mar. 2014,5K. DISTANCIA: 5000 M,https://ccnorte.com/resultados/1639-iii-carreira-pedestre-concello-de-camarinas-5k/5k-distancia-5000-m/1,1,0,0,0,0,22,22
CARREIRA POPULAR DE A MERCA 2014 MENORES,09 mar. 2014,CARREIRA DE MENORES. DISTANCIA: 3000 M,https://ccnorte.com/resultados/1638-carreira-popular-de-a-merca-2014-menores/carreira-de-menores-distancia-3000-m/1,1,0,0,0,0,12,12
III CARREIRA PEDESTRE CONCELLO DE CAMARIÑAS MENORES,09 mar. 2014,INFANTIL-CADETE. DISTANCIA: 3000 M,https://ccnorte.com/resultados/1637-iii-carreira-pedestre-concello-de-camarinas-menores/infantil-cadete-distancia-3000-m/1,1,0,0,0,0,23,23
III CARREIRA PEDESTRE CONCELLO DE CAMARIÑAS MENORES,09 mar. 2014,ALEVIN. DISTANCIA: 1000 M,https://ccnorte.com/resultados/1637-iii-carreira-pedestre-concello-de-camarinas-menores/alevin-distancia-1000-m/1,1,0,0,0,0,22,22
III CARREIRA PEDESTRE CONCELLO DE CAMARIÑAS MENORES,09 mar. 2014,BENXAMIN. DISTANCIA: 1000 M,https://ccnorte.com/resultados/1637-iii-carreira-pedestre-concello-de-camarinas-menores/benxamin-distancia-1000-m/1,1,0,0,0,0,18,18
IV CARRERA POPULAR TORRE DE HERCULES ADULTOS,29 mar. 2014,PRUEBA ABSOLUTA. DISTANCIA: 6515 M,https://ccnorte.com/resultados/1656-iv-carrera-popular-torre-de-hercules-adultos/prueba-absoluta-distancia-6515-m/1,49,0,0,0,0,1217,1217
CARREIRA POPULAR DE A MERCA 2014 ABSOLUTA,09 mar. 2014,CARREIRA ABSOLUTA. DISTANCIA: 10000 M,https://ccnorte.com/resultados/1640-carreira-popular-de-a-merca-2014-absoluta/carreira-absoluta-distancia-10000-m/1,9,0,0,0,0,208,208
VIII CARRERA POPULAR ' INTERRUNNING PIÑEIRO - CONCELLO DE PORRIÑO 2014. INFANTIL Y CADETE,02 mar. 2014,PRUEBA INFANTIL Y CADETE. DISTANCIA: 3000 M,https://ccnorte.com/resultados/1634-viii-carrera-popular--interrunning-pineiro---concello-de-porrino-2014-infantil-y-cadete/prueba-infantil-y-cadete-distancia-3000-m/1,3,0,0,0,0,63,63
I CROSS COUNTRY LUGO,02 mar. 2014,PRUEBA ABSOLUTA. DISTANCIA: 3900 M,https://ccnorte.com/resultados/1635-i-cross-country-lugo/prueba-absoluta-distancia-3900-m/1,4,0,0,0,0,83,83
VIII CARRERA POPULAR ' INTERRUNNING PIÑEIRO - CONCELLO DE PORRIÑO 2014. BENJAMIN Y ALEVIN,02 mar. 2014,PRUEBA ALEVÍN. DISTANCIA: 1500 M,https://ccnorte.com/resultados/1633-viii-carrera-popular--interrunning-pineiro---concello-de-porrino-2014-benjamin-y-alevin/prueba-alevin-distancia-1500-m/1,3,0,0,0,0,56,56
VIII CARRERA POPULAR ' INTERRUNNING PIÑEIRO - CONCELLO DE PORRIÑO 2014. BENJAMIN Y ALEVIN,02 mar. 2014,PRUEBA BENJAMÍN. DISTANCIA: 800 M,https://ccnorte.com/resultados/1633-viii-carrera-popular--interrunning-pineiro---concello-de-porrino-2014-benjamin-y-alevin/prueba-benjamin-distancia-800-m/1,3,0,0,0,0,53,53
I CROSS COUNTRY PONTEVEDRA,23 feb. 2014,PRUEBA ABSOLUTA. DISTANCIA: 4000 M,https://ccnorte.com/resultados/1631-i-cross-country-pontevedra/prueba-absoluta-distancia-4000-m/1,4,0,0,0,0,88,88
27 KANGAS MOUNTAIN,01 mar. 2014,PRUEBA ABSOLUTA. DISTANCIA: 29000 M,https://ccnorte.com/resultados/1632-27-kangas-mountain/prueba-absoluta-distancia-29000-m/1,11,0,0,0,0,251,251
VI MEDIA MARATON CIUDAD DE LEÓN 2014,16 mar. 2014,MEDIO MARATON. DISTANCIA: 21097 M,https://ccnorte.com/resultados/1645-vi-media-maraton-ciudad-de-leon-2014/medio-maraton-distancia-21097-m/1,63,0,0,0,0,1560,1560
VIII CARRERA POPULAR ' INTERRUNNING PIÑEIRO - CONCELLO DE PORRIÑO 2014. ABSOLUTA,02 mar. 2014,PRUEBA ABSOLUTA. DISTANCIA: 10000 M,https://ccnorte.com/resultados/1636-viii-carrera-popular--interrunning-pineiro---concello-de-porrino-2014-absoluta/prueba-absoluta-distancia-10000-m/1,46,0,0,0,0,1129,1129
LARSA CORRE CON NOS OMBREIRO. ADULTOS,16 feb. 2014,ADULTOS. DISTANCIA: 6000 M,https://ccnorte.com/resultados/1629-larsa-corre-con-nos-ombreiro-adultos/adultos-distancia-6000-m/1,30,0,0,0,0,741,741
IV CARREIRA DO COCIDO - LALÍN 2014. ABSOLUTA,16 feb. 2014,PROBA ABSOLUTA. DISTANCIA: 10000 M,https://ccnorte.com/resultados/1628-iv-carreira-do-cocido---lalin-2014-absoluta/proba-absoluta-distancia-10000-m/1,16,0,0,0,0,378,378
LARSA CORRE CON NOS OMBREIRO. NENOS,16 feb. 2014,CATEGORIA B. DISTANCIA: 1000 M,https://ccnorte.com/resultados/1626-larsa-corre-con-nos-ombreiro-nenos/categoria-b-distancia-1000-m/1,6,0,0,0,0,140,140
LARSA CORRE CON NOS OMBREIRO. NENOS,16 feb. 2014,CATEGORIA C. DISTANCIA: 2000 M,https://ccnorte.com/resultados/1626-larsa-corre-con-nos-ombreiro-nenos/categoria-c-distancia-2000-m/1,3,0,0,0,0,52,52
LARSA CORRE CON NOS OMBREIRO. NENOS,16 feb. 2014,CATEGORIA A. DISTANCIA: 650 M,https://ccnorte.com/resultados/1626-larsa-corre-con-nos-ombreiro-nenos/categoria-a-distancia-650-m/1,9,0,0,0,0,203,203
IV CARREIRA DO COCIDO - LALÍN 2014. MENORES,16 feb. 2014,BENXAMIN. DISTANCIA: 650 M,https://ccnorte.com/resultados/1624-iv-carreira-do-cocido---lalin-2014-menores/benxamin-distancia-650-m/1,2,0,0,0,0,33,33
VII MEDIA MARATON CORAZON DE ASTURIAS 2014,16 feb. 2014,MEDIA MARATON. DISTANCIA: 21097 M,https://ccnorte.com/resultados/1627-vii-media-maraton-corazon-de-asturias-2014/media-maraton-distancia-21097-m/1,19,0,0,0,0,470,470
IV CARREIRA DO COCIDO - LALÍN 2014. MENORES,16 feb. 2014,ALEVIN. DISTANCIA: 1000 M,https://ccnorte.com/resultados/1624-iv-carreira-do-cocido---lalin-2014-menores/alevin-distancia-1000-m/1,1,0,0,0,0,25,25
VII RUTA BTT PICO DA LEBRE FOZ,16 feb. 2014,RUTA BTT. DISTANCIA: 38.8 KM,https://ccnorte.com/resultados/1625-vii-ruta-btt-pico-da-lebre-foz/ruta-btt-distancia-388-km/1,6,0,0,0,0,150,150
VI MEDIO MARATON CORUÑA21,23 feb. 2014,CLASIFICACIÓN COMPLETA (POPULAR Y CAMPEONATO). DISTANCIA: 21097 M,https://ccnorte.com/resultados/1630-vi-medio-maraton-coruna21/clasificacion-completa-popular-y-campeonato-distancia-21097-m/1,52,0,0,0,0,1300,1300
9ª CORRIDA DO BENFICA - ANTÓNIO LEITÃO 2014,30 mar. 2014,CORRIDA - 10KM. DISTANCIA: 10000 M,https://ccnorte.com/resultados/1660-9-corrida-do-benfica---antonio-leitao-2014/corrida---10km-distancia-10000-m/1,128,0,0,0,0,3200,3200
XV MEDIO MARATÓN GRAN BAHÍA VIG-BAY 2014,06 abr. 2014,VIGO-NIGRÁN-BAYONA. DISTANCIA: 21097 M,https://ccnorte.com/resultados/1662-xv-medio-maraton-gran-bahia-vig-bay-2014/vigo-nigran-bayona-distancia-21097-m/1,129,0,0,0,0,3225,3225
I CROSS COUNTRY VILALBA 2014,02 feb. 2014,PRUEBA ABSOLUTA. DISTANCIA: 3800 M,https://ccnorte.com/resultados/1620-i-cross-country-vilalba-2014/prueba-absoluta-distancia-3800-m/1,4,0,0,0,0,89,89
VI CARREIRA PEDESTRE SAN BRAIS 2014. COMPENSADA FEMENINA,02 feb. 2014,CCCP 2014. DISTANCIA: 6000 M,https://ccnorte.com/resultados/1759-vi-carreira-pedestre-san-brais-2014-compensada-femenina/cccp-2014-distancia-6000-m/1,2,0,0,0,0,26,26
XIV CROSS POPULAR DO CONCELLO DE BOBORAS CANICROSS,19 ene. 2014,CANICROSS SENIOR FEMENINA E VETERANOS2 MASCULINA. DISTANCIA: 7400 M,https://ccnorte.com/resultados/1613-xiv-cross-popular-do-concello-de-boboras-canicross/canicross-senior-femenina-e-veteranos2-masculina-distancia-7400-m/1,1,0,0,0,0,7,7
XIV CROSS POPULAR DO CONCELLO DE BOBORAS CANICROSS,19 ene. 2014,CANICROSS VETERANOS1 MASCULINA. DISTANCIA: 7400 M,https://ccnorte.com/resultados/1613-xiv-cross-popular-do-concello-de-boboras-canicross/canicross-veteranos1-masculina-distancia-7400-m/1,1,0,0,0,0,6,6
XIV CROSS POPULAR DO CONCELLO DE BOBORAS CANICROSS,19 ene. 2014,CANICROSS SENIOR MASCULINA. DISTANCIA: 7400 M,https://ccnorte.com/resultados/1613-xiv-cross-popular-do-concello-de-boboras-canicross/canicross-senior-masculina-distancia-7400-m/1,1,0,0,0,0,8,8
VI CARREIRA PEDESTRE SAN BRAIS 2014. COMPENSADA MASCULINA,02 feb. 2014,CCCP 2014. DISTANCIA: 6000 M,https://ccnorte.com/resultados/1758-vi-carreira-pedestre-san-brais-2014-compensada-masculina/cccp-2014-distancia-6000-m/1,6,0,0,0,0,142,142
VI CARREIRA PEDESTRE SAN BRAIS 2014. CCCP,02 feb. 2014,CCCP 2014. DISTANCIA: 6000 M,https://ccnorte.com/resultados/1760-vi-carreira-pedestre-san-brais-2014-cccp/cccp-2014-distancia-6000-m/1,7,0,0,0,0,168,168
XIV CROSS POPULAR DO CONCELLO DE BOBORAS MENORES,19 ene. 2014,CATEGORÍA 1. DISTANCIA: 1500 M,https://ccnorte.com/resultados/1611-xiv-cross-popular-do-concello-de-boboras-menores/categoria-1-distancia-1500-m/1,1,0,0,0,0,9,9
VII CARRERA POPULAR ANA AMELIA MENENDEZ 2014,26 ene. 2014,PRUEBA ABSOLUTA. DISTANCIA: 10000 M,https://ccnorte.com/resultados/1619-vii-carrera-popular-ana-amelia-menendez-2014/prueba-absoluta-distancia-10000-m/1,14,0,0,0,0,327,327
XIV CROSS POPULAR DO CONCELLO DE BOBORAS MENORES,19 ene. 2014,CATEGORÍA 2 E 3. DISTANCIA: 4500 M,https://ccnorte.com/resultados/1611-xiv-cross-popular-do-concello-de-boboras-menores/categoria-2-e-3-distancia-4500-m/1,2,0,0,0,0,46,46
NOCTURNA MONUMENTAL MENORES,18 ene. 2014,CATEGORIA C. DISTANCIA: 2000 M,https://ccnorte.com/resultados/1609-nocturna-monumental-menores/categoria-c-distancia-2000-m/1,3,0,0,0,0,54,54
VI CARREIRA PEDESTRE SAN BRAIS 2014,02 feb. 2014,PROBA ABSOLUTA. DISTANCIA: 6000 M,https://ccnorte.com/resultados/1621-vi-carreira-pedestre-san-brais-2014/proba-absoluta-distancia-6000-m/1,13,0,0,0,0,303,303
NOCTURNA MONUMENTAL MENORES,18 ene. 2014,CATEGORIA B. DISTANCIA: 1230 M,https://ccnorte.com/resultados/1609-nocturna-monumental-menores/categoria-b-distancia-1230-m/1,6,0,0,0,0,127,127
XIV CROSS POPULAR DO CONCELLO DE BOBORAS ADULTOS,19 ene. 2014,CATEGORÍA 4 E 5. DISTANCIA: 7400 M,https://ccnorte.com/resultados/1612-xiv-cross-popular-do-concello-de-boboras-adultos/categoria-4-e-5-distancia-7400-m/1,11,0,0,0,0,264,264
XI MEMORIAL EDUARDO FERNÁNDEZ VILLAMARÍN 2014,25 ene. 2014,PROBA ABSOLUTA. DISTANCIA: 7000 M,https://ccnorte.com/resultados/1618-xi-memorial-eduardo-fernandez-villamarin-2014/proba-absoluta-distancia-7000-m/1,20,0,0,0,0,484,484
NOCTURNA MONUMENTAL MENORES,18 ene. 2014,CATEGORIA A. DISTANCIA: 850 M,https://ccnorte.com/resultados/1609-nocturna-monumental-menores/categoria-a-distancia-850-m/1,8,0,0,0,0,200,200
I CARREIRA POPULAR VÍA NOVA 'CONCELLO DE BANDE' 2014,04 ene. 2014,CARREIRA ABSOLUTA. DISTANCIA: 7500 M,https://ccnorte.com/resultados/1606-i-carreira-popular-via-nova-concello-de-bande-2014/carreira-absoluta-distancia-7500-m/1,7,0,0,0,0,159,159
MILLA URBANA SARRIA 2013,31 dic. 2013,SALIDA CONJUNTA. DISTANCIA: 1609 M,https://ccnorte.com/resultados/1603-milla-san-silvestre-sarria/salida-conjunta-distancia-1609-m/1,7,0,0,0,0,158,158
"III CIRCUITO DE CARREIRAS POPULARES ""CORUÑA CORRE""",01 ene. 2014,"III CIRCUITO DE CARREIRAS POPULARES ""CORUÑA CORRE""",https://ccnorte.com/resultados/circuito/iii-circuito-de-carreiras-populares-coruna-corre/clasificacion-individual/1,14,272,66,0,338,336,0
XXXI CARREIRA POPULAR SAN XIAO 2014,12 ene. 2014,PROBA ABSOLUTA. DISTANCIA: 10000 M,https://ccnorte.com/resultados/1608-xxxi-carreira-popular-san-xiao-2014/proba-absoluta-distancia-10000-m/1,28,0,0,0,0,700,700
NOCTURNA MONUMENTAL ADULTOS,18 ene. 2014,ADULTOS. DISTANCIA: 3900 M,https://ccnorte.com/resultados/1610-nocturna-monumental-adultos/adultos-distancia-3900-m/1,35,0,0,0,0,875,875
SAN SILVESTRE RIBADEO 2013,31 dic. 2013,ABSOLUTA. DISTANCIA: 4937 M,https://ccnorte.com/resultados/1604-san-silvestre-ribadeo-2013/absoluta-distancia-4937-m/1,10,0,0,0,0,244,244
SAN SILVESTRE CANGAS DE ONIS 2013,31 dic. 2013,PRUEBA ABSOLUTA. DISTANCIA: 5300 M,https://ccnorte.com/resultados/1602-san-silvestre-cangas-de-onis-2013/prueba-absoluta-distancia-5300-m/1,6,0,0,0,0,149,149
SAN SILVESTRE FLUVIAL 2013,31 dic. 2013,ADULTOS. DISTANCIA: 6500 M,https://ccnorte.com/resultados/1605-san-silvestre-fluvial-2013/adultos-distancia-6500-m/1,19,0,0,0,0,457,457
III CORRENDO POR VIGO,12 ene. 2014,PRUEBA ABSOLUTA. DISTANCIA: 9900 M,https://ccnorte.com/resultados/1607-iii-correndo-por-vigo/prueba-absoluta-distancia-9900-m/1,35,0,0,0,0,855,855
XXX VUELTA POPULAR SAN SILVESTRE SALMANTINA 2013. MENORES,29 dic. 2013,RECORRIDO B. DISTANCIA: 1400 M,https://ccnorte.com/resultados/1596-xxx-vuelta-popular-san-silvestre-salmantina-2013-menores/recorrido-b-distancia-1400-m/1,9,0,0,0,0,216,216
XXX VUELTA POPULAR SAN SILVESTRE SALMANTINA 2013. MENORES,29 dic. 2013,RECORRIDO C. DISTANCIA: 2000 M,https://ccnorte.com/resultados/1596-xxx-vuelta-popular-san-silvestre-salmantina-2013-menores/recorrido-c-distancia-2000-m/1,10,0,0,0,0,226,226
XXX VUELTA POPULAR SAN SILVESTRE SALMANTINA 2013. MENORES,29 dic. 2013,RECORRIDO A. DISTANCIA: 900 M,https://ccnorte.com/resultados/1596-xxx-vuelta-popular-san-silvestre-salmantina-2013-menores/recorrido-a-distancia-900-m/1,20,0,0,0,0,497,497
XII CARREIRA PEDESTRE DO NADAL SAN CIBRAO DAS VIÑAS - MENORES,22 dic. 2013,PROBA MENORES. DISTANCIA: 3000 M,https://ccnorte.com/resultados/1594-xii-carreira-pedestre-do-nadal-san-cibrao-das-vinas---menores/proba-menores-distancia-3000-m/1,3,0,0,0,0,61,61
XVII SAN SILVESTRE POPULAR CIUDAD DE LEON,29 dic. 2013,PRUEBA ABSOLUTA. DISTANCIA: 6800 M,https://ccnorte.com/resultados/1598-xvii-san-silvestre-popular-ciudad-de-leon/prueba-absoluta-distancia-6800-m/1,42,0,0,0,0,1034,1034
XII CARREIRA PEDESTRE DO NADAL SAN CIBRAO DAS VIÑAS,22 dic. 2013,PROBA ABSOLUTA. DISTANCIA: 8500 M,https://ccnorte.com/resultados/1593-xii-carreira-pedestre-do-nadal-san-cibrao-das-vinas/proba-absoluta-distancia-8500-m/1,17,0,0,0,0,405,405
XI CARREIRA POPULAR LUGO MONUMENTAL - GRAN PREMIO E-ON. MENORES,22 dic. 2013,CATEGORIA B. DISTANCIA: 1100 M,https://ccnorte.com/resultados/1591-xi-carreira-popular-lugo-monumental---gran-premio-e-on-menores/categoria-b-distancia-1100-m/1,6,0,0,0,0,132,132
XI CARREIRA POPULAR LUGO MONUMENTAL - GRAN PREMIO E-ON. MENORES,22 dic. 2013,CATEGORIA C. DISTANCIA: 1500 M,https://ccnorte.com/resultados/1591-xi-carreira-popular-lugo-monumental---gran-premio-e-on-menores/categoria-c-distancia-1500-m/1,3,0,0,0,0,73,73
XI CARREIRA POPULAR LUGO MONUMENTAL - GRAN PREMIO E-ON. MENORES,22 dic. 2013,CATEGORIA A. DISTANCIA: 700 M,https://ccnorte.com/resultados/1591-xi-carreira-popular-lugo-monumental---gran-premio-e-on-menores/categoria-a-distancia-700-m/1,8,0,0,0,0,179,179
XXVI CARRERA POPULAR DE NOCHEBUENA - GIJÓN 2013,24 dic. 2013,CATEGORIAS DE MAYORES. DISTANCIA: 5000 M,https://ccnorte.com/resultados/1595-xxvi-carrera-popular-de-nochebuena---gijon-2013/categorias-de-mayores-distancia-5000-m/1,41,0,0,0,0,1002,1002
SAN SILVESTRE RIALTO A CORUÑA 2013,31 dic. 2013,ADULTOS. DISTANCIA: 7700 M,https://ccnorte.com/resultados/1601-san-silvestre-rialto-a-coruna-2013/adultos-distancia-7700-m/1,70,0,0,0,0,1745,1745
XL TROFEO DE PEDESTRISMO CONCELLO DE CANGAS,01 dic. 2013,PROBA ABSOLUTA. DISTANCIA: 10000 M,https://ccnorte.com/resultados/1586-xl-trofeo-de-pedestrismo-concello-de-cangas/proba-absoluta-distancia-10000-m/1,15,0,0,0,0,355,355
XL TROFEO DE PEDESTRISMO CONCELLO DE CANGAS,01 dic. 2013,PROBA XUVENIL - XUNIOR. DISTANCIA: 6000 M,https://ccnorte.com/resultados/1586-xl-trofeo-de-pedestrismo-concello-de-cangas/proba-xuvenil---xunior-distancia-6000-m/1,1,0,0,0,0,9,9
IX CARREIRA POPULAR ´MAR DE BOIRO' - 7º MEMORIAL PEPE BUCETA,15 dic. 2013,CARREIRA LONGA (CAT. XERAL). DISTANCIA: 8451 M,https://ccnorte.com/resultados/1589-ix-carreira-popular-mar-de-boiro---7-memorial-pepe-buceta/carreira-longa-cat-xeral-distancia-8451-m/1,21,0,0,0,0,507,507
XXVIII MEMORIAL ADOLFO ROS - VOLTA Á RÍA 2013,01 dic. 2013,MEDIO MARATON EN CADEIRA DE RODAS. DISTANCIA: 21097 M,https://ccnorte.com/resultados/1585-xxviii-memorial-adolfo-ros---volta-a-ria-2013/medio-maraton-en-cadeira-de-rodas-distancia-21097-m/1,1,0,0,0,0,2,2
I CARREIRA POPULAR CONCELLO DE FORCAREI.2013,01 dic. 2013,PRUEBA ABSOLUTA. DISTANCIA: 7700 M,https://ccnorte.com/resultados/1584-i-carreira-popular-concello-de-forcarei2013/prueba-absoluta-distancia-7700-m/1,5,0,0,0,0,117,117
XI CARREIRA POPULAR LUGO MONUMENTAL - GRAN PREMIO E-ON. ABSOLUTA,22 dic. 2013,PROBA ABSOLUTA. DISTANCIA: 10000 M,https://ccnorte.com/resultados/1592-xi-carreira-popular-lugo-monumental---gran-premio-e-on-absoluta/proba-absoluta-distancia-10000-m/1,51,0,0,0,0,1252,1252
CARRERA POPULAR DRAGOMAN 2013,24 nov. 2013,PRUEBA ABSOLUTA. DISTANCIA: 8400 M,https://ccnorte.com/resultados/1582-carrera-popular-dragoman-2013/prueba-absoluta-distancia-8400-m/1,16,0,0,0,0,379,379
8 KM DE CASTRILLON 2013,21 dic. 2013,PROBA ABSOLUTA. DISTANCIA: 8484 M,https://ccnorte.com/resultados/1590-8-km-de-castrillon-2013/proba-absoluta-distancia-8484-m/1,49,0,0,0,0,1205,1205
"CORRE CON NOS PISTAS CATEGORIAS A,B Y C",24 nov. 2013,CATEGORIA C. DISTANCIA: 2600 M,https://ccnorte.com/resultados/1581-corre-con-nos-pistas-categorias-ab-y-c/categoria-c-distancia-2600-m/1,3,0,0,0,0,71,71
"CORRE CON NOS PISTAS CATEGORIAS A,B Y C",24 nov. 2013,CATEGORIA B. DISTANCIA: 1700 M,https://ccnorte.com/resultados/1581-corre-con-nos-pistas-categorias-ab-y-c/categoria-b-distancia-1700-m/1,8,0,0,0,0,183,183
44 SAN SILVESTRE GIJÓN 2013,31 dic. 2013,RECORRIDO B. DISTANCIA: 6000 M,https://ccnorte.com/resultados/1599-44-san-silvestre-gijon-2013/recorrido-b-distancia-6000-m/1,141,0,0,0,0,3513,3513
XXVIII MEMORIAL ADOLFO ROS - VOLTA Á RÍA 2013,01 dic. 2013,MEDIO MARATON ABSOLUTO. DISTANCIA: 21097 M,https://ccnorte.com/resultados/1585-xxviii-memorial-adolfo-ros---volta-a-ria-2013/medio-maraton-absoluto-distancia-21097-m/1,35,0,0,0,0,875,875
III LEGUA MARÍTIMA SOLIDARIA R.S.D. HÍPICA - MALAWI 2013. MENORES,24 nov. 2013,PRUEBA INFANTIL Y CADETE. DISTANCIA: 1500 M,https://ccnorte.com/resultados/1578-iii-legua-maritima-solidaria-rsd-hipica---malawi-2013-menores/prueba-infantil-y-cadete-distancia-1500-m/1,2,0,0,0,0,33,33
III LEGUA MARÍTIMA SOLIDARIA R.S.D. HÍPICA - MALAWI 2013. MENORES,24 nov. 2013,PRUEBA BENJAMIN Y ALEVIN. DISTANCIA: 600 M,https://ccnorte.com/resultados/1578-iii-legua-maritima-solidaria-rsd-hipica---malawi-2013-menores/prueba-benjamin-y-alevin-distancia-600-m/1,3,0,0,0,0,65,65
"CORRE CON NOS PISTAS CATEGORIAS A,B Y C",24 nov. 2013,CATEGORIA A. DISTANCIA: 800 M,https://ccnorte.com/resultados/1581-corre-con-nos-pistas-categorias-ab-y-c/categoria-a-distancia-800-m/1,11,0,0,0,0,268,268
CORRE CON NOS PISTAS ADULTOS,24 nov. 2013,ADULTOS. DISTANCIA: 4900 M,https://ccnorte.com/resultados/1583-corre-con-nos-pistas-adultos/adultos-distancia-4900-m/1,38,0,0,0,0,939,939
II MEDIA MARATON SOLIDARIA ZONA ABERTA. VILAGARCÍA DE AROUSA,24 nov. 2013,ADULTOS. DISTANCIA: 21097 M,https://ccnorte.com/resultados/1580-ii-media-maraton-solidaria-zona-aberta-vilagarcia-de-arousa/adultos-distancia-21097-m/1,19,0,0,0,0,473,473
CARRERA CARREFOUR FERROL,17 nov. 2013,ADULTOS. DISTANCIA: 10000 M,https://ccnorte.com/resultados/1574-carrera-carrefour-ferrol/adultos-distancia-10000-m/1,21,0,0,0,0,517,517
III LEGUA MARÍTIMA SOLIDARIA R.S.D. HÍPICA - MALAWI 2013. ABSOLUTA,24 nov. 2013,PRUEBA ABSOLUTA. DISTANCIA: 7300 M,https://ccnorte.com/resultados/1579-iii-legua-maritima-solidaria-rsd-hipica---malawi-2013-absoluta/prueba-absoluta-distancia-7300-m/1,30,0,0,0,0,731,731
XXX CARREIRA POPULAR SAN MARTIÑO - MEMORIAL JULIÁN BERNAL - DORNEDA (OLEIROS),10 nov. 2013,CARREIRA ABSOLUTA. DISTANCIA: 7300 M,https://ccnorte.com/resultados/1570-xxx-carreira-popular-san-martino---memorial-julian-bernal---dorneda-oleiros/carreira-absoluta-distancia-7300-m/1,10,0,0,0,0,247,247
XXVII MEDIA MARATON ATLETICA,10 nov. 2013,MEDIA MARATÓN. DISTANCIA: 21097 M,https://ccnorte.com/resultados/1571-xxvii-media-maraton-atletica/media-maraton-distancia-21097-m/1,24,0,0,0,0,588,588
III CARREIRA POPULAR NOVO MESOIRO - MEMORIAL IVAN ROCHA FREIRE 2013. MENORES,03 nov. 2013,BENJAMIN MASCULINA. DISTANCIA: 800 M,https://ccnorte.com/resultados/1567-iii-carreira-popular-novo-mesoiro---memorial-ivan-rocha-freire-2013-menores/benjamin-masculina-distancia-800-m/1,2,0,0,0,0,48,48
III CARREIRA POPULAR NOVO MESOIRO - MEMORIAL IVAN ROCHA FREIRE 2013. MENORES,03 nov. 2013,CADETE Y JUVENIL. DISTANCIA: 2350 M,https://ccnorte.com/resultados/1567-iii-carreira-popular-novo-mesoiro---memorial-ivan-rocha-freire-2013-menores/cadete-y-juvenil-distancia-2350-m/1,5,0,0,0,0,101,101
XXX VUELTA POPULAR SAN SILVESTRE SALMANTINA 2013. ABSOLUTA,29 dic. 2013,RECORRIDO D. DISTANCIA: 10000 M,https://ccnorte.com/resultados/1597-xxx-vuelta-popular-san-silvestre-salmantina-2013-absoluta/recorrido-d-distancia-10000-m/1,159,0,0,0,0,3964,3964
III CARREIRA POPULAR NOVO MESOIRO - MEMORIAL IVAN ROCHA FREIRE 2013. MENORES,03 nov. 2013,INFANTIL. DISTANCIA: 1600 M,https://ccnorte.com/resultados/1567-iii-carreira-popular-novo-mesoiro---memorial-ivan-rocha-freire-2013-menores/infantil-distancia-1600-m/1,2,0,0,0,0,46,46
III CARREIRA POPULAR NOVO MESOIRO - MEMORIAL IVAN ROCHA FREIRE 2013. MENORES,03 nov. 2013,ALEVIN MASCULINA. DISTANCIA: 800 M,https://ccnorte.com/resultados/1567-iii-carreira-popular-novo-mesoiro---memorial-ivan-rocha-freire-2013-menores/alevin-masculina-distancia-800-m/1,2,0,0,0,0,47,47
