fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,modalidad
iter5,Milla - Sidamon - Pre-benjamí F,2018-09-01,Sábado,1.609,road running,Absoluta/General,19,0,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Pre-benjamí F,2019-08-31,Sábado,1.609,road running,Absoluta/General,11,0,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Pre-benjamí M,2018-09-01,Sábado,1.609,road running,Absoluta/General,0,19,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - Pre-benjamí M,2019-08-31,Sábado,1.609,road running,Absoluta/General,0,12,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - SEN M,2015-08-29,Sábado,1.609,road running,Absoluta/General,0,17,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - VET A M,2015-08-29,Sábado,1.609,road running,Absoluta/General,0,28,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - VET A M,2018-09-01,Sábado,1.609,road running,Absoluta/General,0,32,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - VET A M,2019-08-31,Sábado,1.609,road running,Absoluta/General,0,20,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,"Milla - Sidamon - VET A, B, C F",2018-09-01,Sábado,1.609,road running,Absoluta/General,25,0,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,"Milla - Sidamon - VET A, B, C F",2019-08-31,Sábado,1.609,road running,Absoluta/General,28,0,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,"Milla - Sidamon - VET B, C M",2018-09-01,Sábado,1.609,road running,Absoluta/General,0,26,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,"Milla - Sidamon - VET B, C M",2019-08-31,Sábado,1.609,road running,Absoluta/General,0,37,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - VETA F - VETB F,2015-08-29,Sábado,1.609,road running,Absoluta/General,15,0,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla - Sidamon - VETB M,2015-08-29,Sábado,1.609,road running,Absoluta/General,0,18,SIDAMON,Pla d'Urgell,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - BLAU,2021-07-02,Viernes,1.609,road running,Absoluta/General,0,13,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - GROC,2021-07-02,Viernes,1.609,road running,Absoluta/General,0,24,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - NEGRE,2021-07-02,Viernes,1.609,road running,Absoluta/General,0,13,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - SEN F,2017-06-30,Viernes,1.609,road running,Absoluta/General,9,0,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - SEN F,2018-06-29,Viernes,1.609,road running,Absoluta/General,15,0,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - SEN F,2019-06-28,Viernes,1.609,road running,Absoluta/General,13,0,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - SEN M,2017-06-30,Viernes,1.609,road running,Absoluta/General,0,18,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - SEN M,2018-06-29,Viernes,1.609,road running,Absoluta/General,0,26,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - SEN M,2019-06-28,Viernes,1.609,road running,Absoluta/General,0,25,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - VERMELL,2021-07-02,Viernes,1.609,road running,Absoluta/General,13,0,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - VET F,2017-06-30,Viernes,1.609,road running,Absoluta/General,8,0,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - VET F,2018-06-29,Viernes,1.609,road running,Absoluta/General,17,0,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - VET F,2019-06-28,Viernes,1.609,road running,Absoluta/General,19,0,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - VET M,2017-06-30,Viernes,1.609,road running,Absoluta/General,0,29,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - VET M,2018-06-29,Viernes,1.609,road running,Absoluta/General,0,47,LLEIDA,Segrià,Lleida,MILLA
iter5,Milla del Secà de Sant Pere - VET M,2019-06-28,Viernes,1.609,road running,Absoluta/General,0,48,LLEIDA,Segrià,Lleida,MILLA
iter5,Mini Trail Vall d´Àger,2018-03-18,Domingo,0.0,trail running,Absoluta/General,26,52,ÀGER,Noguera,Lleida,TRAIL
iter5,Mitja Marató - Balaguer - 10K,2012-03-11,Domingo,10.0,road running,Absoluta/General,52,204,BALAGUER,Noguera,Lleida,RUN_10
iter5,Mitja Marató - Balaguer - 10K,2013-02-23,Sábado,10.0,road running,Absoluta/General,111,286,BALAGUER,Noguera,Lleida,RUN_10
iter5,Mitja Marató - Balaguer - 10K,2015-02-22,Domingo,10.0,road running,Absoluta/General,87,237,BALAGUER,Noguera,Lleida,RUN_10
iter5,Mitja Marató - Balaguer - 10K,2016-02-21,Domingo,10.0,road running,Absoluta/General,30,108,BALAGUER,Noguera,Lleida,RUN_10
iter5,Mitja Marató - Balaguer - 10K,2017-02-19,Domingo,10.0,road running,Absoluta/General,47,108,BALAGUER,Noguera,Lleida,RUN_10
iter5,Mitja Marató - Balaguer - 10K,2018-02-18,Domingo,10.0,road running,Absoluta/General,20,69,BALAGUER,Noguera,Lleida,RUN_10
iter5,Mitja Marató - Balaguer - 10K,2019-02-17,Domingo,10.0,road running,Absoluta/General,36,80,BALAGUER,Noguera,Lleida,RUN_10
iter5,Mitja Marató - Balaguer - 10K,2020-02-16,Domingo,10.0,road running,Absoluta/General,24,74,BALAGUER,Noguera,Lleida,RUN_10
iter5,Mitja Marató - Balaguer - 10K,2022-02-20,Domingo,10.0,road running,Absoluta/General,24,67,BALAGUER,Noguera,Lleida,RUN_10
iter5,Mitja Marató - Balaguer - 10K,2023-02-12,Domingo,10.0,road running,Absoluta/General,33,63,BALAGUER,Noguera,Lleida,RUN_10
iter5,Mitja Marató - Balaguer - 10K,2024-02-18,Domingo,10.0,road running,Absoluta/General,27,67,BALAGUER,Noguera,Lleida,RUN_10
iter5,Mitja Marató - Balaguer - 10K,2025-03-09,Domingo,10.0,road running,Absoluta/General,31,70,BALAGUER,Noguera,Lleida,RUN_10
iter5,Mitja Marató - Balaguer - 10K,2026-03-08,Domingo,10.0,road running,Absoluta/General,64,79,BALAGUER,Noguera,Lleida,RUN_10
iter5,Mitja Marató - Balaguer - 5K,2016-02-21,Domingo,5.0,road running,Absoluta/General,45,36,BALAGUER,Noguera,Lleida,RUN_5
iter5,Mitja Marató - Balaguer - 5K,2017-02-19,Domingo,5.0,road running,Absoluta/General,62,60,BALAGUER,Noguera,Lleida,RUN_5
iter5,Mitja Marató - Balaguer - 5K,2018-02-18,Domingo,5.0,road running,Absoluta/General,46,39,BALAGUER,Noguera,Lleida,RUN_5
iter5,Mitja Marató - Balaguer - 5K,2019-02-17,Domingo,5.0,road running,Absoluta/General,39,50,BALAGUER,Noguera,Lleida,RUN_5
iter5,Mitja Marató - Balaguer - 5K,2020-02-16,Domingo,5.0,road running,Absoluta/General,34,44,BALAGUER,Noguera,Lleida,RUN_5
iter5,Mitja Marató - Balaguer - 5K,2022-02-20,Domingo,5.0,road running,Absoluta/General,41,39,BALAGUER,Noguera,Lleida,RUN_5
iter5,Mitja Marató - Balaguer - 5K,2023-02-12,Domingo,5.0,road running,Absoluta/General,34,44,BALAGUER,Noguera,Lleida,RUN_5
iter5,Mitja Marató - Balaguer - 5K,2024-02-18,Domingo,5.0,road running,Absoluta/General,42,47,BALAGUER,Noguera,Lleida,RUN_5
iter5,Mitja Marató - Balaguer - 5K,2025-03-09,Domingo,5.0,road running,Absoluta/General,43,54,BALAGUER,Noguera,Lleida,RUN_5
iter5,Mitja Marató - Balaguer - 5K,2026-03-08,Domingo,5.0,road running,Absoluta/General,57,76,BALAGUER,Noguera,Lleida,RUN_5
iter5,Mitja Marató - Balaguer - MM,2012-03-11,Domingo,21.097,road running,Absoluta/General,17,338,BALAGUER,Noguera,Lleida,RUN_MM
iter5,Mitja Marató - Balaguer - MM,2013-02-23,Sábado,21.097,road running,Absoluta/General,18,325,BALAGUER,Noguera,Lleida,RUN_MM
iter5,Mitja Marató - Balaguer - MM,2015-02-22,Domingo,21.097,road running,Absoluta/General,36,322,BALAGUER,Noguera,Lleida,RUN_MM
iter5,Mitja Marató - Balaguer - MM,2016-02-21,Domingo,21.097,road running,Absoluta/General,43,312,BALAGUER,Noguera,Lleida,RUN_MM
iter5,Mitja Marató - Balaguer - MM,2017-02-19,Domingo,21.097,road running,Absoluta/General,50,374,BALAGUER,Noguera,Lleida,RUN_MM
iter5,Mitja Marató - Balaguer - MM,2018-02-18,Domingo,21.097,road running,Absoluta/General,49,352,BALAGUER,Noguera,Lleida,RUN_MM
iter5,Mitja Marató - Balaguer - MM,2019-02-17,Domingo,21.097,road running,Absoluta/General,57,341,BALAGUER,Noguera,Lleida,RUN_MM
iter5,Mitja Marató - Balaguer - MM,2020-02-16,Domingo,21.097,road running,Absoluta/General,32,287,BALAGUER,Noguera,Lleida,RUN_MM
iter5,Mitja Marató - Balaguer - MM,2022-02-20,Domingo,21.097,road running,Absoluta/General,29,294,BALAGUER,Noguera,Lleida,RUN_MM
iter5,Mitja Marató - Balaguer - MM,2023-02-12,Domingo,21.097,road running,Absoluta/General,30,210,BALAGUER,Noguera,Lleida,RUN_MM
iter5,Mitja Marató - Balaguer - MM,2024-02-18,Domingo,21.097,road running,Absoluta/General,28,197,BALAGUER,Noguera,Lleida,RUN_MM
iter5,Mitja Marató - Balaguer - MM,2025-03-09,Domingo,21.097,road running,Absoluta/General,47,252,BALAGUER,Noguera,Lleida,RUN_MM
iter5,Mitja Marató - Balaguer - MM,2026-03-08,Domingo,21.097,road running,Absoluta/General,66,299,BALAGUER,Noguera,Lleida,RUN_MM
iter5,Mitja Marató - Mollerussa - Curta,2011-10-16,Domingo,5.0,road running,Absoluta/General,116,203,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Mitja Marató - Mollerussa - Curta,2012-10-21,Domingo,5.0,road running,Absoluta/General,156,212,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Mitja Marató - Mollerussa - Curta,2013-10-20,Domingo,5.0,road running,Absoluta/General,143,165,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Mitja Marató - Mollerussa - Curta,2014-10-19,Domingo,5.0,road running,Absoluta/General,132,121,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Mitja Marató - Mollerussa - Curta,2015-10-18,Domingo,5.0,road running,Absoluta/General,117,112,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Mitja Marató - Mollerussa - Curta,2016-10-16,Domingo,5.0,road running,Absoluta/General,83,103,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Mitja Marató - Mollerussa - Curta,2017-10-22,Domingo,5.0,road running,Absoluta/General,93,105,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Mitja Marató - Mollerussa - Curta,2018-10-21,Domingo,5.0,road running,Absoluta/General,78,85,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Mitja Marató - Mollerussa - Curta,2019-10-20,Domingo,5.0,road running,Absoluta/General,69,77,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Mitja Marató - Mollerussa - Curta,2021-10-24,Domingo,5.0,road running,Absoluta/General,62,79,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Mitja Marató - Mollerussa - Curta,2022-10-16,Domingo,5.0,road running,Absoluta/General,105,105,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Mitja Marató - Mollerussa - Curta,2023-10-22,Domingo,5.0,road running,Absoluta/General,103,90,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Mitja Marató - Mollerussa - Curta,2024-10-20,Domingo,5.0,road running,Absoluta/General,64,68,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Mitja Marató - Mollerussa - Curta,2025-10-19,Domingo,5.0,road running,Absoluta/General,99,109,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_5
iter5,Mitja Marató - Mollerussa - MM,2011-10-16,Domingo,21.097,road running,Absoluta/General,47,579,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_MM
iter5,Mitja Marató - Mollerussa - MM,2012-10-21,Domingo,21.097,road running,Absoluta/General,39,506,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_MM
iter5,Mitja Marató - Mollerussa - MM,2013-10-20,Domingo,21.097,road running,Absoluta/General,49,473,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_MM
iter5,Mitja Marató - Mollerussa - MM,2014-10-19,Domingo,21.097,road running,Absoluta/General,65,456,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_MM
iter5,Mitja Marató - Mollerussa - MM,2015-10-18,Domingo,21.097,road running,Absoluta/General,56,435,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_MM
iter5,Mitja Marató - Mollerussa - MM,2016-10-16,Domingo,21.097,road running,Absoluta/General,55,451,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_MM
iter5,Mitja Marató - Mollerussa - MM,2017-10-22,Domingo,21.097,road running,Absoluta/General,114,550,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_MM
iter5,Mitja Marató - Mollerussa - MM,2018-10-21,Domingo,21.097,road running,Absoluta/General,76,416,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_MM
iter5,Mitja Marató - Mollerussa - MM,2019-10-20,Domingo,21.097,road running,Absoluta/General,60,397,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_MM
iter5,Mitja Marató - Mollerussa - MM,2021-10-24,Domingo,21.097,road running,Absoluta/General,25,231,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_MM
iter5,Mitja Marató - Mollerussa - MM,2022-10-16,Domingo,21.097,road running,Absoluta/General,64,313,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_MM
iter5,Mitja Marató - Mollerussa - MM,2023-10-22,Domingo,21.097,road running,Absoluta/General,60,328,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_MM
iter5,Mitja Marató - Mollerussa - MM,2024-10-20,Domingo,21.097,road running,Absoluta/General,71,321,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_MM
iter5,Mitja Marató - Mollerussa - MM,2025-10-19,Domingo,21.097,road running,Absoluta/General,68,264,MOLLERUSSA,Pla d'Urgell,Lleida,RUN_MM
iter5,Mitja Marató - Tàrrega - 10K,2011-05-01,Domingo,10.0,road running,Absoluta/General,125,408,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - 10K,2012-05-06,Domingo,10.0,road running,Absoluta/General,166,451,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - 10K,2013-05-05,Domingo,10.0,road running,Absoluta/General,167,363,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - 10K,2014-05-04,Domingo,10.0,road running,Absoluta/General,103,293,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - 10K,2015-05-10,Domingo,10.0,road running,Absoluta/General,81,214,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - 10K,2016-05-08,Domingo,10.0,road running,Absoluta/General,94,220,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - 10K,2017-05-07,Domingo,10.0,road running,Absoluta/General,94,218,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - 10K,2018-05-06,Domingo,10.0,road running,Absoluta/General,88,187,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - 10K,2019-05-05,Domingo,10.0,road running,Absoluta/General,72,134,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - 10K,2021-10-10,Domingo,10.0,road running,Absoluta/General,47,148,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - 10K,2022-05-08,Domingo,10.0,road running,Absoluta/General,70,131,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - 10K,2023-05-07,Domingo,10.0,road running,Absoluta/General,78,163,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - 10K,2024-05-05,Domingo,10.0,road running,Absoluta/General,80,186,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - 10K,2025-05-11,Domingo,10.0,road running,Absoluta/General,119,189,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - 10K,2026-05-10,Domingo,10.0,road running,Absoluta/General,115,204,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2011-05-01,Domingo,10.0,road running,Absoluta/General,21,249,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2012-05-06,Domingo,10.0,road running,Absoluta/General,28,298,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2013-05-05,Domingo,10.0,road running,Absoluta/General,30,230,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2014-05-04,Domingo,10.0,road running,Absoluta/General,24,173,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2015-05-10,Domingo,10.0,road running,Absoluta/General,19,177,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2016-05-08,Domingo,10.0,road running,Absoluta/General,18,182,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2017-05-07,Domingo,10.0,road running,Absoluta/General,48,242,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2018-05-06,Domingo,10.0,road running,Absoluta/General,35,234,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2019-05-05,Domingo,10.0,road running,Absoluta/General,48,214,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2021-10-10,Domingo,10.0,road running,Absoluta/General,17,139,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2022-05-08,Domingo,10.0,road running,Absoluta/General,15,116,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2023-05-07,Domingo,10.0,road running,Absoluta/General,27,148,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2024-05-05,Domingo,10.0,road running,Absoluta/General,25,164,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2025-05-11,Domingo,10.0,road running,Absoluta/General,56,240,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató - Tàrrega - MM,2026-05-10,Domingo,10.0,road running,Absoluta/General,47,263,TÀRREGA,Urgell,Lleida,RUN_10
iter5,Mitja Marató de Lleida,2012-11-04,Domingo,21.097,road running,Absoluta/General,81,610,LLEIDA,Segrià,Lleida,RUN_MM
iter5,Mitja Marató de Lleida,2013-11-03,Domingo,21.097,road running,Absoluta/General,106,705,LLEIDA,Segrià,Lleida,RUN_MM
iter5,Mitja Marató de Lleida,2014-11-02,Domingo,21.097,road running,Absoluta/General,102,637,LLEIDA,Segrià,Lleida,RUN_MM
iter5,Mitja Marató de Lleida,2015-11-15,Domingo,21.097,road running,Absoluta/General,121,750,LLEIDA,Segrià,Lleida,RUN_MM
iter5,Mitja Marató de Lleida,2016-11-20,Domingo,21.097,road running,Absoluta/General,126,799,LLEIDA,Segrià,Lleida,RUN_MM
iter5,Mitja Marató de Lleida,2017-11-19,Domingo,21.097,road running,Absoluta/General,159,844,LLEIDA,Segrià,Lleida,RUN_MM
iter5,Mitja Marató de Lleida,2018-11-18,Domingo,21.097,road running,Absoluta/General,150,829,LLEIDA,Segrià,Lleida,RUN_MM
iter5,Mitja Marató de Lleida,2019-11-17,Domingo,21.097,road running,Absoluta/General,154,769,LLEIDA,Segrià,Lleida,RUN_MM
iter5,Mitja Marató de Lleida,2021-11-21,Domingo,21.097,road running,Absoluta/General,72,454,LLEIDA,Segrià,Lleida,RUN_MM
iter5,Mitja Marató de Lleida,2022-11-20,Domingo,21.097,road running,Absoluta/General,72,480,LLEIDA,Segrià,Lleida,RUN_MM
iter5,Mitja Marató de Lleida,2023-11-19,Domingo,21.097,road running,Absoluta/General,91,471,LLEIDA,Segrià,Lleida,RUN_MM
iter5,Mitja Marató de Lleida,2024-11-17,Domingo,21.097,road running,Absoluta/General,128,577,LLEIDA,Segrià,Lleida,RUN_MM
iter5,Mitja Marató de Lleida,2025-11-16,Domingo,21.097,road running,Absoluta/General,210,830,LLEIDA,Segrià,Lleida,RUN_MM
iter5,Mitja Marató de Lleida - 5K,2014-11-02,Domingo,5.0,road running,Absoluta/General,194,207,LLEIDA,Segrià,Lleida,RUN_5
iter5,Mitja Marató de Lleida - 5K,2015-11-15,Domingo,5.0,road running,Absoluta/General,292,264,LLEIDA,Segrià,Lleida,RUN_5
iter5,Mitja Marató de Lleida - 5K,2016-11-20,Domingo,5.0,road running,Absoluta/General,271,239,LLEIDA,Segrià,Lleida,RUN_5
iter5,Mitja Marató de Lleida - 5K,2017-11-19,Domingo,5.0,road running,Absoluta/General,208,224,LLEIDA,Segrià,Lleida,RUN_5
iter5,Mitja Marató de Lleida - 5K,2018-11-18,Domingo,5.0,road running,Absoluta/General,218,211,LLEIDA,Segrià,Lleida,RUN_5
iter5,Mitja Marató de Lleida - 5K,2019-11-17,Domingo,5.0,road running,Absoluta/General,253,268,LLEIDA,Segrià,Lleida,RUN_5
iter5,Mitja Marató de Lleida - 5K,2023-11-19,Domingo,5.0,road running,Absoluta/General,172,145,LLEIDA,Segrià,Lleida,RUN_5
iter5,Mitja Marató de Lleida - 5K,2024-11-17,Domingo,5.0,road running,Absoluta/General,201,164,LLEIDA,Segrià,Lleida,RUN_5
iter5,Mitja Marató de Lleida - 5K,2025-11-16,Domingo,5.0,road running,Absoluta/General,254,196,LLEIDA,Segrià,Lleida,RUN_5
iter5,Mitja Marató del Conill - 12k,2017-12-03,Domingo,10.0,road running,Absoluta/General,9,37,SANT MARTI DE MALDA,Urgell,Lleida,RUN_10
iter5,Mitja Marató del Conill - 12k,2018-09-30,Domingo,10.0,road running,Absoluta/General,13,22,SANT MARTI DE MALDA,Urgell,Lleida,RUN_10
iter5,Mitja Marató del Conill - 5k,2017-12-03,Domingo,5.0,road running,Absoluta/General,4,11,SANT MARTI DE MALDA,Urgell,Lleida,RUN_5
iter5,Mitja Marató del Conill - 5k,2018-09-30,Domingo,5.0,road running,Absoluta/General,6,8,SANT MARTI DE MALDA,Urgell,Lleida,RUN_5
iter5,Mitja Marató del Conill - MM,2017-12-03,Domingo,21.097,road running,Absoluta/General,2,38,SANT MARTI DE MALDA,Urgell,Lleida,RUN_MM
iter5,Mitja Marató del Conill - MM,2018-09-30,Domingo,21.097,road running,Absoluta/General,5,32,SANT MARTI DE MALDA,Urgell,Lleida,RUN_MM
iter5,Montmaneu 494 - Seròs - Curta,2019-03-24,Domingo,0.0,Ciclismo y btt,Absoluta/General,11,65,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Curta,2022-03-20,Domingo,0.0,Ciclismo y btt,Absoluta/General,10,29,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Curta,2023-03-19,Domingo,0.0,Ciclismo y btt,Absoluta/General,1,22,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Curta,2024-03-17,Domingo,0.0,Ciclismo y btt,Absoluta/General,5,25,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Curta,2025-05-25,Domingo,0.0,Ciclismo y btt,Absoluta/General,1,13,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Curta,2026-03-22,Domingo,0.0,Ciclismo y btt,Absoluta/General,2,14,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Llarga,2019-03-24,Domingo,0.0,Ciclismo y btt,Absoluta/General,4,130,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Llarga,2022-03-20,Domingo,0.0,Ciclismo y btt,Absoluta/General,4,74,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Llarga,2023-03-19,Domingo,0.0,Ciclismo y btt,Absoluta/General,0,60,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Llarga,2024-03-17,Domingo,0.0,Ciclismo y btt,Absoluta/General,0,50,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Llarga,2025-05-25,Domingo,0.0,Ciclismo y btt,Absoluta/General,0,55,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Llarga,2026-03-22,Domingo,0.0,Ciclismo y btt,Absoluta/General,1,59,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Mitja,2023-03-19,Domingo,0.0,Ciclismo y btt,Absoluta/General,6,58,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Mitja,2024-03-17,Domingo,0.0,Ciclismo y btt,Absoluta/General,4,65,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Mitja,2025-05-25,Domingo,0.0,Ciclismo y btt,Absoluta/General,1,41,SERÒS,Segrià,Lleida,BTT
iter5,Montmaneu 494 - Seròs - Mitja,2026-03-22,Domingo,0.0,Ciclismo y btt,Absoluta/General,3,31,SERÒS,Segrià,Lleida,BTT
