fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,finisher_desconocido,categoria_genero,modalidad
ccnorte,V Carrera Popular Volta a Oza,2016-07-31,Domingo,0.0,road running,Infantil,5,6,A Coruña,A Coruña,Galicia,0,mixto,INFANTIL
ccnorte,V Carrera Popular de Los Rosales,2016-12-04,Domingo,0.0,road running,Infantil,32,45,Madrid,,Comunidad de Madrid,0,mixto,ALEVIN
ccnorte,V Carrera Popular de Los Rosales,2016-12-04,Domingo,0.0,road running,Absoluta/General,150,536,Madrid,,Comunidad de Madrid,0,mixto,Adultos
ccnorte,V Carrera Popular de Los Rosales,2016-12-04,Domingo,0.0,road running,Infantil,39,57,Madrid,,Comunidad de Madrid,0,mixto,BENJAMIN
ccnorte,V Carrera Popular de Los Rosales,2016-12-04,Domingo,0.0,road running,Infantil,29,14,Madrid,,Comunidad de Madrid,0,mixto,INFANTIL
ccnorte,V Carrera Popular de Los Rosales,2016-12-04,Domingo,0.0,road running,Infantil,17,28,Madrid,,Comunidad de Madrid,0,mixto,JUVENIL - CADETE
ccnorte,V Carrera popular RGCC - CNSO,2016-09-18,Domingo,3.0,road running,Absoluta/General,19,6,Gijón / Xixón,,Asturias / Asturies,0,mixto,
ccnorte,V Carrera popular RGCC - CNSO,2016-09-18,Domingo,6.0,road running,Absoluta/General,120,326,Gijón / Xixón,,Asturias / Asturies,0,mixto,
ccnorte,V DESAFÍO SAN MIGUEL MONTERROSO,2022-09-18,Domingo,0.0,road running,Absoluta/General,2,28,Monterroso,A Ulloa,Lugo,0,mixto,RUTA CURTA
ccnorte,V DESAFÍO SAN MIGUEL MONTERROSO,2022-09-18,Domingo,0.0,road running,Absoluta/General,1,74,Monterroso,A Ulloa,Lugo,0,mixto,RUTA LONGA
ccnorte,V DON SILVESTRE RABADENSE,2017-12-31,Domingo,0.0,road running,Absoluta/General,30,103,,,,0,mixto,CARRERA ABSOLUTA
ccnorte,V DON SILVESTRE RABADENSE,2017-12-31,Domingo,0.0,road running,Absoluta/General,6,7,,,,0,mixto,CATEGORÍA A
ccnorte,V DON SILVESTRE RABADENSE,2017-12-31,Domingo,0.0,road running,Absoluta/General,8,13,,,,0,mixto,CATEGORÍA B
ccnorte,V DON SILVESTRE RABADENSE,2017-12-31,Domingo,0.0,road running,Absoluta/General,9,5,,,,0,mixto,CATEGORÍA C
ccnorte,V DUATLON DE ESTRADA MOVENDONOS POR POIO,2023-02-18,Sábado,0.0,Multidisciplina,Absoluta/General,0,52,,,,0,mixto,CON CORTE
ccnorte,V DUATLON DE ESTRADA MOVENDONOS POR POIO,2023-02-18,Sábado,0.0,Multidisciplina,Absoluta/General,37,0,,,,0,mixto,FEMININA
ccnorte,V DUATLON DE ESTRADA MOVENDONOS POR POIO,2023-02-18,Sábado,0.0,Multidisciplina,Absoluta/General,0,62,,,,0,mixto,SEN CORTE
ccnorte,V EDICION 24 HORAS DE VIGO,2018-08-25,Sábado,0.0,Otros,Equipos,0,0,Vigo,Vigo,Galicia,0,mixto,EQUIPOS FEMENINOS
ccnorte,V EDICION 24 HORAS DE VIGO,2018-08-25,Sábado,0.0,Otros,Equipos,0,0,Vigo,Vigo,Galicia,0,mixto,EQUIPOS MASCULINOS
ccnorte,V EDICION 24 HORAS DE VIGO,2018-08-25,Sábado,0.0,Otros,Equipos,0,0,Vigo,Vigo,Galicia,0,mixto,EQUIPOS MIXTOS
ccnorte,V EDICION 24 HORAS DE VIGO,2018-08-25,Sábado,0.0,Otros,Absoluta/General,0,0,Vigo,Vigo,Galicia,0,mixto,INDIVIDUAL
ccnorte,V EDICIÓN “ NOCTURNA SAN RAMÓN” CARREIRA POPULAR VILALBA,2023-08-19,Sábado,0.0,road running,Absoluta/General,30,65,Vilalba,Terra Chá,Lugo,0,mixto,ABSOLUTA
ccnorte,V EDICIÓN “ NOCTURNA SAN RAMÓN” CARREIRA POPULAR VILALBA,2023-08-19,Sábado,0.0,road running,Absoluta/General,8,14,Vilalba,Terra Chá,Lugo,0,mixto,CATEGORIA +10
ccnorte,V EDICIÓN “ NOCTURNA SAN RAMÓN” CARREIRA POPULAR VILALBA,2023-08-19,Sábado,0.0,road running,Absoluta/General,7,4,Vilalba,Terra Chá,Lugo,0,mixto,CATEGORIA +13
ccnorte,V EDICIÓN “ NOCTURNA SAN RAMÓN” CARREIRA POPULAR VILALBA,2023-08-19,Sábado,0.0,road running,Absoluta/General,3,8,Vilalba,Terra Chá,Lugo,0,mixto,CATEGORIA +5
ccnorte,V EDICIÓN “ NOCTURNA SAN RAMÓN” CARREIRA POPULAR VILALBA,2023-08-19,Sábado,0.0,road running,Absoluta/General,8,8,Vilalba,Terra Chá,Lugo,0,mixto,CATEGORIA +7
ccnorte,V EDICIÓN “ NOCTURNA SAN RAMÓN” CARREIRA POPULAR VILALBA,2023-08-19,Sábado,0.0,road running,Infantil,3,5,Vilalba,Terra Chá,Lugo,0,mixto,XUVENIL
ccnorte,V EUROCIDADE 10 - 2016,2016-06-12,Domingo,10.0,road running,Absoluta/General,52,329,,,,0,mixto,
ccnorte,V Edición 10k O ROSAL FEIRA DO VIÑO,2018-07-15,Domingo,10.0,road running,Absoluta/General,14,104,Morales del Vino,,Zamora,0,mixto,CARREIRA
ccnorte,V Edición 10k O ROSAL FEIRA DO VIÑO,2018-07-15,Domingo,5.0,road running,Absoluta/General,17,19,Morales del Vino,,Zamora,0,mixto,CARREIRA
ccnorte,V Edición 6 Horas Vila do Corpus #KmpolaInclusión,2024-07-13,Sábado,0.0,Otros,Equipos,0,0,,,,0,mixto,EQUIPOS FEMENINOS
ccnorte,V Edición 6 Horas Vila do Corpus #KmpolaInclusión,2024-07-13,Sábado,0.0,Otros,Equipos,0,0,,,,0,mixto,EQUIPOS MASCULINOS
ccnorte,V Edición 6 Horas Vila do Corpus #KmpolaInclusión,2024-07-13,Sábado,0.0,Otros,Equipos,0,0,,,,0,mixto,EQUIPOS MIXTOS
ccnorte,V Edición 6 Horas Vila do Corpus #KmpolaInclusión,2024-07-13,Sábado,0.0,Otros,Absoluta/General,0,0,,,,0,mixto,INDIVIDUAL
ccnorte,V Edición terremoto trail,2016-10-23,Domingo,42.0,road running,Absoluta/General,0,11,Santiago de Compostela,Santiago,Galicia,0,mixto,MARATON
ccnorte,V Edición terremoto trail,2016-10-23,Domingo,21.0,trail running,Absoluta/General,4,45,Santiago de Compostela,Santiago,Galicia,0,mixto,MEDIA
ccnorte,V LEGUA MARÍTIMA R.S.D. HÍPICA - MALAWI 2015,2015-11-22,Domingo,0.0,Otros,Infantil,15,26,Zaragoza,Zaragoza,Aragón,0,mixto,BENJAMIN ALEVIN
ccnorte,V LEGUA MARÍTIMA R.S.D. HÍPICA - MALAWI 2015,2015-11-22,Domingo,0.0,road running,Absoluta/General,163,310,Zaragoza,Zaragoza,Aragón,0,mixto,CARRERA ADULTOS
ccnorte,V LEGUA MARÍTIMA R.S.D. HÍPICA - MALAWI 2015,2015-11-22,Domingo,0.0,Otros,Infantil,3,8,Zaragoza,Zaragoza,Aragón,0,mixto,INFANTIL CADETE
ccnorte,V MARATON ASALTO A LAS TRINCHERAS DE CANDAMO,2021-09-19,Domingo,42.195,Ciclismo y btt,Absoluta/General,0,3,Candamo,,Asturias / Asturies,0,mixto,E-Bike
ccnorte,V MARATON ASALTO A LAS TRINCHERAS DE CANDAMO,2021-09-19,Domingo,42.195,marcha,Absoluta/General,0,33,Candamo,,Asturias / Asturies,0,mixto,Marcha
ccnorte,V MARATON ASALTO A LAS TRINCHERAS DE CANDAMO,2021-09-19,Domingo,42.195,road running,Absoluta/General,3,73,Candamo,,Asturias / Asturies,0,mixto,XC Maraton
ccnorte,V MARCHA BTT SUBIDA AL ALTO DE VEIGA,2015-06-14,Domingo,40.0,Ciclismo y btt,Absoluta/General,10,67,Navia,,Asturias / Asturies,0,mixto,BTT
ccnorte,V MARCHA BTT SUBIDA AL ALTO DE VEIGA,2015-06-14,Domingo,67.0,Ciclismo y btt,Absoluta/General,8,163,Navia,,Asturias / Asturies,0,mixto,BTT
ccnorte,V MEDIA MARATON CIUDAD DE LEON 2013,2013-03-17,Domingo,21.097,road running,Absoluta/General,0,0,Quintana del Castillo,,León,0,mixto,MEDIO MARATON
ccnorte,V MEDIA MARATON CIUDAD DE LEON 2013,2013-03-17,Domingo,21.097,road running,Otros,0,0,Quintana del Castillo,,León,0,mixto,SILLA DE RUEDAS
ccnorte,V MEDIA MARATON CORAZON DE ASTURIAS 2012,2012-02-19,Domingo,21.097,road running,Absoluta/General,0,0,Oviedo,,Asturias / Asturies,0,mixto,RECORRIDO HOMOLOGADO
ccnorte,V MEDIA MARATON NOCTURNA CIUDAD DE PONFERRADA 2012,2012-07-21,Sábado,21.097,road running,Absoluta/General,0,0,Ponferrada,El Bierzo,León,0,mixto,ABSOLUTA
ccnorte,V MEDIA MARATON RIBADEO – AS CATEDRAIS,2018-09-15,Sábado,21.097,road running,Absoluta/General,90,451,Ribadeo,A Mariña Oriental,Lugo,0,mixto,MEDIO MARATON
ccnorte,V MEDIA MARATÓN GIJÓN “VILLA DE JOVELLANOS”,2015-04-25,Sábado,21.097,road running,Absoluta/General,290,1723,San Fernando,Bahía de Cádiz,Andalucía,0,mixto,Prueba Absoluta
ccnorte,V MEDIA MARATÓN GIJÓN “VILLA DE JOVELLANOS”,2015-04-25,Sábado,21.097,road running,Absoluta/General,0,2,San Fernando,Bahía de Cádiz,Andalucía,0,mixto,Prueba en vehículo adaptado
ccnorte,"V MEDIA MARATÓN SOLIDARIA ZONA ABERTA, a favor da Fundación AROUSA SOLIDARIA",2016-11-20,Domingo,21.097,road running,Absoluta/General,24,305,,,,0,mixto,MEDIO MARATON
ccnorte,V MEDIO MARATON CORUÑA21 2013,2013-02-24,Domingo,21.097,road running,Absoluta/General,0,0,,,,0,mixto,PROBA POPULAR
ccnorte,V NOCTURNA DE NIGRÁN H2K PLAZA 2021,2021-06-12,Sábado,10.0,road running,Absoluta/General,63,203,,,,0,mixto,
ccnorte,V NOCTURNA DE NIGRÁN H2K PLAZA 2021,2021-06-12,Sábado,5.0,road running,Absoluta/General,34,73,,,,0,mixto,
ccnorte,V RUN FOZ RUN NADAL,2021-12-24,Viernes,0.0,road running,Absoluta/General,42,104,,,,0,mixto,ABSOLUTA
ccnorte,V RUN FOZ RUN NADAL,2021-12-24,Viernes,0.0,Otros,Infantil,25,20,,,,0,mixto,ALEVIN - INFANTIL
ccnorte,V RUN FOZ RUN NADAL,2021-12-24,Viernes,0.0,Otros,Infantil,5,14,,,,0,mixto,BENXAMIN
ccnorte,V RUN FOZ RUN NADAL,2021-12-24,Viernes,0.0,Otros,Infantil,7,8,,,,0,mixto,CADETE
ccnorte,V RUTA BTT MANCOMUNIDADE TERRA DE CELANOVA,2013-07-07,Domingo,42.0,Ciclismo y btt,Absoluta/General,0,0,Celanova,Terra da Celanova,Ourense,0,mixto,BTT. DISTANCIA:
ccnorte,V Ruta Mtb Adc Os Mosqueteiros.Bike & Trail,2015-09-27,Domingo,0.0,Ciclismo y btt,Absoluta/General,5,73,,,,0,mixto,BTT RUTA CORTA
ccnorte,V Ruta Mtb Adc Os Mosqueteiros.Bike & Trail,2015-09-27,Domingo,0.0,Ciclismo y btt,Absoluta/General,3,100,,,,0,mixto,BTT RUTA LARGA
ccnorte,V Ruta Mtb Adc Os Mosqueteiros.Bike & Trail,2015-09-27,Domingo,0.0,trail running,Absoluta/General,9,69,,,,0,mixto,TRAIL
ccnorte,V SANITAS MARCA RUNNING SERIES DE GIJÓN,2016-10-16,Domingo,0.0,road running,Absoluta/General,311,1199,Gijón / Xixón,,Asturias / Asturies,0,mixto,CARRERA ABSOLUTA
ccnorte,V SANITAS MARCA RUNNING SERIES DE GIJÓN,2016-10-16,Domingo,0.0,road running,Absoluta/General,0,2,Gijón / Xixón,,Asturias / Asturies,0,mixto,VEHÍCULO ADAPTADO
ccnorte,V TRAIL CONCELLO DE ARTEIXO,2016-11-06,Domingo,18.0,trail running,Absoluta/General,39,176,Arteixo,A Coruña,Galicia,0,mixto,CURTO
ccnorte,V TRAIL CONCELLO DE ARTEIXO,2016-11-06,Domingo,28.0,trail running,Absoluta/General,5,106,Arteixo,A Coruña,Galicia,0,mixto,LONGO
ccnorte,V TRAIL COSTA DOCE 2020,2020-01-26,Domingo,0.0,trail running,Absoluta/General,123,253,Sada,A Coruña,Galicia,0,mixto,TRAIL CURTO
ccnorte,V TRAIL COSTA DOCE 2020,2020-01-26,Domingo,0.0,trail running,Absoluta/General,21,221,Sada,A Coruña,Galicia,0,mixto,TRAIL LONGO
ccnorte,V TRAIL COSTA DOCE 2020,2020-01-26,Domingo,0.0,trail running,Infantil,0,1,Sada,A Coruña,Galicia,0,mixto,"TRAIL MENORES CADETES 15, 16 ou 17 anos o día da proba"
ccnorte,V TRAIL COSTA DOCE 2020,2020-01-26,Domingo,0.0,trail running,Infantil,5,5,Sada,A Coruña,Galicia,0,mixto,"TRAIL MENORES INFANTILES 12, 13 ou 14 anos o día da proba"
ccnorte,V TRAIL DAS PONTES,2016-08-28,Domingo,14.0,trail running,Absoluta/General,24,110,As Pontes de García Rodríguez,O Eume,Galicia,0,mixto,Recorrido
ccnorte,V TRAIL DAS PONTES,2016-08-28,Domingo,27.0,trail running,Absoluta/General,8,96,As Pontes de García Rodríguez,O Eume,Galicia,0,mixto,Recorrido
ccnorte,V TRAIL DO NOCEDO,2026-03-08,Domingo,0.0,trail running,Infantil,3,8,Os Blancos,A Limia,Ourense,0,mixto,CADETE CxM 360 d+
ccnorte,V TRAIL DO NOCEDO,2026-03-08,Domingo,0.0,trail running,Infantil,1,2,Os Blancos,A Limia,Ourense,0,mixto,JUNIOR CxM 725+
ccnorte,V TRAIL DO NOCEDO,2026-03-08,Domingo,0.0,trail running,Infantil,31,162,Os Blancos,A Limia,Ourense,0,mixto,TRAIL + PROMESA CxM + ABSOLUTA CxM 1600 d+
ccnorte,V TRAIL DO NOCEDO,2026-03-08,Domingo,0.0,trail running,Absoluta/General,21,99,Os Blancos,A Limia,Ourense,0,mixto,TRAIL CxM
ccnorte,V TRAIL DO NOCEDO,2026-03-08,Domingo,0.0,trail running,Infantil,91,158,Os Blancos,A Limia,Ourense,0,mixto,TRAILIÑO + XUVENIL CxM 600 d+
ccnorte,V TRAIL DO NOCEDO,2026-03-08,Domingo,0.0,trail running,Absoluta/General,1,3,Os Blancos,A Limia,Ourense,0,mixto,TRAILIÑO CxM
ccnorte,V TRAIL E ANDAINA POLAS CABECEIRAS DO ANLLÓNS,2019-03-24,Domingo,0.0,trail running,Absoluta/General,46,191,O Campo da Feira,Bergantiños,Galicia,0,mixto,CRONO-ESCALADA
ccnorte,V TRAIL E ANDAINA POLAS CABECEIRAS DO ANLLÓNS,2019-03-24,Domingo,16.0,trail running,Absoluta/General,41,119,O Campo da Feira,Bergantiños,Galicia,0,mixto,MINITRAIL
ccnorte,V TRAIL E ANDAINA POLAS CABECEIRAS DO ANLLÓNS,2019-03-24,Domingo,25.0,trail running,Absoluta/General,5,73,O Campo da Feira,Bergantiños,Galicia,0,mixto,TRAIL
ccnorte,V TRAIL SUBIDA Ó MONTE PINDO,2015-06-13,Sábado,0.0,trail running,Absoluta/General,25,263,Carnota,Muros,Galicia,0,mixto,TRAIL
ccnorte,V TRAIL TRANS SERRA DA GROBA-BAIONA,2017-11-04,Sábado,0.0,trail running,Equipos,0,0,Baiona,Vigo,Galicia,0,mixto,EQUIPOS MINI TRAIL SERRA DA GROBA 2017
ccnorte,V TRAIL TRANS SERRA DA GROBA-BAIONA,2017-11-04,Sábado,0.0,trail running,Equipos,0,0,Baiona,Vigo,Galicia,0,mixto,EQUIPOS TRAIL SERRA DA GROBA 2017
ccnorte,V TRAIL TRANS SERRA DA GROBA-BAIONA,2017-11-04,Sábado,0.0,trail running,Absoluta/General,11,108,Baiona,Vigo,Galicia,0,mixto,MINI TRAIL
ccnorte,V TRAIL TRANS SERRA DA GROBA-BAIONA,2017-11-04,Sábado,0.0,trail running,Absoluta/General,2,37,Baiona,Vigo,Galicia,0,mixto,TRAIL
ccnorte,V TRAIL TRANS SERRA DA GROBA-BAIONA,2017-11-04,Sábado,0.0,trail running,Absoluta/General,49,82,Baiona,Vigo,Galicia,0,mixto,TRAILIÑO
ccnorte,V TRAVESIA A NADO LARGA DISTANCIA A CORUÑA 10.000,2012-09-30,Domingo,0.0,Otros,Absoluta/General,0,0,A Coruña,A Coruña,Galicia,0,mixto,V TRAVESIA A NADO LARGA DISTANCIA A CORUÑA 10.000
ccnorte,V TRAVESÍA VILA DO TEA 2021,2021-08-14,Sábado,0.0,Otros,Absoluta/General,0,2,Santa Cruz de Tenerife,,Santa Cruz de Tenerife,0,mixto,ADAPTADA
ccnorte,V TRAVESÍA VILA DO TEA 2021,2021-08-14,Sábado,0.0,road running,Infantil,42,44,Santa Cruz de Tenerife,,Santa Cruz de Tenerife,0,mixto,"ALEVIN,INFANTIL Y POPULAR"
ccnorte,V TRAVESÍA VILA DO TEA 2021,2021-08-14,Sábado,0.0,road running,Mayores/Veteranos,12,46,Santa Cruz de Tenerife,,Santa Cruz de Tenerife,0,mixto,MASTER/POPULAR
ccnorte,V TRAVESÍA VILA DO TEA 2021,2021-08-14,Sábado,0.2,Otros,Infantil,3,15,Santa Cruz de Tenerife,,Santa Cruz de Tenerife,0,mixto,MENORES
ccnorte,V TRAVESÍA VILA DO TEA 2021,2021-08-14,Sábado,0.0,road running,Elite,11,0,Santa Cruz de Tenerife,,Santa Cruz de Tenerife,0,mixto,REMUDAS MIXTAS ELITE
ccnorte,V TRAVESÍA VILA DO TEA 2021,2021-08-14,Sábado,0.0,road running,Mayores/Veteranos,4,1,Santa Cruz de Tenerife,,Santa Cruz de Tenerife,0,mixto,REMUDAS MIXTAS MASTER/POPULAR
ccnorte,V TRAVESÍA VILA DO TEA 2021,2021-08-14,Sábado,0.0,road running,Absoluta/General,13,13,Santa Cruz de Tenerife,,Santa Cruz de Tenerife,0,mixto,ÉLITE
ccnorte,V TRIATLON DESAFÍO PASTOR ISLAS CÍES 2017,2017-09-24,Domingo,0.0,Multidisciplina,Absoluta/General,22,314,Vigo,Vigo,Galicia,0,mixto,GRUPOS DE EDAD
ccnorte,V TRIATLON DESAFÍO PASTOR ISLAS CÍES 2017,2017-09-24,Domingo,0.0,Multidisciplina,Absoluta/General,7,48,Vigo,Vigo,Galicia,0,mixto,PRO
ccnorte,V TRIATLON SEMI INDOOR GRAN PREMIO SERVIOCIO VILA DE BAIONA 2016,2016-07-24,Domingo,0.0,Multidisciplina,Absoluta/General,20,105,Baiona,Vigo,Galicia,0,mixto,TRIATLON POPULAR
ccnorte,V Tríatlon Atlántico Baiona,2019-06-02,Domingo,0.0,Multidisciplina,Absoluta/General,0,0,,,,0,femenino,Femenina
ccnorte,V Tríatlon Atlántico Baiona,2019-06-02,Domingo,0.0,Multidisciplina,Absoluta/General,0,0,,,,0,masculino,Masculina
ccnorte,V Tríatlon Atlántico Baiona,2019-06-02,Domingo,0.0,Multidisciplina,Absoluta/General,1,0,,,,0,mixto,Paratriatlón
ccnorte,V Vertiatlon Solidario Baiona,2019-09-14,Sábado,0.0,Otros,Absoluta/General,0,0,,,,0,femenino,Femenina
ccnorte,V Vertiatlon Solidario Baiona,2019-09-14,Sábado,0.0,Otros,Absoluta/General,0,0,,,,0,masculino,Masculina
ccnorte,V edición Travesía a nado Costa Serena-Concello de Nigrán,2015-07-12,Domingo,4.0,road running,Absoluta/General,49,238,Nigrán,Vigo,Galicia,0,mixto,
ccnorte,V edición Travesía a nado Costa Serena-Concello de Nigrán,2015-07-12,Domingo,0.8,road running,Absoluta/General,33,42,Nigrán,Vigo,Galicia,0,mixto,
ccnorte,V edición do TRAIL DO TREGA,2018-11-25,Domingo,18.0,trail running,Absoluta/General,23,143,A Guarda,O Baixo Miño,Galicia,0,mixto,Castros Celtas
ccnorte,V edición do TRAIL DO TREGA,2018-11-25,Domingo,12.0,trail running,Absoluta/General,43,73,A Guarda,O Baixo Miño,Galicia,0,mixto,Mergelina Trail Trega
ccnorte,VACALOURA GRAVEL,2026-06-28,Domingo,0.0,road running,Absoluta/General,7,47,,,,0,mixto,RUTA CORTA
ccnorte,VACALOURA GRAVEL,2026-06-28,Domingo,0.0,road running,Absoluta/General,6,195,,,,0,mixto,RUTA LONGA
ccnorte,VI 10 KM VILA DE XINZO DE LIMIA 2013,2013-03-10,Domingo,10.0,road running,Absoluta/General,0,0,Allariz,Allariz-Maceda,Ourense,0,mixto,PROBA ABSOLUTA
ccnorte,VI 10 KM VILLA DE RIBADESELLA,2014-09-20,Sábado,10.0,road running,Absoluta/General,0,0,Ribadesella/Ribeseya,,Asturias / Asturies,0,mixto,CLASIFICACIÓN COMPLETA
ccnorte,VI 10KM CIDADE UNIVERSITARIA - CUVI 2012,2012-03-11,Domingo,10.0,road running,Absoluta/General,0,0,Barcelona,Barcelonès,Catalunya,0,mixto,PROBA ABSOLUTA
ccnorte,VI BAIXADA POPULAR DE CROSS SAN PEDRO DE VISMA 2013,2013-06-30,Domingo,7.1,road running,Absoluta/General,0,0,A Coruña,A Coruña,Galicia,0,mixto,PRUEBA ABSOLUTA
ccnorte,VI BAIXADA POPULAR DE CROSS SAN PEDRO DE VISMA. MENORES 2013,2013-06-30,Domingo,0.8,road running,Infantil,0,0,,,,0,mixto,ALEVIN
ccnorte,VI BAIXADA POPULAR DE CROSS SAN PEDRO DE VISMA. MENORES 2013,2013-06-30,Domingo,0.8,road running,Infantil,0,0,,,,0,mixto,BENJAMIN
ccnorte,VI BAIXADA POPULAR DE CROSS SAN PEDRO DE VISMA. MENORES 2013,2013-06-30,Domingo,1.6,road running,Infantil,0,0,,,,0,mixto,"INFANTIL, CADETE Y JUVENIL"
ccnorte,VI C.P. CONCELLO DE REDONDELA. JUAN CRESPO,2013-06-30,Domingo,6.5,Otros,Absoluta/General,0,0,Córdoba,,Córdoba,0,mixto,ADULTOS
ccnorte,VI C.P.“MAR DE BOIRO”MEMORIAL PEPE BUCETA. 2010,2010-12-19,Domingo,8.246,marcha,Absoluta/General,0,0,,,,0,mixto,4º MEMORIAL PEPE BUCETA
ccnorte,VI C.PEDESTRE DE CAMPAÑÓ. GP HOTEL CAMPANIOLA,2013-09-21,Sábado,9.65,Otros,Absoluta/General,0,0,Pontevedra,Pontevedra,Galicia,0,mixto,ADULTOS
ccnorte,VI C.PEDESTRE DE CAMPAÑÓ. GP HOTEL CAMPANIOLA,2013-09-21,Sábado,3.2,Otros,Infantil,0,0,Pontevedra,Pontevedra,Galicia,0,mixto,JUVENIL
ccnorte,"VI CAMOVI (CARREIRA POR MONTAÑA ""MONTES DE VIVEIRO"") 2016",2016-04-10,Domingo,10.0,road running,Absoluta/General,11,12,Viveiro,A Mariña Occidental,Lugo,0,mixto,CAMOVI
ccnorte,"VI CAMOVI (CARREIRA POR MONTAÑA ""MONTES DE VIVEIRO"") 2016",2016-04-10,Domingo,10.0,road running,Absoluta/General,3,13,Viveiro,A Mariña Occidental,Lugo,0,mixto,CAMOVI
ccnorte,"VI CAMOVI (CARREIRA POR MONTAÑA ""MONTES DE VIVEIRO"") 2016",2016-04-10,Domingo,18.0,road running,Absoluta/General,25,97,Viveiro,A Mariña Occidental,Lugo,0,mixto,CAMOVI
ccnorte,"VI CAMOVI (CARREIRA POR MONTAÑA ""MONTES DE VIVEIRO"") 2016",2016-04-10,Domingo,42.0,road running,Absoluta/General,12,146,Viveiro,A Mariña Occidental,Lugo,0,mixto,CAMOVI
ccnorte,VI CANICROSS CONCELLO DE BOIMORTO 2012,2012-09-16,Domingo,3.167,road running,Absoluta/General,0,0,A Gándara,Arzúa,Galicia,0,mixto,CANICROSS
ccnorte,VI CARREIRA DA CEREIXA (RUN RUN VIGO),2017-05-28,Domingo,0.0,road running,Absoluta/General,43,148,A Pobra do Brollón,Terra de Lemos,Lugo,0,mixto,ABSOLUTA
ccnorte,VI CARREIRA DA CEREIXA (RUN RUN VIGO),2017-05-28,Domingo,0.0,road running,Absoluta/General,42,146,A Pobra do Brollón,Terra de Lemos,Lugo,0,mixto,ABSOLUTA
ccnorte,VI CARREIRA DA CEREIXA (RUN RUN VIGO),2017-05-28,Domingo,0.0,road running,Absoluta/General,42,146,A Pobra do Brollón,Terra de Lemos,Lugo,0,mixto,ABSOLUTA [Compensada]
ccnorte,VI CARREIRA DA CEREIXA (RUN RUN VIGO),2017-05-28,Domingo,0.0,road running,Absoluta/General,6,10,A Pobra do Brollón,Terra de Lemos,Lugo,0,mixto,NIÑOS
ccnorte,VI CARREIRA NOCTURNA CELANOVA ADULT@S. LIGA09 x2,2009-06-27,Sábado,0.0,road running,Absoluta/General,0,320,,,,0,mixto,Carrera
ccnorte,VI CARREIRA NOCTURNA MURUS LUCIS “ROMANOS VS CASTREXOS”,2025-06-13,Viernes,0.0,road running,Absoluta/General,11,18,,,,0,mixto,CASTREX@S
ccnorte,VI CARREIRA NOCTURNA MURUS LUCIS “ROMANOS VS CASTREXOS”,2025-06-13,Viernes,0.0,road running,Absoluta/General,7,21,,,,0,mixto,ROMAN@S
ccnorte,VI CARREIRA NOCTURNA RINLO-RIBADEO,2024-08-17,Sábado,0.0,road running,Absoluta/General,67,238,Ribadeo,A Mariña Oriental,Lugo,0,mixto,ABSOLUTA
ccnorte,VI CARREIRA NOCTURNA RINLO-RIBADEO,2024-08-17,Sábado,0.0,road running,Infantil,16,14,Ribadeo,A Mariña Oriental,Lugo,0,mixto,ALEVIN
ccnorte,VI CARREIRA NOCTURNA RINLO-RIBADEO,2024-08-17,Sábado,0.0,road running,Infantil,7,14,Ribadeo,A Mariña Oriental,Lugo,0,mixto,BENXAMIN
ccnorte,VI CARREIRA NOCTURNA RINLO-RIBADEO,2024-08-17,Sábado,0.0,road running,Infantil,14,20,Ribadeo,A Mariña Oriental,Lugo,0,mixto,INFANTIL CADETE
ccnorte,VI CARREIRA PEDESTRE CONCELLO DE CAMARIÑAS,2017-03-12,Domingo,10.0,road running,Absoluta/General,55,256,Camariñas,Terra de Soneira,Galicia,0,mixto,ABSOLUTA
ccnorte,VI CARREIRA PEDESTRE CONCELLO DE CAMARIÑAS,2017-03-12,Domingo,3.0,road running,Absoluta/General,61,40,Camariñas,Terra de Soneira,Galicia,0,mixto,ABSOLUTOS CONTRA O CANCRO
ccnorte,VI CARREIRA PEDESTRE CONCELLO DE CAMARIÑAS,2017-03-12,Domingo,0.0,road running,Infantil,11,14,Camariñas,Terra de Soneira,Galicia,0,mixto,ALEVÍN: 2006-2007
ccnorte,VI CARREIRA PEDESTRE CONCELLO DE CAMARIÑAS,2017-03-12,Domingo,0.0,road running,Infantil,18,19,Camariñas,Terra de Soneira,Galicia,0,mixto,BENXAMÍNS: 2008-2009
ccnorte,VI CARREIRA PEDESTRE CONCELLO DE CAMARIÑAS,2017-03-12,Domingo,0.0,road running,Otros,0,2,Camariñas,Terra de Soneira,Galicia,0,mixto,CADEIRA DE RODAS
ccnorte,VI CARREIRA PEDESTRE CONCELLO DE CAMARIÑAS,2017-03-12,Domingo,10.0,Ciclismo y btt,Otros,0,2,Camariñas,Terra de Soneira,Galicia,0,mixto,HANDBIKE
ccnorte,VI CARREIRA PEDESTRE CONCELLO DE CAMARIÑAS,2017-03-12,Domingo,0.0,road running,Infantil,38,32,Camariñas,Terra de Soneira,Galicia,0,mixto,INFANTIL: CADETE E XUVENIL
ccnorte,VI CARREIRA PEDESTRE CONCELLO DE CEE (NOCTURNA),2019-06-22,Sábado,3.0,road running,Absoluta/General,76,74,Cee,Fisterra,Galicia,0,mixto,CONTRA O CANCRO
