fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,comunidad_autonoma
sportmaniacs,Final Nacional de Cros 2020,2020-03-08,Domingo,0.0,Otros,Absoluta/General,48.0,0.0,Olèrdola,Alt Penedès,Barcelona,
sportmaniacs,Final Nacional de Cros 2020,2020-03-08,Domingo,0.0,Otros,Absoluta/General,0.0,50.0,Olèrdola,Alt Penedès,Barcelona,
sportmaniacs,Final Nacional de Cros 2020,2020-03-08,Domingo,0.0,Otros,Absoluta/General,43.0,0.0,Olèrdola,Alt Penedès,Barcelona,
sportmaniacs,Final Nacional de Cros 2020,2020-03-08,Domingo,0.0,Otros,Absoluta/General,0.0,60.0,Olèrdola,Alt Penedès,Barcelona,
sportmaniacs,CANICROSS DE MALLEN,2020-03-08,Domingo,0.0,Otros,Infantil,4.0,2.0,Mallén,Campo de Borja,Zaragoza,
sportmaniacs,CANICROSS DE MALLEN,2020-03-08,Domingo,0.0,Otros,Absoluta/General,8.0,22.0,Mallén,Campo de Borja,Zaragoza,
sportmaniacs,CANICROSS DE MALLEN,2020-03-08,Domingo,0.0,Otros,Absoluta/General,0.0,1.0,Mallén,Campo de Borja,Zaragoza,
sportmaniacs,CANICROSS DE MALLEN,2020-03-08,Domingo,0.0,Otros,Absoluta/General,0.0,4.0,Mallén,Campo de Borja,Zaragoza,
sportmaniacs,VII CURSA SOLIDÀRIA DIA DE LA DONA MURO,2020-03-07,Sábado,0.0,Otros,Absoluta/General,80.0,0.0,Muro de Alcoy,,Alicante,
sportmaniacs,I DUATLÓN NO DRAFTING SANCHO ABARCA - CLASIFICACIÓN PROVISIONAL,2020-03-08,Domingo,0.0,Multidisciplina,Absoluta/General,19.0,102.0,Tauste,Cinco Villas,Zaragoza,
sportmaniacs,10 Km. Oviedo Las Caldas Villa Termal,2020-03-08,Domingo,10.0,road running,Absoluta/General,333.0,677.0,Oviedo,,,Asturias
sportmaniacs,10 Km. Oviedo Las Caldas Villa Termal,2020-03-08,Domingo,0.0,Ciclismo y btt,Absoluta/General,0.0,1.0,Oviedo,,,Asturias
sportmaniacs,MEDIA MARATON Y 10KM CIUDAD DE PALENCIA 2020,2020-03-08,Domingo,21.097,road running,Absoluta/General,62.0,518.0,Palencia,,Palencia,
sportmaniacs,MEDIA MARATON Y 10KM CIUDAD DE PALENCIA 2020,2020-03-08,Domingo,10.0,road running,Absoluta/General,136.0,403.0,Palencia,,Palencia,
sportmaniacs,32º Gran Canaria Bike Week - La Cicloturista,2020-12-05,Sábado,0.0,Ciclismo y btt,Absoluta/General,11.0,86.0,San Bartolomé de Tirajana,,Las Palmas,
sportmaniacs,10 Km. Villa de Laredo 2021,2021-10-16,Sábado,10.0,road running,Absoluta/General,199.0,1072.0,Laredo,,,Cantabria
sportmaniacs,Triathlon Internacional Portocolom 2021,2021-04-11,Domingo,0.0,Otros,Absoluta/General,16.0,108.0,Felanitx,Migjorn,Baleares (Illes),
sportmaniacs,Triathlon Internacional Portocolom 2021,2021-04-11,Domingo,0.0,Otros,Absoluta/General,9.0,93.0,Felanitx,Migjorn,Baleares (Illes),
sportmaniacs,Triathlon Internacional Portocolom 2021,2021-04-11,Domingo,0.0,Otros,Absoluta/General,1.0,3.0,Felanitx,Migjorn,Baleares (Illes),
sportmaniacs,Aramotz Mendi Lasterketa 17 K,2020-10-18,Domingo,17.0,road running,Absoluta/General,13.0,113.0,Amorebieta-Etxano,,Vizcaya,
sportmaniacs,FRIXUELINDOOR,2020-04-04,Sábado,10.0,road running,Absoluta/General,176.0,234.0,Pravia,,,Asturias
sportmaniacs,SNL L'ESTARTIT-ILLES MEDES,2023-10-07,Sábado,2.5,road running,Absoluta/General,47.0,80.0,Torroella de Montgrí,Baix Empordà,Girona,
sportmaniacs,SNL L'ESTARTIT-ILLES MEDES,2023-10-07,Sábado,5.5,road running,Absoluta/General,16.0,75.0,Torroella de Montgrí,Baix Empordà,Girona,
sportmaniacs,XXI TRAVESÍA INTERNACIONAL LA BOCAINA,2021-10-02,Sábado,0.0,Otros,Absoluta/General,10.0,50.0,Yaiza,,Las Palmas,
sportmaniacs,XXI TRAVESÍA INTERNACIONAL LA BOCAINA,2021-10-02,Sábado,0.0,Otros,Absoluta/General,1.0,3.0,Yaiza,,Las Palmas,
sportmaniacs,V SANT CARLES TRAIL,2020-11-15,Domingo,0.0,trail running,Absoluta/General,30.0,98.0,Santa Eulalia del Río,Eivissa,Baleares (Illes),
sportmaniacs,III Ruta por la Seguridad Virtual,2020-07-18,Sábado,3.0,marcha,Absoluta/General,34.0,13.0,Oviedo,,,Asturias
sportmaniacs,III Ruta por la Seguridad Virtual,2020-07-18,Sábado,5.0,road running,Absoluta/General,18.0,30.0,Oviedo,,,Asturias
sportmaniacs,III Ruta por la Seguridad Virtual,2020-07-18,Sábado,20.0,Ciclismo y btt,Absoluta/General,3.0,13.0,Oviedo,,,Asturias
sportmaniacs,Santander #123 a remontar,2020-08-05,Miércoles,0.0,Ciclismo y btt,Absoluta/General,21.0,126.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Santander #123 a remontar,2020-08-05,Miércoles,0.0,Otros,Absoluta/General,23.0,99.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Santander #123 a remontar,2020-08-05,Miércoles,0.0,Multidisciplina,Absoluta/General,62.0,182.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,Santander #123 a remontar,2020-08-05,Miércoles,0.0,road running,Absoluta/General,62.0,182.0,Barcelona,Barcelonès,Barcelona,
sportmaniacs,II TRAVESIA SOLIDARIA A NADO SEMANA GRANDE DE SANTANDER,2020-08-01,Sábado,0.0,Otros,Absoluta/General,14.0,106.0,Santander,,,Cantabria
sportmaniacs,TRAPAGARAN- ZUGAZTIETA IGOERA 2020,2020-09-06,Domingo,0.0,Otros,Absoluta/General,18.0,146.0,Valle de Trápaga-Trapagaran,,Vizcaya,
sportmaniacs,Carrera Virtual Madrid se mueve por el Trasplante Infantil,2020-07-07,Martes,0.0,road running,Infantil,2.0,1.0,Madrid,,,Comunidad de Madrid
sportmaniacs,Carrera Virtual Madrid se mueve por el Trasplante Infantil,2020-07-07,Martes,10.0,road running,Infantil,4.0,26.0,Madrid,,,Comunidad de Madrid
sportmaniacs,Carrera Virtual Madrid se mueve por el Trasplante Infantil,2020-07-07,Martes,5.0,road running,Infantil,11.0,17.0,Madrid,,,Comunidad de Madrid
sportmaniacs,Carrera Virtual Madrid se mueve por el Trasplante Infantil,2020-07-07,Martes,0.0,marcha,Infantil,8.0,4.0,Madrid,,,Comunidad de Madrid
sportmaniacs,GTPE 2021 (Gran Trail Picos de Europa),2021-10-09,Sábado,10.0,road running,Absoluta/General,91.0,118.0,Cangas de Onís,,,Asturias
sportmaniacs,GTPE 2021 (Gran Trail Picos de Europa),2021-10-09,Sábado,35.0,road running,Absoluta/General,26.0,187.0,Cangas de Onís,,,Asturias
sportmaniacs,GTPE 2021 (Gran Trail Picos de Europa),2021-10-09,Sábado,22.0,road running,Absoluta/General,43.0,173.0,Cangas de Onís,,,Asturias
sportmaniacs,GTPE 2021 (Gran Trail Picos de Europa),2021-10-09,Sábado,35.0,road running,Absoluta/General,25.0,67.0,Cangas de Onís,,,Asturias
sportmaniacs,GTPE 2021 (Gran Trail Picos de Europa),2021-10-09,Sábado,70.0,road running,Absoluta/General,4.0,31.0,Cangas de Onís,,,Asturias
sportmaniacs,GTPE 2021 (Gran Trail Picos de Europa),2021-10-09,Sábado,70.0,road running,Absoluta/General,6.0,113.0,Cangas de Onís,,,Asturias
sportmaniacs,I Carrera Virtual a favor de la Fundación Querer,2020-07-08,Miércoles,10.0,road running,Absoluta/General,5.0,14.0,Madrid,,,Comunidad de Madrid
sportmaniacs,I Carrera Virtual a favor de la Fundación Querer,2020-07-08,Miércoles,5.0,road running,Absoluta/General,13.0,17.0,Madrid,,,Comunidad de Madrid
sportmaniacs,Arnoia Termal Sports 2020,2020-08-15,Sábado,0.0,Otros,Absoluta/General,8.0,42.0,Arnoia (A),O Ribeiro,Ourense,
sportmaniacs,Arnoia Termal Sports 2020,2020-08-15,Sábado,0.0,Ciclismo y btt,Absoluta/General,2.0,40.0,Arnoia (A),O Ribeiro,Ourense,
sportmaniacs,Arnoia Termal Sports 2020,2020-08-15,Sábado,0.0,Otros,Absoluta/General,3.0,10.0,Arnoia (A),O Ribeiro,Ourense,
sportmaniacs,Arnoia Termal Sports 2020,2020-08-15,Sábado,0.0,Otros,Absoluta/General,6.0,36.0,Arnoia (A),O Ribeiro,Ourense,
sportmaniacs,Arnoia Termal Sports 2020,2020-08-15,Sábado,0.0,Otros,Absoluta/General,1.0,5.0,Arnoia (A),O Ribeiro,Ourense,
sportmaniacs,Arnoia Termal Sports 2020,2020-08-15,Sábado,0.0,Otros,Absoluta/General,0.0,9.0,Arnoia (A),O Ribeiro,Ourense,
sportmaniacs,SWIM TRANSFRONTERERA 2020,2020-08-29,Sábado,4.0,Otros,Absoluta/General,11.0,35.0,Portbou,Alt Empordà,Girona,
sportmaniacs,SWIM TRANSFRONTERERA 2020,2020-08-29,Sábado,2.5,Otros,Absoluta/General,21.0,28.0,Portbou,Alt Empordà,Girona,
sportmaniacs,SWIM TRANSFRONTERERA 2020,2020-08-29,Sábado,1.0,Otros,Absoluta/General,4.0,15.0,Portbou,Alt Empordà,Girona,
sportmaniacs,VERTICAL FUERTEVENTURA TRAIL,2020-07-06,Lunes,0.0,trail running,Absoluta/General,14.0,21.0,Oliva (La),,Las Palmas,
sportmaniacs,VERTICAL FUERTEVENTURA TRAIL,2020-07-06,Lunes,0.0,trail running,Absoluta/General,10.0,19.0,Oliva (La),,Las Palmas,
sportmaniacs,VERTICAL FUERTEVENTURA TRAIL,2020-07-06,Lunes,0.0,trail running,Absoluta/General,10.0,18.0,Oliva (La),,Las Palmas,
sportmaniacs,CIRCUITO SCOTT 7 ESTRELLAS- COLIFLOR SUNSET 2020,2020-07-25,Sábado,42.195,Ciclismo y btt,Absoluta/General,36.0,412.0,Griñón,,,Comunidad de Madrid
sportmaniacs,Carrera Solidaria Virtual Menudos Corazones - 2020,2020-09-18,Viernes,3.0,road running,Absoluta/General,46.0,30.0,Madrid,,,Comunidad de Madrid
sportmaniacs,Carrera Solidaria Virtual Menudos Corazones - 2020,2020-09-18,Viernes,5.0,road running,Absoluta/General,52.0,40.0,Madrid,,,Comunidad de Madrid
sportmaniacs,Carrera Solidaria Virtual Menudos Corazones - 2020,2020-09-18,Viernes,10.0,road running,Absoluta/General,16.0,31.0,Madrid,,,Comunidad de Madrid
sportmaniacs,Desafio Doñana Virtual 2020,2020-09-14,Lunes,0.0,Otros,Absoluta/General,3.0,27.0,Sanlúcar de Barrameda,Costa Noroeste,Cádiz,
sportmaniacs,Desafio Doñana Virtual 2020,2020-09-14,Lunes,0.0,Otros,Absoluta/General,3.0,25.0,Sanlúcar de Barrameda,Costa Noroeste,Cádiz,
sportmaniacs,Desafio Doñana Virtual 2020,2020-09-14,Lunes,0.0,road running,Absoluta/General,3.0,24.0,Sanlúcar de Barrameda,Costa Noroeste,Cádiz,
sportmaniacs,Carrera de la Mujer de A Coruña 2020,2020-11-26,Jueves,5.0,road running,Absoluta/General,24.0,0.0,Coruña (A),Santiago,A Coruña,
sportmaniacs,Carrera de la Mujer de A Coruña 2020,2020-11-26,Jueves,5.0,road running,Absoluta/General,1432.0,0.0,Coruña (A),Santiago,A Coruña,
sportmaniacs,SWIM BY SUNSET 2020,2020-08-01,Sábado,0.0,Otros,Absoluta/General,30.0,70.0,Port de la Selva (El),Alt Empordà,Girona,
sportmaniacs,SWIM BY SUNSET 2020,2020-08-01,Sábado,0.0,Otros,Absoluta/General,29.0,44.0,Port de la Selva (El),Alt Empordà,Girona,
sportmaniacs,SWIM COLERA 2020,2020-08-22,Sábado,5.5,road running,Absoluta/General,19.0,52.0,Colera,Alt Empordà,Girona,
sportmaniacs,SWIM COLERA 2020,2020-08-22,Sábado,2.5,road running,Absoluta/General,33.0,57.0,Colera,Alt Empordà,Girona,
sportmaniacs,SWIM COLERA 2020,2020-08-22,Sábado,1.0,road running,Absoluta/General,19.0,13.0,Colera,Alt Empordà,Girona,
sportmaniacs,IV DUATLON CROSS DE VALDEBEBAS,2020-09-06,Domingo,0.0,Multidisciplina,Absoluta/General,23.0,103.0,Madrid,,,Comunidad de Madrid
sportmaniacs,IV DUATLON CROSS DE VALDEBEBAS,2020-09-06,Domingo,0.0,Multidisciplina,Absoluta/General,7.0,33.0,Madrid,,,Comunidad de Madrid
sportmaniacs,XIV DUATLON DE VALDEBEBAS,2024-02-25,Domingo,0.0,Multidisciplina,Absoluta/General,4.0,56.0,Madrid,,,Comunidad de Madrid
sportmaniacs,XIV DUATLON DE VALDEBEBAS,2024-02-25,Domingo,0.0,Multidisciplina,Absoluta/General,4.0,3.0,Madrid,,,Comunidad de Madrid
sportmaniacs,XIV DUATLON DE VALDEBEBAS,2024-02-25,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,1.0,Madrid,,,Comunidad de Madrid
sportmaniacs,XIV DUATLON DE VALDEBEBAS,2024-02-25,Domingo,0.0,Multidisciplina,Absoluta/General,3.0,17.0,Madrid,,,Comunidad de Madrid
sportmaniacs,CPTO DE ESPAÑA DE TRIATLON SPRINT - PONTEVEDRA 2020,2020-08-22,Sábado,0.0,Multidisciplina,Infantil,0.0,112.0,Pontevedra,Pontevedra,Pontevedra,
