fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,anyo,mes,estacion,total_finishers,es_finde,municipio_norm,provincia_norm,provincia_ine,total_poblacion,poblacion_h,poblacion_d,es_carrera_popular,distancia_conocida
sportmaniacs,"XX TRIATLÓN CROS ""MINAS DE LA REUNIÓN""",2017-08-05,Sábado,,Multidisciplina,Absoluta/General,0.0,127.0,Villanueva del Río y Minas,,Sevilla,2017,8,Verano,127.0,True,VILLANUEVA DEL RIO Y MINAS,SEVILLA,41.0,5079.0,2564.0,2515.0,False,False
sportmaniacs,"XX TRIATLÓN CROS ""MINAS DE LA REUNIÓN""",2017-08-05,Sábado,,Multidisciplina,Absoluta/General,31.0,0.0,Villanueva del Río y Minas,,Sevilla,2017,8,Verano,31.0,True,VILLANUEVA DEL RIO Y MINAS,SEVILLA,41.0,5079.0,2564.0,2515.0,False,False
sportmaniacs,"XX TRIATLÓN CROS ""MINAS DE LA REUNIÓN""",2017-08-05,Sábado,,Multidisciplina,Absoluta/General,32.0,0.0,Villanueva del Río y Minas,,Sevilla,2017,8,Verano,32.0,True,VILLANUEVA DEL RIO Y MINAS,SEVILLA,41.0,5079.0,2564.0,2515.0,False,False
sportmaniacs,"XX TRIATLÓN CROS ""MINAS DE LA REUNIÓN""",2017-08-05,Sábado,,Multidisciplina,Absoluta/General,9.0,0.0,Villanueva del Río y Minas,,Sevilla,2017,8,Verano,9.0,True,VILLANUEVA DEL RIO Y MINAS,SEVILLA,41.0,5079.0,2564.0,2515.0,False,False
sportmaniacs,Ultra Picos De La Demanda Ezcaray,2017-09-30,Sábado,,trail running,Absoluta/General,5.0,97.0,Ezcaray,,La Rioja,2017,9,Otoño,102.0,True,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,False
sportmaniacs,Ultra Picos De La Demanda Ezcaray,2017-09-30,Sábado,,Otros,Absoluta/General,6.0,128.0,Ezcaray,,La Rioja,2017,9,Otoño,134.0,True,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,False
sportmaniacs,Ultra Picos De La Demanda Ezcaray,2017-09-30,Sábado,,road running,Absoluta/General,21.0,47.0,Ezcaray,,La Rioja,2017,9,Otoño,68.0,True,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,False
sportmaniacs,XXX TRIATLÓN CIUDAD DE CHICLANA ,2017-10-15,Domingo,,Multidisciplina,Absoluta/General,0.0,96.0,Chiclana de la Frontera,Bahía de Cádiz,Cádiz,2017,10,Otoño,96.0,True,CHICLANA DE LA FRONTERA,CADIZ,11.0,90997.0,45391.0,45606.0,False,False
sportmaniacs,XXX TRIATLÓN CIUDAD DE CHICLANA ,2017-10-15,Domingo,,Multidisciplina,Absoluta/General,0.0,157.0,Chiclana de la Frontera,Bahía de Cádiz,Cádiz,2017,10,Otoño,157.0,True,CHICLANA DE LA FRONTERA,CADIZ,11.0,90997.0,45391.0,45606.0,False,False
sportmaniacs,XXX TRIATLÓN CIUDAD DE CHICLANA ,2017-10-15,Domingo,,Multidisciplina,Absoluta/General,21.0,0.0,Chiclana de la Frontera,Bahía de Cádiz,Cádiz,2017,10,Otoño,21.0,True,CHICLANA DE LA FRONTERA,CADIZ,11.0,90997.0,45391.0,45606.0,False,False
sportmaniacs,XXX TRIATLÓN CIUDAD DE CHICLANA ,2017-10-15,Domingo,,Multidisciplina,Absoluta/General,0.0,1.0,Chiclana de la Frontera,Bahía de Cádiz,Cádiz,2017,10,Otoño,1.0,True,CHICLANA DE LA FRONTERA,CADIZ,11.0,90997.0,45391.0,45606.0,False,False
sportmaniacs,XXX TRIATLÓN CIUDAD DE CHICLANA ,2017-10-15,Domingo,,Multidisciplina,Absoluta/General,14.0,0.0,Chiclana de la Frontera,Bahía de Cádiz,Cádiz,2017,10,Otoño,14.0,True,CHICLANA DE LA FRONTERA,CADIZ,11.0,90997.0,45391.0,45606.0,False,False
sportmaniacs,Carrera de la Mujer Vitoria 2017,2017-06-11,Domingo,6.0,road running,Absoluta/General,5155.0,0.0,Vitoria-Gasteiz,Gasteizko kuadrilla,Araba/Álava,2017,6,Verano,5155.0,True,VITORIA-GASTEIZ,ARABA/ALAVA,1.0,260402.0,126749.0,133653.0,True,True
sportmaniacs,Carrera de la Mujer Gijón 2017,2017-06-18,Domingo,5.5,road running,Absoluta/General,7022.0,0.0,Gijón,,Asturias,2017,6,Verano,7022.0,True,GIJON,ASTURIAS,33.0,271259.0,127667.0,143592.0,True,True
sportmaniacs,Beer Race en Metrópoli by Tesla,2017-07-02,Domingo,,Otros,Absoluta/General,20.0,39.0,Gijón,,Asturias,2017,7,Verano,59.0,True,GIJON,ASTURIAS,33.0,271259.0,127667.0,143592.0,False,False
sportmaniacs,10 Km. de Aviles,2017-06-10,Sábado,10.0,road running,Absoluta/General,110.0,468.0,Avilés,,Asturias,2017,6,Verano,578.0,True,AVILES,ASTURIAS,33.0,75915.0,35890.0,40025.0,False,True
sportmaniacs,3 CIMS - TRAIL 30K - Vilafames,2017-10-08,Domingo,30.0,trail running,Absoluta/General,0.0,126.0,Vilafamés,la Plana Alta,Castellón,2017,10,Otoño,126.0,True,VILAFAMES,CASTELLON,12.0,1961.0,1040.0,921.0,False,True
sportmaniacs,3 CIMS - TRAIL 30K - Vilafames,2017-10-08,Domingo,30.0,trail running,Absoluta/General,0.0,44.0,Vilafamés,la Plana Alta,Castellón,2017,10,Otoño,44.0,True,VILAFAMES,CASTELLON,12.0,1961.0,1040.0,921.0,False,True
sportmaniacs,Renault Street Run Bombers Valencia 2017,2017-10-01,Domingo,10.0,road running,Absoluta/General,154.0,557.0,Valencia,Comarca de València,Valencia,2017,10,Otoño,711.0,True,VALENCIA,VALENCIA,46.0,841558.0,400185.0,441373.0,False,True
sportmaniacs,Renault Street Run Bombers Valencia 2017,2017-10-01,Domingo,5.0,road running,Absoluta/General,90.0,100.0,Valencia,Comarca de València,Valencia,2017,10,Otoño,190.0,True,VALENCIA,VALENCIA,46.0,841558.0,400185.0,441373.0,False,True
sportmaniacs,III CARRERA POPULAR 5 Y 10 KM SAN GABRIEL,2017-07-23,Domingo,10.0,road running,Absoluta/General,15.0,67.0,Alicante,l'Alacantí,Alicante,2017,7,Verano,82.0,True,ALICANTE,ALICANTE,3.0,365586.0,176644.0,188942.0,True,True
sportmaniacs,III CARRERA POPULAR 5 Y 10 KM SAN GABRIEL,2017-07-23,Domingo,5.0,road running,Absoluta/General,17.0,69.0,Alicante,l'Alacantí,Alicante,2017,7,Verano,86.0,True,ALICANTE,ALICANTE,3.0,365586.0,176644.0,188942.0,True,True
sportmaniacs,MARATHON SWIM 21KM - TABARCA-ALICANTE,2017-06-10,Sábado,,Otros,Absoluta/General,0.0,21.0,Alicante,l'Alacantí,Alicante,2017,6,Verano,21.0,True,ALICANTE,ALICANTE,3.0,365586.0,176644.0,188942.0,False,False
sportmaniacs,III CARRERA BXM SIERRA DEL GIGANTE,2017-08-27,Domingo,,road running,Absoluta/General,3.0,180.0,Lorca,Alto Guadalentín,Murcia,2017,8,Verano,183.0,True,LORCA,MURCIA,30.0,98613.0,50147.0,48466.0,False,False
sportmaniacs,Carrera Nocturna de Guia,2017-08-05,Sábado,18.0,road running,Absoluta/General,5.0,45.0,Santa María de Guía de Gran Canaria,,Las Palmas,2017,8,Verano,50.0,True,SANTA MARIA DE GUIA DE GRAN CANARIA,LAS PALMAS,35.0,14334.0,7124.0,7210.0,True,True
sportmaniacs,Carrera Nocturna de Guia,2017-08-05,Sábado,12.0,road running,Absoluta/General,8.0,44.0,Santa María de Guía de Gran Canaria,,Las Palmas,2017,8,Verano,52.0,True,SANTA MARIA DE GUIA DE GRAN CANARIA,LAS PALMAS,35.0,14334.0,7124.0,7210.0,True,True
sportmaniacs,IV CARRERA POPULAR VILLA DE GUADAMUR,2017-07-23,Domingo,,road running,Mayores/Veteranos,19.0,58.0,Guadamur,,Toledo,2017,7,Verano,77.0,True,GUADAMUR,TOLEDO,45.0,1800.0,901.0,899.0,True,False
sportmaniacs,III VITOBEST TOLLOS TRAIL,2017-09-03,Domingo,,trail running,Absoluta/General,15.0,70.0,Tollos,,Alicante,2017,9,Otoño,85.0,True,TOLLOS,ALICANTE,3.0,34.0,22.0,12.0,False,False
sportmaniacs,III VITOBEST TOLLOS TRAIL,2017-09-03,Domingo,,trail running,Absoluta/General,28.0,52.0,Tollos,,Alicante,2017,9,Otoño,80.0,True,TOLLOS,ALICANTE,3.0,34.0,22.0,12.0,False,False
sportmaniacs,III VITOBEST TOLLOS TRAIL,2017-09-03,Domingo,,marcha,Absoluta/General,9.0,12.0,Tollos,,Alicante,2017,9,Otoño,21.0,True,TOLLOS,ALICANTE,3.0,34.0,22.0,12.0,False,False
sportmaniacs,CARAVACA TRAIL EXPERIENCE,2017-11-04,Sábado,,Ciclismo y btt,Absoluta/General,3.0,123.0,Caravaca de la Cruz,Noroeste,Murcia,2017,11,Otoño,126.0,True,CARAVACA DE LA CRUZ,MURCIA,30.0,26236.0,13134.0,13102.0,False,False
sportmaniacs,Prozis Trail y Mini Trail Internacional da Ramboia (Padrenda),2017-07-16,Domingo,,trail running,Absoluta/General,16.0,75.0,Padrenda,Terra da Celanova,Ourense,2017,7,Verano,91.0,True,PADRENDA,OURENSE,32.0,1537.0,774.0,763.0,False,False
sportmaniacs,Prozis Trail y Mini Trail Internacional da Ramboia (Padrenda),2017-07-16,Domingo,,trail running,Absoluta/General,11.0,30.0,Padrenda,Terra da Celanova,Ourense,2017,7,Verano,41.0,True,PADRENDA,OURENSE,32.0,1537.0,774.0,763.0,False,False
sportmaniacs,BTT Tierra de la Sagra,2017-06-11,Domingo,50.0,road running,Absoluta/General,0.0,66.0,Casarrubios del Monte,,Toledo,2017,6,Verano,66.0,True,CASARRUBIOS DEL MONTE,TOLEDO,45.0,7498.0,3876.0,3622.0,False,True
sportmaniacs,BTT Tierra de la Sagra,2017-06-11,Domingo,30.0,road running,Absoluta/General,6.0,48.0,Casarrubios del Monte,,Toledo,2017,6,Verano,54.0,True,CASARRUBIOS DEL MONTE,TOLEDO,45.0,7498.0,3876.0,3622.0,False,True
sportmaniacs,III CARRERA NOCTURNA MELILLA,2017-06-10,Sábado,10.0,road running,Absoluta/General,87.0,323.0,Melilla,,Melilla,2017,6,Verano,410.0,True,MELILLA,MELILLA,52.0,87067.0,43770.0,43297.0,True,True
sportmaniacs,III CARRERA NOCTURNA MELILLA,2017-06-10,Sábado,5.0,road running,Absoluta/General,60.0,95.0,Melilla,,Melilla,2017,6,Verano,155.0,True,MELILLA,MELILLA,52.0,87067.0,43770.0,43297.0,True,True
sportmaniacs,III Triatló de L'Hospitalet de L'Infant,2017-09-03,Domingo,,Multidisciplina,Absoluta/General,10.0,89.0,Vandellòs i l'Hospitalet de l'Infant,Baix Camp,Tarragona,2017,9,Otoño,99.0,True,VANDELLOS I L'HOSPITALET DE L'INFANT,TARRAGONA,43.0,7151.0,3573.0,3578.0,False,False
sportmaniacs,III Triatló de L'Hospitalet de L'Infant,2017-09-03,Domingo,,Multidisciplina,Absoluta/General,1.0,2.0,Vandellòs i l'Hospitalet de l'Infant,Baix Camp,Tarragona,2017,9,Otoño,3.0,True,VANDELLOS I L'HOSPITALET DE L'INFANT,TARRAGONA,43.0,7151.0,3573.0,3578.0,False,False
sportmaniacs,III Triatló de L'Hospitalet de L'Infant,2017-09-03,Domingo,,Multidisciplina,Absoluta/General,20.0,89.0,Vandellòs i l'Hospitalet de l'Infant,Baix Camp,Tarragona,2017,9,Otoño,109.0,True,VANDELLOS I L'HOSPITALET DE L'INFANT,TARRAGONA,43.0,7151.0,3573.0,3578.0,False,False
sportmaniacs,III Triatló de L'Hospitalet de L'Infant,2017-09-03,Domingo,,Multidisciplina,Absoluta/General,8.0,21.0,Vandellòs i l'Hospitalet de l'Infant,Baix Camp,Tarragona,2017,9,Otoño,29.0,True,VANDELLOS I L'HOSPITALET DE L'INFANT,TARRAGONA,43.0,7151.0,3573.0,3578.0,False,False
sportmaniacs,XXXI Carrera Popular Cendejas,2017-07-15,Sábado,5.0,road running,Absoluta/General,13.0,21.0,Cendejas de Enmedio,,Guadalajara,2017,7,Verano,34.0,True,CENDEJAS DE ENMEDIO,GUADALAJARA,19.0,69.0,38.0,31.0,True,True
sportmaniacs,XXXI Carrera Popular Cendejas,2017-07-15,Sábado,10.0,road running,Absoluta/General,18.0,67.0,Cendejas de Enmedio,,Guadalajara,2017,7,Verano,85.0,True,CENDEJAS DE ENMEDIO,GUADALAJARA,19.0,69.0,38.0,31.0,True,True
sportmaniacs,XIV Carrera Popular Ruta de los Iberos Huelma 2017,2017-07-01,Sábado,,road running,Absoluta/General,57.0,218.0,Huelma,,Jaén,2017,7,Verano,275.0,True,HUELMA,JAEN,23.0,5484.0,2688.0,2796.0,True,False
sportmaniacs,XIV Carrera Popular Ruta de los Iberos Huelma 2017,2017-07-01,Sábado,,road running,Absoluta/General,26.0,38.0,Huelma,,Jaén,2017,7,Verano,64.0,True,HUELMA,JAEN,23.0,5484.0,2688.0,2796.0,True,False
sportmaniacs,XIV Carrera Popular Ruta de los Iberos Huelma 2017,2017-07-01,Sábado,,road running,Absoluta/General,14.0,29.0,Huelma,,Jaén,2017,7,Verano,43.0,True,HUELMA,JAEN,23.0,5484.0,2688.0,2796.0,True,False
sportmaniacs,XIII Carrera Popular Nocturna LUNA LLENA Marmolejo 2017,2017-06-24,Sábado,,road running,Infantil,5.0,11.0,Marmolejo,,Jaén,2017,6,Verano,16.0,True,MARMOLEJO,JAEN,23.0,6428.0,3214.0,3214.0,True,False
sportmaniacs,XIII Carrera Popular Nocturna LUNA LLENA Marmolejo 2017,2017-06-24,Sábado,,road running,Absoluta/General,65.0,228.0,Marmolejo,,Jaén,2017,6,Verano,293.0,True,MARMOLEJO,JAEN,23.0,6428.0,3214.0,3214.0,True,False
sportmaniacs,XIII Carrera Popular Nocturna LUNA LLENA Marmolejo 2017,2017-06-24,Sábado,,road running,Absoluta/General,18.0,31.0,Marmolejo,,Jaén,2017,6,Verano,49.0,True,MARMOLEJO,JAEN,23.0,6428.0,3214.0,3214.0,True,False
sportmaniacs,XIII Carrera Popular Nocturna LUNA LLENA Marmolejo 2017,2017-06-24,Sábado,,road running,Absoluta/General,22.0,19.0,Marmolejo,,Jaén,2017,6,Verano,41.0,True,MARMOLEJO,JAEN,23.0,6428.0,3214.0,3214.0,True,False
sportmaniacs,II CARRERA POPULAR BLANES TORREDONJIMENO TESORO VISIGODO,2017-09-30,Sábado,,road running,Absoluta/General,53.0,193.0,Torredonjimeno,,Jaén,2017,9,Otoño,246.0,True,TORREDONJIMENO,JAEN,23.0,13217.0,6502.0,6715.0,True,False
sportmaniacs,II CARRERA POPULAR BLANES TORREDONJIMENO TESORO VISIGODO,2017-09-30,Sábado,,road running,Infantil,16.0,14.0,Torredonjimeno,,Jaén,2017,9,Otoño,30.0,True,TORREDONJIMENO,JAEN,23.0,13217.0,6502.0,6715.0,True,False
sportmaniacs,II CARRERA POPULAR BLANES TORREDONJIMENO TESORO VISIGODO,2017-09-30,Sábado,,road running,Infantil,13.0,18.0,Torredonjimeno,,Jaén,2017,9,Otoño,31.0,True,TORREDONJIMENO,JAEN,23.0,13217.0,6502.0,6715.0,True,False
sportmaniacs,XI VOLTA A LES FONTS D'ESLIDA 2017,2017-08-12,Sábado,,Otros,Absoluta/General,115.0,504.0,Eslida,,Castellón,2017,8,Verano,619.0,True,ESLIDA,CASTELLON,12.0,817.0,416.0,401.0,False,False
sportmaniacs,I CARRERA NOCTURNA SOLIDARIA DE LOS YÉBENES - VA POR TI ANA,2017-07-29,Sábado,,road running,Absoluta/General,81.0,153.0,Yébenes (Los),,Toledo,2017,7,Verano,234.0,True,LOS YEBENES,TOLEDO,45.0,5787.0,2951.0,2836.0,True,False
sportmaniacs,IX 10 km. Villa de Ribadesella,2017-09-16,Sábado,10.0,road running,Absoluta/General,82.0,346.0,Ribadesella,,Asturias,2017,9,Otoño,428.0,True,RIBADESELLA,ASTURIAS,33.0,5629.0,2675.0,2954.0,False,True
sportmaniacs,IX 10 km. Villa de Ribadesella,2017-09-16,Sábado,,road running,Absoluta/General,0.0,1.0,Ribadesella,,Asturias,2017,9,Otoño,1.0,True,RIBADESELLA,ASTURIAS,33.0,5629.0,2675.0,2954.0,False,False
sportmaniacs,I DUATLÓNCROSS DE COBISA,2017-07-16,Domingo,,Multidisciplina,Mayores/Veteranos,3.0,55.0,Cobisa,,Toledo,2017,7,Verano,58.0,True,COBISA,TOLEDO,45.0,4562.0,2289.0,2273.0,False,False
sportmaniacs,8ª CARRERA POPULAR LA PUEBLA DE ALMORADIEL,2017-07-28,Viernes,,road running,Mayores/Veteranos,7.0,61.0,Puebla de Almoradiel (La),,Toledo,2017,7,Verano,68.0,False,LA PUEBLA DE ALMORADIEL,TOLEDO,45.0,4948.0,2524.0,2424.0,True,False
sportmaniacs,XVIII CARRERA POPULAR SOLIDARIA BOMBEROS DE TOLEDO,2017-10-08,Domingo,,road running,Mayores/Veteranos,11.0,124.0,Toledo,,Toledo,2017,10,Otoño,135.0,True,TOLEDO,TOLEDO,45.0,87074.0,41543.0,45531.0,True,False
sportmaniacs,TRIATLON M.D. CIUDAD DE SALAMANCA,2017-06-18,Domingo,,Multidisciplina,Absoluta/General,13.0,143.0,Salamanca,,Salamanca,2017,6,Verano,156.0,True,SALAMANCA,SALAMANCA,37.0,145583.0,65611.0,79972.0,False,False
sportmaniacs,TRIATLON M.D. CIUDAD DE SALAMANCA,2017-06-18,Domingo,,Multidisciplina,Absoluta/General,14.0,89.0,Salamanca,,Salamanca,2017,6,Verano,103.0,True,SALAMANCA,SALAMANCA,37.0,145583.0,65611.0,79972.0,False,False
sportmaniacs,XXIX TRIATLÓN CALIFAS DE HIERRO,2017-08-20,Domingo,,Multidisciplina,Absoluta/General,0.0,320.0,Posadas,,Córdoba,2017,8,Verano,320.0,True,POSADAS,CORDOBA,14.0,7279.0,3612.0,3667.0,False,False
sportmaniacs,XXIX TRIATLÓN CALIFAS DE HIERRO,2017-08-20,Domingo,,Multidisciplina,Absoluta/General,65.0,0.0,Posadas,,Córdoba,2017,8,Verano,65.0,True,POSADAS,CORDOBA,14.0,7279.0,3612.0,3667.0,False,False
sportmaniacs,XXIX TRIATLÓN CALIFAS DE HIERRO,2017-08-20,Domingo,,Multidisciplina,Absoluta/General,0.0,161.0,Posadas,,Córdoba,2017,8,Verano,161.0,True,POSADAS,CORDOBA,14.0,7279.0,3612.0,3667.0,False,False
sportmaniacs,XXIX TRIATLÓN CALIFAS DE HIERRO,2017-08-20,Domingo,,Multidisciplina,Absoluta/General,10.0,0.0,Posadas,,Córdoba,2017,8,Verano,10.0,True,POSADAS,CORDOBA,14.0,7279.0,3612.0,3667.0,False,False
sportmaniacs,HOSPITEN TRIATLÓN VILLA DE ESTEPONA,2017-08-13,Domingo,,Multidisciplina,Absoluta/General,0.0,325.0,Estepona,Costa del Sol Occidental,Málaga,2017,8,Verano,325.0,True,ESTEPONA,MALAGA,29.0,79593.0,38816.0,40777.0,False,False
sportmaniacs,HOSPITEN TRIATLÓN VILLA DE ESTEPONA,2017-08-13,Domingo,,Multidisciplina,Absoluta/General,42.0,0.0,Estepona,Costa del Sol Occidental,Málaga,2017,8,Verano,42.0,True,ESTEPONA,MALAGA,29.0,79593.0,38816.0,40777.0,False,False
sportmaniacs,III TRAVESSIA POPULAR-VERGE DEL CARME,2017-07-14,Viernes,,Otros,Absoluta/General,74.0,137.0,Llançà,Alt Empordà,Girona,2017,7,Verano,211.0,False,LLANCA,GIRONA,17.0,5033.0,2491.0,2542.0,True,False
sportmaniacs,CHAINREACTONCYCLES.COM QUEBRANTAHUESOS 2017,2017-06-17,Sábado,,Otros,Absoluta/General,228.0,1890.0,Sabiñánigo,Alto Gállego,Huesca,2017,6,Verano,2118.0,True,SABINANIGO,HUESCA,22.0,9665.0,4847.0,4818.0,False,False
sportmaniacs,CHAINREACTONCYCLES.COM QUEBRANTAHUESOS 2017,2017-06-17,Sábado,,Ciclismo y btt,Absoluta/General,198.0,7909.0,Sabiñánigo,Alto Gállego,Huesca,2017,6,Verano,8107.0,True,SABINANIGO,HUESCA,22.0,9665.0,4847.0,4818.0,False,False
sportmaniacs,XXXIII Volta a Peu Estivella,2017-07-29,Sábado,,road running,Absoluta/General,36.0,207.0,Estivella,,Valencia,2017,7,Verano,243.0,True,ESTIVELLA,VALENCIA,46.0,1717.0,827.0,890.0,False,False
sportmaniacs,Travesia Hogueras 2017,2017-06-18,Domingo,,Otros,Absoluta/General,103.0,238.0,Alicante,l'Alacantí,Alicante,2017,6,Verano,341.0,True,ALICANTE,ALICANTE,3.0,365586.0,176644.0,188942.0,False,False
sportmaniacs,I TRI KIDS CHALLENGE,2017-07-01,Sábado,,Otros,Absoluta/General,10.0,11.0,Santa Eulalia del Río,Eivissa,Baleares (Illes),2017,7,Verano,21.0,True,SANTA EULALIA DEL RIO,BALEARES (ILLES),7.0,,,,False,False
sportmaniacs,XXXI Travessia Platges d' Orpesa,2017-07-29,Sábado,,Otros,Absoluta/General,27.0,88.0,Oropesa del Mar,la Plana Alta,Castellón,2017,7,Verano,115.0,True,OROPESA DEL MAR,CASTELLON,12.0,12483.0,6418.0,6065.0,False,False
sportmaniacs,XXXI Travessia Platges d' Orpesa,2017-07-29,Sábado,,road running,Absoluta/General,36.0,102.0,Oropesa del Mar,la Plana Alta,Castellón,2017,7,Verano,138.0,True,OROPESA DEL MAR,CASTELLON,12.0,12483.0,6418.0,6065.0,False,False
sportmaniacs,XV VOLTA A PEU VILA D´ORPESA,2017-08-18,Viernes,,Otros,Absoluta/General,120.0,469.0,Oropesa del Mar,la Plana Alta,Castellón,2017,8,Verano,589.0,False,OROPESA DEL MAR,CASTELLON,12.0,12483.0,6418.0,6065.0,False,False
sportmaniacs,V CROSS Y PASEO SOLIDARIO DOWN TOLEDO 17,2017-09-17,Domingo,,trail running,Absoluta/General,28.0,117.0,Toledo,,Toledo,2017,9,Otoño,145.0,True,TOLEDO,TOLEDO,45.0,87074.0,41543.0,45531.0,True,False
sportmaniacs,I SwimRun Series - Fuerteventura 2017,2017-10-08,Domingo,,Multidisciplina,Absoluta/General,3.0,13.0,Pájara,,Las Palmas,2017,10,Otoño,16.0,True,PAJARA,LAS PALMAS,35.0,21254.0,10977.0,10277.0,False,False
sportmaniacs,I SwimRun Series - Fuerteventura 2017,2017-10-08,Domingo,,Multidisciplina,Absoluta/General,13.0,15.0,Pájara,,Las Palmas,2017,10,Otoño,28.0,True,PAJARA,LAS PALMAS,35.0,21254.0,10977.0,10277.0,False,False
sportmaniacs,IV MARATHON MTB SAN MARTIN DE PUSA,2017-07-30,Domingo,,road running,Absoluta/General,5.0,11.0,San Martán de Pusa,,Toledo,2017,7,Verano,16.0,True,SAN MARTAN DE PUSA,TOLEDO,45.0,,,,False,False
sportmaniacs,IV MARATHON MTB SAN MARTIN DE PUSA,2017-07-30,Domingo,,road running,Absoluta/General,0.0,99.0,San Martán de Pusa,,Toledo,2017,7,Verano,99.0,True,SAN MARTAN DE PUSA,TOLEDO,45.0,,,,False,False
sportmaniacs,TRAVESSiA A LA PLATJA DE CALELLA CN CALELLA 2017,2017-09-03,Domingo,,Otros,Absoluta/General,51.0,93.0,Calella,Maresme,Barcelona,2017,9,Otoño,144.0,True,CALELLA,BARCELONA,8.0,20775.0,10064.0,10711.0,False,False
sportmaniacs,TRAVESSiA A LA PLATJA DE CALELLA CN CALELLA 2017,2017-09-03,Domingo,,Otros,Absoluta/General,25.0,24.0,Calella,Maresme,Barcelona,2017,9,Otoño,49.0,True,CALELLA,BARCELONA,8.0,20775.0,10064.0,10711.0,False,False
sportmaniacs,TRAVESSiA A LA PLATJA DE CALELLA CN CALELLA 2017,2017-09-03,Domingo,,Otros,Mayores/Veteranos,7.0,9.0,Calella,Maresme,Barcelona,2017,9,Otoño,16.0,True,CALELLA,BARCELONA,8.0,20775.0,10064.0,10711.0,False,False
sportmaniacs,Marxa Bonesvalls i Marató de les Bonesvalls 2017,2017-10-15,Domingo,,marcha,Absoluta/General,9.0,49.0,Olesa de Bonesvalls,Alt Penedès,Barcelona,2017,10,Otoño,58.0,True,OLESA DE BONESVALLS,BARCELONA,8.0,2134.0,1111.0,1023.0,False,False
sportmaniacs,Marxa Bonesvalls i Marató de les Bonesvalls 2017,2017-10-15,Domingo,,marcha,Absoluta/General,122.0,182.0,Olesa de Bonesvalls,Alt Penedès,Barcelona,2017,10,Otoño,304.0,True,OLESA DE BONESVALLS,BARCELONA,8.0,2134.0,1111.0,1023.0,False,False
sportmaniacs,XVIII CARRERA POPULAR RIO TAJO-AZUCAICA,2017-07-15,Sábado,,road running,Absoluta/General,36.0,134.0,Toledo,,Toledo,2017,7,Verano,170.0,True,TOLEDO,TOLEDO,45.0,87074.0,41543.0,45531.0,True,False
sportmaniacs,Carrera de la Mujer A Coruña 2017,2017-09-17,Domingo,6.5,road running,Absoluta/General,6200.0,0.0,Coruña (A),Santiago,A Coruña,2017,9,Otoño,6200.0,True,A CORUNA,A CORUNA,15.0,251277.0,116487.0,134790.0,True,True
sportmaniacs,Carrera de la Mujer Zaragoza 2017,2017-10-22,Domingo,6.5,road running,Absoluta/General,8720.0,0.0,Zaragoza,Zaragoza,Zaragoza,2017,10,Otoño,8720.0,True,ZARAGOZA,ZARAGOZA,50.0,699007.0,335698.0,363309.0,True,True
sportmaniacs,Carrera de la Mujer Barcelona 2017,2017-11-12,Domingo,7.8,road running,Absoluta/General,26192.0,0.0,Barcelona,Barcelonès,Barcelona,2017,11,Otoño,26192.0,True,BARCELONA,BARCELONA,8.0,1713247.0,819966.0,893281.0,True,True
sportmaniacs,VI 10K Divina Pastora Alboraya contra el Cáncer,2017-06-24,Sábado,10.0,road running,Absoluta/General,423.0,1048.0,Alboraya,,Valencia,2017,6,Verano,1471.0,True,ALBORAYA,VALENCIA,46.0,26324.0,12754.0,13570.0,False,True
sportmaniacs,41ª Volta a Peu als Barris de Sant Marcel·lí i Sant Isidre,2017-09-24,Domingo,,Otros,Absoluta/General,1215.0,2901.0,Valencia,Comarca de València,Valencia,2017,9,Otoño,4116.0,True,VALENCIA,VALENCIA,46.0,841558.0,400185.0,441373.0,False,False
sportmaniacs,XXX Cross Peña del Águila,2017-08-06,Domingo,,trail running,Absoluta/General,43.0,132.0,Villar del Rey,,Badajoz,2017,8,Verano,175.0,True,VILLAR DEL REY,BADAJOZ,6.0,2069.0,1112.0,957.0,False,False
sportmaniacs,XXX Cross Peña del Águila,2017-08-06,Domingo,,road running,Infantil,8.0,8.0,Villar del Rey,,Badajoz,2017,8,Verano,16.0,True,VILLAR DEL REY,BADAJOZ,6.0,2069.0,1112.0,957.0,False,False
sportmaniacs,XXX Cross Peña del Águila,2017-08-06,Domingo,,road running,Infantil,2.0,3.0,Villar del Rey,,Badajoz,2017,8,Verano,5.0,True,VILLAR DEL REY,BADAJOZ,6.0,2069.0,1112.0,957.0,False,False
sportmaniacs,XXX Cross Peña del Águila,2017-08-06,Domingo,,road running,Infantil,3.0,3.0,Villar del Rey,,Badajoz,2017,8,Verano,6.0,True,VILLAR DEL REY,BADAJOZ,6.0,2069.0,1112.0,957.0,False,False
sportmaniacs,II MARXA BTT LES FONTS DE BENIGÀNIM,2017-09-17,Domingo,,Ciclismo y btt,Absoluta/General,6.0,286.0,Benigánim,,Valencia,2017,9,Otoño,292.0,True,BENIGANIM,VALENCIA,46.0,5858.0,3000.0,2858.0,False,False
