fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,comunidad_autonoma,anyo,mes,estacion,total_finishers,es_finde,municipio_norm,provincia_norm,provincia_ine,anyo_cruce,total_poblacion,poblacion_h,poblacion_d,superficie_km2,densidad_poblacion,es_carrera_popular
carreirasgalegas,XVI CARREIRA POPULAR CORUÑA 10,2022-04-24,Domingo,0.844,road running,Infantil,48.0,0.0,A Coruña,A Coruña,,Galicia,2022,4,Primavera,48.0,True,A CORUNA,,,2022,,,,,,True
carreirasgalegas,XVI CARREIRA POPULAR CORUÑA 10,2022-04-24,Domingo,0.845,road running,Infantil,43.0,38.0,A Coruña,A Coruña,,Galicia,2022,4,Primavera,81.0,True,A CORUNA,,,2022,,,,,,True
carreirasgalegas,XVI CARREIRA POPULAR CORUÑA 10,2022-04-24,Domingo,1.425,road running,Infantil,34.0,28.0,A Coruña,A Coruña,,Galicia,2022,4,Primavera,62.0,True,A CORUNA,,,2022,,,,,,True
carreirasgalegas,XVI CARREIRA POPULAR CORUÑA 10,2022-04-24,Domingo,2.5,road running,Infantil,16.0,18.0,A Coruña,A Coruña,,Galicia,2022,4,Primavera,34.0,True,A CORUNA,,,2022,,,,,,True
carreirasgalegas,XVI CARREIRA POPULAR CORUÑA 10,2022-04-24,Domingo,2.501,road running,Infantil,10.0,11.0,A Coruña,A Coruña,,Galicia,2022,4,Primavera,21.0,True,A CORUNA,,,2022,,,,,,True
carreirasgalegas,XVI CARREIRA POPULAR CORUÑA 10,2022-04-24,Domingo,10.0,road running,Absoluta/General,424.0,1375.0,A Coruña,A Coruña,,Galicia,2022,4,Primavera,1799.0,True,A CORUNA,,,2022,,,,,,True
carreirasgalegas,XVI CARREIRA POPULAR DOS SANTIÑOS,2024-11-17,Domingo,0.1,road running,Infantil,,,O Barco de Valdeorras,Valdeorras,Ourense,,2024,11,Otoño,,True,O BARCO DE VALDEORRAS,OURENSE,32.0,2024,13302.0,6458.0,6844.0,85.4292,155.70788442359287,True
carreirasgalegas,XVI CARREIRA POPULAR DOS SANTIÑOS,2024-11-17,Domingo,0.3,road running,Infantil,,,O Barco de Valdeorras,Valdeorras,Ourense,,2024,11,Otoño,,True,O BARCO DE VALDEORRAS,OURENSE,32.0,2024,13302.0,6458.0,6844.0,85.4292,155.70788442359287,True
carreirasgalegas,XVI CARREIRA POPULAR DOS SANTIÑOS,2024-11-17,Domingo,0.5,road running,Infantil,,,O Barco de Valdeorras,Valdeorras,Ourense,,2024,11,Otoño,,True,O BARCO DE VALDEORRAS,OURENSE,32.0,2024,13302.0,6458.0,6844.0,85.4292,155.70788442359287,True
carreirasgalegas,XVI CARREIRA POPULAR DOS SANTIÑOS,2024-11-17,Domingo,0.6,road running,Infantil,,,O Barco de Valdeorras,Valdeorras,Ourense,,2024,11,Otoño,,True,O BARCO DE VALDEORRAS,OURENSE,32.0,2024,13302.0,6458.0,6844.0,85.4292,155.70788442359287,True
carreirasgalegas,XVI CARREIRA POPULAR DOS SANTIÑOS,2024-11-17,Domingo,2.5,road running,Infantil,,,O Barco de Valdeorras,Valdeorras,Ourense,,2024,11,Otoño,,True,O BARCO DE VALDEORRAS,OURENSE,32.0,2024,13302.0,6458.0,6844.0,85.4292,155.70788442359287,True
carreirasgalegas,XVI CARREIRA POPULAR DOS SANTIÑOS,2024-11-17,Domingo,5.0,road running,Absoluta/General,,,O Barco de Valdeorras,Valdeorras,Ourense,,2024,11,Otoño,,True,O BARCO DE VALDEORRAS,OURENSE,32.0,2024,13302.0,6458.0,6844.0,85.4292,155.70788442359287,True
carreirasgalegas,XVI MEDIO MARATÓN CORUÑA 21 - 5K,2024-02-25,Domingo,5.0,road running,Otros,390.0,464.0,A Coruña,A Coruña,,Galicia,2024,2,Invierno,854.0,True,A CORUNA,,,2024,,,,,,False
carreirasgalegas,XVI MEDIO MARATÓN CORUÑA 21 - 5K,2024-02-25,Domingo,21.097,road running,Absoluta/General,210.0,1104.0,A Coruña,A Coruña,,Galicia,2024,2,Invierno,1314.0,True,A CORUNA,,,2024,,,,,,False
carreirasgalegas,XVI MILLA URBANA CONCELLO DE AMES,2022-09-25,Domingo,0.2,road running,Infantil,,,Ames,Santiago,A Coruña,,2022,9,Otoño,,True,AMES,A CORUNA,15.0,2022,32095.0,15451.0,16644.0,80.09909999999999,400.6911438455613,True
carreirasgalegas,XVI MILLA URBANA CONCELLO DE AMES,2022-09-25,Domingo,0.3,road running,Infantil,,,Ames,Santiago,A Coruña,,2022,9,Otoño,,True,AMES,A CORUNA,15.0,2022,32095.0,15451.0,16644.0,80.09909999999999,400.6911438455613,True
carreirasgalegas,XVI MILLA URBANA CONCELLO DE AMES,2022-09-25,Domingo,0.999,road running,Infantil,,,Ames,Santiago,A Coruña,,2022,9,Otoño,,True,AMES,A CORUNA,15.0,2022,32095.0,15451.0,16644.0,80.09909999999999,400.6911438455613,True
carreirasgalegas,XVI MILLA URBANA CONCELLO DE AMES,2022-09-25,Domingo,1.0,road running,Infantil,,,Ames,Santiago,A Coruña,,2022,9,Otoño,,True,AMES,A CORUNA,15.0,2022,32095.0,15451.0,16644.0,80.09909999999999,400.6911438455613,True
carreirasgalegas,XVI MILLA URBANA CONCELLO DE AMES,2022-09-25,Domingo,1.001,road running,Infantil,,,Ames,Santiago,A Coruña,,2022,9,Otoño,,True,AMES,A CORUNA,15.0,2022,32095.0,15451.0,16644.0,80.09909999999999,400.6911438455613,True
carreirasgalegas,XVI MILLA URBANA CONCELLO DE AMES,2022-09-25,Domingo,1.002,road running,Infantil,,,Ames,Santiago,A Coruña,,2022,9,Otoño,,True,AMES,A CORUNA,15.0,2022,32095.0,15451.0,16644.0,80.09909999999999,400.6911438455613,True
carreirasgalegas,XVI MILLA URBANA CONCELLO DE AMES,2022-09-25,Domingo,1.608,road running,Absoluta/General,,,Ames,Santiago,A Coruña,,2022,9,Otoño,,True,AMES,A CORUNA,15.0,2022,32095.0,15451.0,16644.0,80.09909999999999,400.6911438455613,True
carreirasgalegas,XVI MILLA URBANA CONCELLO DE AMES,2022-09-25,Domingo,1.609,road running,Mayores/Veteranos,,,Ames,Santiago,A Coruña,,2022,9,Otoño,,True,AMES,A CORUNA,15.0,2022,32095.0,15451.0,16644.0,80.09909999999999,400.6911438455613,True
carreirasgalegas,XVI TRAIL SAN PEDRO DE ROCAS – ESGOS,2024-06-16,Domingo,8.5,marcha,Absoluta/General,,,Esgos,Ourense,Ourense,,2024,6,Verano,,True,ESGOS,OURENSE,32.0,2024,1101.0,561.0,540.0,37.792056,29.13310670369455,False
carreirasgalegas,XVI TRAIL SAN PEDRO DE ROCAS – ESGOS,2024-06-16,Domingo,8.5,road running,Absoluta/General,29.0,32.0,Esgos,Ourense,Ourense,,2024,6,Verano,61.0,True,ESGOS,OURENSE,32.0,2024,1101.0,561.0,540.0,37.792056,29.13310670369455,False
carreirasgalegas,XVI TRAIL SAN PEDRO DE ROCAS – ESGOS,2024-06-16,Domingo,18.0,marcha,Absoluta/General,,,Esgos,Ourense,Ourense,,2024,6,Verano,,True,ESGOS,OURENSE,32.0,2024,1101.0,561.0,540.0,37.792056,29.13310670369455,False
carreirasgalegas,XVI TRAIL SAN PEDRO DE ROCAS – ESGOS,2024-06-16,Domingo,18.0,road running,Absoluta/General,34.0,123.0,Esgos,Ourense,Ourense,,2024,6,Verano,157.0,True,ESGOS,OURENSE,32.0,2024,1101.0,561.0,540.0,37.792056,29.13310670369455,False
carreirasgalegas,XVI TRAIL SAN PEDRO DE ROCAS – ESGOS,2024-06-16,Domingo,18.0,trail running,Absoluta/General,26.0,72.0,Esgos,Ourense,Ourense,,2024,6,Verano,98.0,True,ESGOS,OURENSE,32.0,2024,1101.0,561.0,540.0,37.792056,29.13310670369455,False
carreirasgalegas,XVI XOGOS DO EIXO,2026-07-06,Lunes,2.1,road running,Absoluta/General,48.0,0.0,Santiago de Compostela,,A Coruña,,2026,7,Verano,48.0,False,SANTIAGO DE COMPOSTELA,A CORUNA,15.0,2025,100842.0,46993.0,53849.0,220.0043,458.3637683445278,False
carreirasgalegas,XVI XOGOS DO EIXO,2026-07-06,Lunes,2.75,road running,Absoluta/General,0.0,54.0,Santiago de Compostela,,A Coruña,,2026,7,Verano,54.0,False,SANTIAGO DE COMPOSTELA,A CORUNA,15.0,2025,100842.0,46993.0,53849.0,220.0043,458.3637683445278,False
carreirasgalegas,XVII CAMPIONATO XUNTA DE GALICIA DE MILLA E 1 KM,2026-04-12,Domingo,1.0,road running,Infantil,119.0,114.0,Redondela,Vigo,Pontevedra,,2026,4,Primavera,233.0,True,REDONDELA,PONTEVEDRA,36.0,2025,28928.0,14011.0,14917.0,52.08271800000001,555.4241620032195,False
carreirasgalegas,XVII CAMPIONATO XUNTA DE GALICIA DE MILLA E 1 KM,2026-04-12,Domingo,1.609,road running,Absoluta/General,36.0,87.0,Redondela,Vigo,Pontevedra,,2026,4,Primavera,123.0,True,REDONDELA,PONTEVEDRA,36.0,2025,28928.0,14011.0,14917.0,52.08271800000001,555.4241620032195,False
carreirasgalegas,XVII CARREIRA DE FIN DE ANO 2022 MUGARDOS - ARES - MUGARDOS,2022-12-18,Domingo,10.0,road running,Otros,,,Mugardos - Ares,Ferrol,,Galicia,2022,12,Invierno,,True,MUGARDOS - ARES,,,2022,,,,,,False
carreirasgalegas,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,2026-04-19,Domingo,0.1,road running,Infantil,,,Moaña,Morrazo,Pontevedra,,2026,4,Primavera,,True,MOANA,PONTEVEDRA,36.0,2025,19316.0,9397.0,9919.0,35.055228,551.0162421422563,False
carreirasgalegas,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,2026-04-19,Domingo,0.4,road running,Infantil,,,Moaña,Morrazo,Pontevedra,,2026,4,Primavera,,True,MOANA,PONTEVEDRA,36.0,2025,19316.0,9397.0,9919.0,35.055228,551.0162421422563,False
carreirasgalegas,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,2026-04-19,Domingo,0.7,road running,Infantil,16.0,19.0,Moaña,Morrazo,Pontevedra,,2026,4,Primavera,35.0,True,MOANA,PONTEVEDRA,36.0,2025,19316.0,9397.0,9919.0,35.055228,551.0162421422563,False
carreirasgalegas,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,2026-04-19,Domingo,1.0,road running,Infantil,11.0,10.0,Moaña,Morrazo,Pontevedra,,2026,4,Primavera,21.0,True,MOANA,PONTEVEDRA,36.0,2025,19316.0,9397.0,9919.0,35.055228,551.0162421422563,False
carreirasgalegas,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,2026-04-19,Domingo,1.5,road running,Infantil,8.0,1.0,Moaña,Morrazo,Pontevedra,,2026,4,Primavera,9.0,True,MOANA,PONTEVEDRA,36.0,2025,19316.0,9397.0,9919.0,35.055228,551.0162421422563,False
carreirasgalegas,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,2026-04-19,Domingo,2.6,road running,Infantil,2.0,2.0,Moaña,Morrazo,Pontevedra,,2026,4,Primavera,4.0,True,MOANA,PONTEVEDRA,36.0,2025,19316.0,9397.0,9919.0,35.055228,551.0162421422563,False
carreirasgalegas,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,2026-04-19,Domingo,5.0,road running,Otros,51.0,57.0,Moaña,Morrazo,Pontevedra,,2026,4,Primavera,108.0,True,MOANA,PONTEVEDRA,36.0,2025,19316.0,9397.0,9919.0,35.055228,551.0162421422563,False
carreirasgalegas,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,2026-04-19,Domingo,10.0,road running,Otros,34.0,108.0,Moaña,Morrazo,Pontevedra,,2026,4,Primavera,142.0,True,MOANA,PONTEVEDRA,36.0,2025,19316.0,9397.0,9919.0,35.055228,551.0162421422563,False
carreirasgalegas,XVII CARREIRA PEDESTRE DE LESTROBE 2022,2022-10-12,Miércoles,0.1,road running,Absoluta/General,,,Lestrobe - Dodro,O Sar,,Galicia,2022,10,Otoño,,False,LESTROBE - DODRO,,,2022,,,,,,False
carreirasgalegas,XVII CARREIRA PEDESTRE DE LESTROBE 2022,2022-10-12,Miércoles,0.65,road running,Absoluta/General,,,Lestrobe - Dodro,O Sar,,Galicia,2022,10,Otoño,,False,LESTROBE - DODRO,,,2022,,,,,,False
carreirasgalegas,XVII CARREIRA PEDESTRE DE LESTROBE 2022,2022-10-12,Miércoles,0.75,road running,Infantil,,,Lestrobe - Dodro,O Sar,,Galicia,2022,10,Otoño,,False,LESTROBE - DODRO,,,2022,,,,,,False
carreirasgalegas,XVII CARREIRA PEDESTRE DE LESTROBE 2022,2022-10-12,Miércoles,1.3,road running,Infantil,,,Lestrobe - Dodro,O Sar,,Galicia,2022,10,Otoño,,False,LESTROBE - DODRO,,,2022,,,,,,False
carreirasgalegas,XVII CARREIRA PEDESTRE DE LESTROBE 2022,2022-10-12,Miércoles,3.7,road running,Infantil,,,Lestrobe - Dodro,O Sar,,Galicia,2022,10,Otoño,,False,LESTROBE - DODRO,,,2022,,,,,,False
carreirasgalegas,XVII CARREIRA PEDESTRE DE LESTROBE 2022,2022-10-12,Miércoles,10.0,road running,Otros,,,Lestrobe - Dodro,O Sar,,Galicia,2022,10,Otoño,,False,LESTROBE - DODRO,,,2022,,,,,,False
carreirasgalegas,XVII CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO. VIII CIRCUITO DEP. PROVINCIAL DA CORUÑA,2022-05-22,Domingo,0.34,road running,Infantil,,,O Pino,Arzúa,,Galicia,2022,5,Primavera,,True,O PINO,,,2022,,,,,,True
carreirasgalegas,XVII CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO. VIII CIRCUITO DEP. PROVINCIAL DA CORUÑA,2022-05-22,Domingo,0.505,road running,Infantil,,,O Pino,Arzúa,,Galicia,2022,5,Primavera,,True,O PINO,,,2022,,,,,,True
carreirasgalegas,XVII CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO. VIII CIRCUITO DEP. PROVINCIAL DA CORUÑA,2022-05-22,Domingo,0.999,road running,Infantil,,,O Pino,Arzúa,,Galicia,2022,5,Primavera,,True,O PINO,,,2022,,,,,,True
carreirasgalegas,XVII CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO. VIII CIRCUITO DEP. PROVINCIAL DA CORUÑA,2022-05-22,Domingo,1.0,road running,Infantil,,,O Pino,Arzúa,,Galicia,2022,5,Primavera,,True,O PINO,,,2022,,,,,,True
carreirasgalegas,XVII CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO. VIII CIRCUITO DEP. PROVINCIAL DA CORUÑA,2022-05-22,Domingo,2.0,road running,Infantil,,,O Pino,Arzúa,,Galicia,2022,5,Primavera,,True,O PINO,,,2022,,,,,,True
carreirasgalegas,XVII CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO. VIII CIRCUITO DEP. PROVINCIAL DA CORUÑA,2022-05-22,Domingo,2.8,road running,Infantil,,,O Pino,Arzúa,,Galicia,2022,5,Primavera,,True,O PINO,,,2022,,,,,,True
carreirasgalegas,XVII CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO. VIII CIRCUITO DEP. PROVINCIAL DA CORUÑA,2022-05-22,Domingo,8.0,road running,Absoluta/General,,,O Pino,Arzúa,,Galicia,2022,5,Primavera,,True,O PINO,,,2022,,,,,,True
carreirasgalegas,XVII CARREIRA POPULAR CORUÑA 10,2023-04-23,Domingo,0.15,road running,Infantil,,,A Coruña,A Coruña,,Galicia,2023,4,Primavera,,True,A CORUNA,,,2023,,,,,,True
carreirasgalegas,XVII CARREIRA POPULAR CORUÑA 10,2023-04-23,Domingo,0.842,road running,Infantil,,,A Coruña,A Coruña,,Galicia,2023,4,Primavera,,True,A CORUNA,,,2023,,,,,,True
carreirasgalegas,XVII CARREIRA POPULAR CORUÑA 10,2023-04-23,Domingo,0.843,road running,Infantil,,,A Coruña,A Coruña,,Galicia,2023,4,Primavera,,True,A CORUNA,,,2023,,,,,,True
carreirasgalegas,XVII CARREIRA POPULAR CORUÑA 10,2023-04-23,Domingo,0.844,road running,Infantil,,,A Coruña,A Coruña,,Galicia,2023,4,Primavera,,True,A CORUNA,,,2023,,,,,,True
carreirasgalegas,XVII CARREIRA POPULAR CORUÑA 10,2023-04-23,Domingo,0.845,road running,Infantil,,,A Coruña,A Coruña,,Galicia,2023,4,Primavera,,True,A CORUNA,,,2023,,,,,,True
carreirasgalegas,XVII CARREIRA POPULAR CORUÑA 10,2023-04-23,Domingo,1.424,road running,Infantil,,,A Coruña,A Coruña,,Galicia,2023,4,Primavera,,True,A CORUNA,,,2023,,,,,,True
carreirasgalegas,XVII CARREIRA POPULAR CORUÑA 10,2023-04-23,Domingo,1.425,road running,Infantil,,,A Coruña,A Coruña,,Galicia,2023,4,Primavera,,True,A CORUNA,,,2023,,,,,,True
carreirasgalegas,XVII CARREIRA POPULAR CORUÑA 10,2023-04-23,Domingo,2.499,road running,Infantil,,,A Coruña,A Coruña,,Galicia,2023,4,Primavera,,True,A CORUNA,,,2023,,,,,,True
carreirasgalegas,XVII CARREIRA POPULAR CORUÑA 10,2023-04-23,Domingo,2.5,road running,Infantil,,,A Coruña,A Coruña,,Galicia,2023,4,Primavera,,True,A CORUNA,,,2023,,,,,,True
carreirasgalegas,XVII CARREIRA POPULAR CORUÑA 10,2023-04-23,Domingo,10.0,road running,Absoluta/General,399.0,1389.0,A Coruña,A Coruña,,Galicia,2023,4,Primavera,1788.0,True,A CORUNA,,,2023,,,,,,True
carreirasgalegas,XVII CARREIRA POPULAR DOS SANTIÑOS,2025-11-02,Domingo,0.1,road running,Infantil,,,O Barco de Valdeorras,Valdeorras,Ourense,,2025,11,Otoño,,True,O BARCO DE VALDEORRAS,OURENSE,32.0,2025,13370.0,6474.0,6896.0,85.4292,156.5038651889518,True
carreirasgalegas,XVII CARREIRA POPULAR DOS SANTIÑOS,2025-11-02,Domingo,0.3,road running,Infantil,4.0,5.0,O Barco de Valdeorras,Valdeorras,Ourense,,2025,11,Otoño,9.0,True,O BARCO DE VALDEORRAS,OURENSE,32.0,2025,13370.0,6474.0,6896.0,85.4292,156.5038651889518,True
carreirasgalegas,XVII CARREIRA POPULAR DOS SANTIÑOS,2025-11-02,Domingo,0.5,road running,Infantil,7.0,1.0,O Barco de Valdeorras,Valdeorras,Ourense,,2025,11,Otoño,8.0,True,O BARCO DE VALDEORRAS,OURENSE,32.0,2025,13370.0,6474.0,6896.0,85.4292,156.5038651889518,True
carreirasgalegas,XVII CARREIRA POPULAR DOS SANTIÑOS,2025-11-02,Domingo,0.6,road running,Infantil,3.0,1.0,O Barco de Valdeorras,Valdeorras,Ourense,,2025,11,Otoño,4.0,True,O BARCO DE VALDEORRAS,OURENSE,32.0,2025,13370.0,6474.0,6896.0,85.4292,156.5038651889518,True
carreirasgalegas,XVII CARREIRA POPULAR DOS SANTIÑOS,2025-11-02,Domingo,2.5,road running,Infantil,1.0,1.0,O Barco de Valdeorras,Valdeorras,Ourense,,2025,11,Otoño,2.0,True,O BARCO DE VALDEORRAS,OURENSE,32.0,2025,13370.0,6474.0,6896.0,85.4292,156.5038651889518,True
carreirasgalegas,XVII CARREIRA POPULAR DOS SANTIÑOS,2025-11-02,Domingo,5.0,road running,Absoluta/General,53.0,141.0,O Barco de Valdeorras,Valdeorras,Ourense,,2025,11,Otoño,194.0,True,O BARCO DE VALDEORRAS,OURENSE,32.0,2025,13370.0,6474.0,6896.0,85.4292,156.5038651889518,True
carreirasgalegas,XVII CARREIRA SAN PEDRO DE ROCAS - CTO. XUNTA GALICIA CLUBS - CTO. PROV.,2026-06-14,Domingo,8.5,marcha,Absoluta/General,,,Esgos,Ourense,Ourense,,2026,6,Verano,,True,ESGOS,OURENSE,32.0,2025,1105.0,557.0,548.0,37.792056,29.23894905320843,False
carreirasgalegas,XVII CARREIRA SAN PEDRO DE ROCAS - CTO. XUNTA GALICIA CLUBS - CTO. PROV.,2026-06-14,Domingo,8.5,road running,Absoluta/General,30.0,43.0,Esgos,Ourense,Ourense,,2026,6,Verano,73.0,True,ESGOS,OURENSE,32.0,2025,1105.0,557.0,548.0,37.792056,29.23894905320843,False
carreirasgalegas,XVII CARREIRA SAN PEDRO DE ROCAS - CTO. XUNTA GALICIA CLUBS - CTO. PROV.,2026-06-14,Domingo,17.0,marcha,Absoluta/General,,,Esgos,Ourense,Ourense,,2026,6,Verano,,True,ESGOS,OURENSE,32.0,2025,1105.0,557.0,548.0,37.792056,29.23894905320843,False
carreirasgalegas,XVII CARREIRA SAN PEDRO DE ROCAS - CTO. XUNTA GALICIA CLUBS - CTO. PROV.,2026-06-14,Domingo,17.0,road running,Absoluta/General,55.0,183.0,Esgos,Ourense,Ourense,,2026,6,Verano,238.0,True,ESGOS,OURENSE,32.0,2025,1105.0,557.0,548.0,37.792056,29.23894905320843,False
carreirasgalegas,XVII CARREIRA SAN PEDRO DE ROCAS – ESGOS - CTO. PROVINCIAL,2025-06-15,Domingo,8.5,marcha,Absoluta/General,,,Esgos,Ourense,Ourense,,2025,6,Verano,,True,ESGOS,OURENSE,32.0,2025,1105.0,557.0,548.0,37.792056,29.23894905320843,False
carreirasgalegas,XVII CARREIRA SAN PEDRO DE ROCAS – ESGOS - CTO. PROVINCIAL,2025-06-15,Domingo,8.5,road running,Absoluta/General,6.0,6.0,Esgos,Ourense,Ourense,,2025,6,Verano,12.0,True,ESGOS,OURENSE,32.0,2025,1105.0,557.0,548.0,37.792056,29.23894905320843,False
carreirasgalegas,XVII CARREIRA SAN PEDRO DE ROCAS – ESGOS - CTO. PROVINCIAL,2025-06-15,Domingo,8.5,trail running,Absoluta/General,19.0,32.0,Esgos,Ourense,Ourense,,2025,6,Verano,51.0,True,ESGOS,OURENSE,32.0,2025,1105.0,557.0,548.0,37.792056,29.23894905320843,False
carreirasgalegas,XVII CARREIRA SAN PEDRO DE ROCAS – ESGOS - CTO. PROVINCIAL,2025-06-15,Domingo,17.0,marcha,Absoluta/General,,,Esgos,Ourense,Ourense,,2025,6,Verano,,True,ESGOS,OURENSE,32.0,2025,1105.0,557.0,548.0,37.792056,29.23894905320843,False
carreirasgalegas,XVII CARREIRA SAN PEDRO DE ROCAS – ESGOS - CTO. PROVINCIAL,2025-06-15,Domingo,17.0,road running,Absoluta/General,3.0,20.0,Esgos,Ourense,Ourense,,2025,6,Verano,23.0,True,ESGOS,OURENSE,32.0,2025,1105.0,557.0,548.0,37.792056,29.23894905320843,False
carreirasgalegas,XVII CARREIRA SAN PEDRO DE ROCAS – ESGOS - CTO. PROVINCIAL,2025-06-15,Domingo,17.0,trail running,Absoluta/General,13.0,76.0,Esgos,Ourense,Ourense,,2025,6,Verano,89.0,True,ESGOS,OURENSE,32.0,2025,1105.0,557.0,548.0,37.792056,29.23894905320843,False
carreirasgalegas,XVII MEDIO MARATÓN CORUÑA 21 - 5K,2025-02-09,Domingo,5.0,road running,Otros,800.0,777.0,A Coruña,A Coruña,,Galicia,2025,2,Invierno,1577.0,True,A CORUNA,,,2025,,,,,,False
carreirasgalegas,XVII MEDIO MARATÓN CORUÑA 21 - 5K,2025-02-09,Domingo,21.0,road running,Absoluta/General,301.0,1404.0,A Coruña,A Coruña,,Galicia,2025,2,Invierno,1705.0,True,A CORUNA,,,2025,,,,,,False
carreirasgalegas,XVII VOLTA Á RÍA DE BETANZOS 2019,2019-05-05,Domingo,21.09,Otros,Absoluta/General,,,Betanzos,Betanzos,A Coruña,,2019,5,Primavera,,True,BETANZOS,A CORUNA,15.0,2019,12959.0,6155.0,6804.0,24.211191,535.2483485839256,False
carreirasgalegas,XVII VOLTA Á RÍA DE BETANZOS 2019,2019-05-05,Domingo,21.093,Otros,Mayores/Veteranos,,,Betanzos,Betanzos,A Coruña,,2019,5,Primavera,,True,BETANZOS,A CORUNA,15.0,2019,12959.0,6155.0,6804.0,24.211191,535.2483485839256,False
carreirasgalegas,XVII VOLTA Á RÍA DE BETANZOS 2019 - CADEIRA DE RODAS,2019-05-05,Domingo,21.095,Otros,Otros,,,Betanzos,Betanzos,A Coruña,,2019,5,Primavera,,True,BETANZOS,A CORUNA,15.0,2019,12959.0,6155.0,6804.0,24.211191,535.2483485839256,False
carreirasgalegas,XVIII CARREIRA DE FIN DE ANO 2023 ARES - MUGARDOS - ARES,2023-12-31,Domingo,10.0,road running,Absoluta/General,47.0,234.0,Ares - Mugardos,Ferrol,,Galicia,2023,12,Invierno,281.0,True,ARES - MUGARDOS,,,2023,,,,,,False
carreirasgalegas,XVIII CARREIRA PEDESTRE DE LESTROBE 2023,2023-10-12,Jueves,0.1,road running,Absoluta/General,,,Lestrobe - Dodro,O Sar,,Galicia,2023,10,Otoño,,False,LESTROBE - DODRO,,,2023,,,,,,False
carreirasgalegas,XVIII CARREIRA PEDESTRE DE LESTROBE 2023,2023-10-12,Jueves,0.65,road running,Absoluta/General,,,Lestrobe - Dodro,O Sar,,Galicia,2023,10,Otoño,,False,LESTROBE - DODRO,,,2023,,,,,,False
carreirasgalegas,XVIII CARREIRA PEDESTRE DE LESTROBE 2023,2023-10-12,Jueves,0.75,road running,Infantil,,,Lestrobe - Dodro,O Sar,,Galicia,2023,10,Otoño,,False,LESTROBE - DODRO,,,2023,,,,,,False
carreirasgalegas,XVIII CARREIRA PEDESTRE DE LESTROBE 2023,2023-10-12,Jueves,1.3,road running,Infantil,,,Lestrobe - Dodro,O Sar,,Galicia,2023,10,Otoño,,False,LESTROBE - DODRO,,,2023,,,,,,False
carreirasgalegas,XVIII CARREIRA PEDESTRE DE LESTROBE 2023,2023-10-12,Jueves,3.7,road running,Infantil,,,Lestrobe - Dodro,O Sar,,Galicia,2023,10,Otoño,,False,LESTROBE - DODRO,,,2023,,,,,,False
carreirasgalegas,XVIII CARREIRA PEDESTRE DE LESTROBE 2023,2023-10-12,Jueves,10.0,road running,Absoluta/General,,,Lestrobe - Dodro,O Sar,,Galicia,2023,10,Otoño,,False,LESTROBE - DODRO,,,2023,,,,,,False
carreirasgalegas,XVIII CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO,2023-09-24,Domingo,0.34,road running,Infantil,,,O Pino,Arzúa,,Galicia,2023,9,Otoño,,True,O PINO,,,2023,,,,,,True
carreirasgalegas,XVIII CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO,2023-09-24,Domingo,0.505,road running,Infantil,,,O Pino,Arzúa,,Galicia,2023,9,Otoño,,True,O PINO,,,2023,,,,,,True
carreirasgalegas,XVIII CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO,2023-09-24,Domingo,1.0,road running,Infantil,,,O Pino,Arzúa,,Galicia,2023,9,Otoño,,True,O PINO,,,2023,,,,,,True
carreirasgalegas,XVIII CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO,2023-09-24,Domingo,2.0,road running,Infantil,,,O Pino,Arzúa,,Galicia,2023,9,Otoño,,True,O PINO,,,2023,,,,,,True
carreirasgalegas,XVIII CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO,2023-09-24,Domingo,2.8,road running,Infantil,,,O Pino,Arzúa,,Galicia,2023,9,Otoño,,True,O PINO,,,2023,,,,,,True
carreirasgalegas,XVIII CARREIRA PEDESTRE POPULAR CONCELLO DE O PINO,2023-09-24,Domingo,8.0,road running,Absoluta/General,,,O Pino,Arzúa,,Galicia,2023,9,Otoño,,True,O PINO,,,2023,,,,,,True
carreirasgalegas,XVIII CARREIRA POPULAR CORUÑA 10,2024-10-06,Domingo,0.15,road running,Infantil,,,A Coruña,A Coruña,,Galicia,2024,10,Otoño,,True,A CORUNA,,,2024,,,,,,True
