competition_id,data,distancia_m,is_closed,lloc,modalitat_nom,nom_cursa,ok_d,ok_h,ok_total,race_id,te_pdf_resultats,te_resultats_digitals,total_resultats
ypld6q9R,2019-05-19,2000,False,Culleredo,"SUB 14, SUB 16 E SUB 18",VIII CARREIRA POLA RÍA DO BURGO 10K. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,,,,L6lZz3l1,True,False,0
ypld6q9R,2019-05-19,1000,False,Culleredo,SUB 10 E SUB 12,VIII CARREIRA POLA RÍA DO BURGO 10K. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,,,,YVjX3q9Q,True,False,0
ypld6q9R,2019-05-19,150,False,Culleredo,PREBENXAMÍN,VIII CARREIRA POLA RÍA DO BURGO 10K. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,,,,769Ne6mx,True,False,0
ypld6q9R,2019-05-19,80,False,Culleredo,PEQUERRECHO,VIII CARREIRA POLA RÍA DO BURGO 10K. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,,,,vVjRzZj7,True,False,0
gemDOGlD,2019-05-19,5000,False,A Coruña,CORRECAN ADULTO,IV CORRECÁN SOLIDARIO CANCORUÑA 2019	,,,,xqjyx19K,False,False,0
gemDOGlD,2019-05-19,4999,False,A Coruña,CORRECAN MENORES,IV CORRECÁN SOLIDARIO CANCORUÑA 2019	,,,,V2mJ2kmM,False,False,0
gemDOGlD,2019-05-19,4998,False,A Coruña,CORRECAN PITUFOS,IV CORRECÁN SOLIDARIO CANCORUÑA 2019	,,,,LVjK5ZmJ,False,False,0
gemDOGlD,2019-05-19,3000,False,A Coruña,ANDAINA ADULTOS,IV CORRECÁN SOLIDARIO CANCORUÑA 2019	,,,,5a9azqjB,False,False,0
gemDOGlD,2019-05-19,2999,False,A Coruña,ANDAINA MENORES,IV CORRECÁN SOLIDARIO CANCORUÑA 2019	,,,,vojQbxlx,False,False,0
gemDOGlD,2019-05-19,2998,False,A Coruña,ANDAINA PITUFOS,IV CORRECÁN SOLIDARIO CANCORUÑA 2019	,,,,Vomryol2,False,False,0
WyjPdgje,2019-05-19,23300,False,A Pobra do Caramiñal,TRAIL LONGO,TRAIL SERRA DO BARBANZA 2019. - V CAMPIONATO DE GALICIA DE TRAIL,,,,rJlbzrln,True,False,0
WyjPdgje,2019-05-19,16700,False,A Pobra do Caramiñal,TRAIL MINI,TRAIL SERRA DO BARBANZA 2019. - V CAMPIONATO DE GALICIA DE TRAIL,,,,Ov9OzDmL,True,False,0
WyjPdgje,2019-05-19,23299,False,A Pobra do Caramiñal,CAMPIONATO,TRAIL SERRA DO BARBANZA 2019. - V CAMPIONATO DE GALICIA DE TRAIL,,,,wBlpNX9Q,True,False,0
0gj1AQjz,2019-05-17,15000,False,Santiago de Compostela,15 KM,VI CARREIRA CAMIÑO DAS LETRAS,,,,wBlpNe9Q,True,False,0
0gj1AQjz,2019-05-17,5000,False,Santiago de Compostela,5 KM,VI CARREIRA CAMIÑO DAS LETRAS,,,,kLl7RZjO,True,False,0
0gj1AQjz,2019-05-17,1000,False,Santiago de Compostela,CARREIRAS DE MENORES,VI CARREIRA CAMIÑO DAS LETRAS,,,,L6lZz2l1,True,False,0
wKmn7a9Y,2019-05-12,3000,False,Bueu,CARREIRA ,III CARRERA SOLIDARIA PROTECTORA MORRAZO 2019,,,,YVjX3Q9Q,False,False,0
wKmn7a9Y,2019-05-12,2999,False,Bueu,CARREIRA MENORES,III CARRERA SOLIDARIA PROTECTORA MORRAZO 2019,,,,769Ne2mx,False,False,0
wKmn7a9Y,2019-05-12,2998,False,Bueu,CARREIRA PEQUERRECHOS,III CARRERA SOLIDARIA PROTECTORA MORRAZO 2019,,,,vVjRzzj7,False,False,0
wKmn7a9Y,2019-05-12,2997,False,Bueu,ANDAINA,III CARRERA SOLIDARIA PROTECTORA MORRAZO 2019,,,,xqjyxw9K,False,False,0
wKmn7a9Y,2019-05-12,2996,False,Bueu,ANDAINA MENORES,III CARRERA SOLIDARIA PROTECTORA MORRAZO 2019,,,,V2mJ2pmM,False,False,0
wKmn7a9Y,2019-05-12,2995,False,Bueu,ANDAINA PEQUERRECHOS,III CARRERA SOLIDARIA PROTECTORA MORRAZO 2019,,,,LVjK5emJ,False,False,0
8w95L0mV,2019-05-12,10000,False,Xinzo de Limia,10 KM,CARREIRA POPULAR XINZO DE LIMIA 2019. CTO DE GALICIA 10KM EN RUTA,,,,5a9azajB,True,False,0
8w95L0mV,2019-05-12,350,False,Xinzo de Limia,PREBENXAMÍN ,CARREIRA POPULAR XINZO DE LIMIA 2019. CTO DE GALICIA 10KM EN RUTA,,,,vojQbLlx,True,False,0
8w95L0mV,2019-05-12,150,False,Xinzo de Limia,PITUFOS,CARREIRA POPULAR XINZO DE LIMIA 2019. CTO DE GALICIA 10KM EN RUTA,,,,Vomry2l2,True,False,0
8w95L0mV,2019-05-12,930,False,Xinzo de Limia,SUB 10 E SUB 12,CARREIRA POPULAR XINZO DE LIMIA 2019. CTO DE GALICIA 10KM EN RUTA,,,,AOjGDZl5,True,False,0
8w95L0mV,2019-05-12,1900,False,Xinzo de Limia,"SUB 14, SUB 16 E SUB 18",CARREIRA POPULAR XINZO DE LIMIA 2019. CTO DE GALICIA 10KM EN RUTA,,,,v6mxG4l4,True,False,0
8w95L0mV,2019-05-12,10000,False,Xinzo de Limia,CAMPIONATO,CARREIRA POPULAR XINZO DE LIMIA 2019. CTO DE GALICIA 10KM EN RUTA,,,,0YjM4p94,True,False,0
yalqO090,2019-05-05,21093,False,Betanzos,MÁSTER,XVII VOLTA Á RÍA DE BETANZOS 2019,,,,0gj16xlz,True,False,0
yalqO090,2019-05-05,21090,False,Betanzos,SENIOR,XVII VOLTA Á RÍA DE BETANZOS 2019,,,,wKmnvQmY,True,False,0
