fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,n_enlaces_sexo,tiene_sexo_identificado,candidato_lugar
youevent,XXXIV Carrera Popular de Cendejas,2022-07-16,Sábado,0.0,road running,Absoluta/General,16.0,80.0,Cendejas de Enmedio,,Castilla-La Mancha,2,True,Cendejas
youevent,Madrid se Mueve por Madrid - Estremera 2022,2022-07-22,Viernes,0.0,road running,Absoluta/General,0.0,0.0,Estremera,,Comunidad de Madrid,0,False,Madrid se Mueve por Madrid - Estremera
youevent,XXVII Triatlón de Pálmaces,2022-07-23,Sábado,0.0,Multidisciplina,Absoluta/General,0.0,0.0,Pálmaces de Jadraque,,Castilla-La Mancha,0,False,Pálmaces
youevent,XXXIII Travesía de Pálmaces,2022-07-30,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Pálmaces de Jadraque,,Castilla-La Mancha,0,False,Travesía de Pálmaces
youevent,Trail Cueto del Oso 2022 - Campeonato de Castilla y León de Carreras por Montaña en Línea Individual,2022-07-31,Domingo,0.0,trail running,Absoluta/General,32.0,109.0,Sigüés,La Jacetania,Aragón,0,False,Cueto del Oso
youevent,Carrera Pedestre Campo de San Pedro,2022-08-06,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Campo de San Pedro,,Castilla y León,0,False,Campo de San Pedro
youevent,XXVII MARCHA CICLOTURISTA PEDRO DELGADO,2022-08-07,Domingo,0.0,Ciclismo y btt,Absoluta/General,0.0,2.0,La Roda,,Albacete,0,False,MARCHA CICLOTURISTA PEDRO DELGADO
youevent,Madrid se Mueve por Madrid - Manzanares El Real 2022,2022-08-12,Viernes,0.0,road running,Absoluta/General,0.0,0.0,Manzanares el Real,,Comunidad de Madrid,0,False,Madrid se Mueve por Madrid - Manzanares El Real
youevent,V Travesía Los Ángeles de San Rafael,2022-08-15,Lunes,0.0,road running,Absoluta/General,54.0,72.0,El Espinar,,Castilla y León,0,False,Travesía Los Ángeles de San Rafael
youevent,XXVIII Duatlón Villa de Cantimpalos - Gran Premio Ignacio Matarranz,2022-08-20,Sábado,0.0,Multidisciplina,Absoluta/General,2.0,25.0,,,,0,False,Cantimpalos - Gran Premio Ignacio Matarranz
youevent,V Carrera Pedestre AD Cebolleros - Martín Muñoz de Las Posadas,2022-08-20,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Martín Muñoz de las Posadas,,Castilla y León,0,False,AD Cebolleros - Martín Muñoz de Las Posadas
youevent,XLV CARRERA POPULAR VILLA DE CERCEDA,2022-08-25,Jueves,0.0,road running,Absoluta/General,68.0,0.0,Cerceda,Ordes,Galicia,0,False,CERCEDA
youevent,XXVI Carrera MTB Infantil Cercedilla,2022-09-03,Sábado,0.0,Ciclismo y btt,Infantil,12.0,0.0,Cercedilla,,Comunidad de Madrid,0,False,MTB Infantil Cercedilla
youevent,2ª prueba Copa de España IBERDROLA de Marcha Nórdica - Azagra - III Memorial Pablo Ariza,2022-09-04,Domingo,0.0,marcha,Absoluta/General,23.0,20.0,Azagra,Erriberagoiena / Ribera Alta,Navarra,0,False,prueba Copa de España IBERDROLA de Marcha Nórdica - Azagra - III Memorial Pablo Ariza
youevent,V SIETE PICOS INTEGRAL,2022-09-04,Domingo,0.0,road running,Absoluta/General,0.0,3.0,,,,0,False,SIETE PICOS INTEGRAL
youevent,I Carrera Pedestre Cañada Real,2022-09-04,Domingo,0.0,road running,Absoluta/General,1.0,20.0,Navahondilla,,Castilla y León,0,False,Cañada Real
youevent,Carrera Popular de Jadraque,2022-09-04,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Jadraque,,Castilla-La Mancha,2,True,Jadraque
youevent,XLIII MARATÓN POPULAR PEÑA EL BOTIJO,2022-09-06,Martes,0.0,road running,Absoluta/General,0.0,2.0,Hoyo de Manzanares,,Comunidad de Madrid,0,False,PEÑA EL BOTIJO
youevent,32ª Cuesta del Tirón San Agustín del Guadalix,2022-09-11,Domingo,0.0,road running,Absoluta/General,111.0,355.0,San Agustín del Guadalix,,Comunidad de Madrid,0,False,Cuesta del Tirón San Agustín del Guadalix
youevent,IV ALAMEDA TRAIL MADRID,2022-09-17,Sábado,0.0,trail running,Absoluta/General,4.0,80.0,,,,0,False,ALAMEDA TRAIL MADRID
youevent,XVIII Carrera Popular Villa de El Casar,2022-09-18,Domingo,0.0,road running,Absoluta/General,36.0,87.0,El Casar,,Castilla-La Mancha,2,True,El Casar
youevent,VI Carrera Pedestre y Marcha Descubre El Camino,2022-09-18,Domingo,0.0,marcha,Absoluta/General,0.0,0.0,Fuenlabrada,,Comunidad de Madrid,0,False,y Marcha Descubre El Camino
youevent,IV CAMPEONATO DE CASTILLA LA MANCHA OPEN DE AGUAS ABIERTAS Y COPA DE ESPAÑA,2022-09-18,Domingo,0.0,road running,Absoluta/General,24.0,13.0,Madrid,,Comunidad de Madrid,4,True,CASTILLA LA MANCHA OPEN DE AGUAS ABIERTAS Y COPA DE ESPAÑA
youevent,XLI Pedestre Popular de Guadarrama - ADULTOS,2022-09-24,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Guadarrama - ADULTOS
youevent,XLI Pedestre Popular de Guadarrama - MENORES,2022-09-24,Sábado,0.0,road running,Infantil,42.0,13.0,,,,0,False,Guadarrama - MENORES
youevent,Campeonato de España Iberdrola de Federaciones Autonómicas de Marcha Nórdica Pontevedra 22,2022-09-24,Sábado,0.0,marcha,Absoluta/General,64.0,66.0,Cangas de Morrazo,Morrazo,Galicia,2,True,España Iberdrola de Federaciones Autonómicas de Marcha Nórdica Pontevedra 22
youevent,I Open Caixa Rural Galega de Marcha Nórdica Pontevedra 22,2022-09-24,Sábado,0.0,marcha,Absoluta/General,7.0,13.0,Cangas de Morrazo,Morrazo,Galicia,0,False,Open Caixa Rural Galega de Marcha Nórdica Pontevedra 22
youevent,XXXV Carrera por Montaña Las Dehesas,2022-09-25,Domingo,0.0,road running,Absoluta/General,0.0,35.0,Puerto de la Cruz,,Canarias,0,False,por Montaña Las Dehesas
youevent,VII Carrera Popular Lago de Pareja,2022-09-25,Domingo,0.0,road running,Absoluta/General,64.0,204.0,Pareja,,Castilla-La Mancha,2,True,Lago de Pareja
youevent,XIV Carrera Popular de Tetuán,2022-09-25,Domingo,0.0,road running,Absoluta/General,11.0,37.0,Madrid,,Comunidad de Madrid,0,False,Tetuán
youevent,I Trail Circular El Recuenco,2022-09-25,Domingo,0.0,trail running,Absoluta/General,3.0,20.0,El Recuenco,,Castilla-La Mancha,1,True,Circular El Recuenco
youevent,III Cross Popular Ana Lozano Maranchón,2022-10-01,Sábado,0.0,trail running,Absoluta/General,24.0,14.0,,,,2,True,Ana Lozano Maranchón
youevent,"VI Carrera Popular ""Los Lagartijas""",2022-10-01,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,"""Los Lagartijas"""
youevent,DUATLON CROSS ESCOLAR PINTO 2022,2022-10-01,Sábado,0.0,Multidisciplina,Infantil,64.0,48.0,Pinto,,Comunidad de Madrid,6,True,PINTO
youevent,XXIX Pedestre Popular Correbecerril,2022-10-08,Sábado,0.0,road running,Absoluta/General,13.0,45.0,,,,0,False,Correbecerril
youevent,Cto. de KV de Castilla y León - Subida a La Yegua,2022-10-08,Sábado,0.0,trail running,Absoluta/General,26.0,80.0,Villadiego,,Castilla y León,1,True,Cto. de KV de Castilla y León - Subida a La Yegua
youevent,3ª prueba Copa de España IBERDROLA de Marcha Nórdica - Bogarra - Cto. Autonómico  FDMCM,2022-10-09,Domingo,0.0,marcha,Absoluta/General,0.0,0.0,,,,0,False,prueba Copa de España IBERDROLA de Marcha Nórdica - Bogarra - Cto. Autonómico FDMCM
youevent,XX CROSS AL YELMO,2022-10-15,Sábado,0.0,trail running,Absoluta/General,61.0,232.0,Madrid,,Comunidad de Madrid,2,True,YELMO
youevent,VI CARRERA INFANTIL DEL CROSS AL YELMO,2022-10-15,Sábado,0.0,trail running,Infantil,0.0,0.0,Tres Cantos,,Comunidad de Madrid,0,False,INFANTIL DEL CROSS AL YELMO
youevent,11ª Carrera Popular Solidaria Caja Rural,2022-10-16,Domingo,0.0,road running,Absoluta/General,51.0,229.0,,,,0,False,Caja Rural
youevent,IV Carrera y Marcha Solidaria ASPRODICO 2022,2022-10-16,Domingo,0.0,marcha,Absoluta/General,26.0,26.0,,,,0,False,y Marcha Solidaria ASPRODICO
youevent,11ª Carrera Infantil Solidaria Caja Rural,2022-10-16,Domingo,0.0,road running,Infantil,10.0,0.0,Borox,,Castilla-La Mancha,0,False,Infantil Solidaria Caja Rural
youevent,IberiKa Trail - LA CABRERA 2022,2022-10-22,Sábado,0.0,trail running,Absoluta/General,30.0,139.0,La Cabrera,,Comunidad de Madrid,0,False,IberiKa Trail - LA CABRERA
youevent,IberiKa Trail - 48K LA CABRERA BY LURBEL 2022,2022-10-22,Sábado,48.0,trail running,Absoluta/General,0.0,7.0,,,,0,False,IberiKa Trail - 48K LA CABRERA BY LURBEL
youevent,II TRAIL DE LA CASTAÑA,2022-10-22,Sábado,0.0,trail running,Absoluta/General,7.0,31.0,Cogolludo,,Castilla-La Mancha,0,False,LA CASTAÑA
youevent,VI Trail Pie del Hombre,2022-10-22,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,Molina de Aragón,,Castilla-La Mancha,0,False,Pie del Hombre
youevent,XXXIV Cross de Cuerda Larga,2022-10-23,Domingo,0.0,trail running,Absoluta/General,1.0,47.0,Soria,,Castilla y León,0,False,Cuerda Larga
youevent,VIII CARRERA SOLIDARIA LAS DEHESAS,2022-10-23,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Puerto de la Cruz,,Canarias,0,False,LAS DEHESAS
youevent,I Trail Cueva del Beato,2022-10-23,Domingo,0.0,trail running,Absoluta/General,10.0,41.0,Cifuentes,,Castilla-La Mancha,0,False,Cueva del Beato
youevent,X Carrera Pedestre y Marcha Carbonero el Mayor - VEREDA DEL ERESMA,2022-10-23,Domingo,0.0,marcha,Absoluta/General,0.0,0.0,Palazuelos de Eresma,,Castilla y León,0,False,y Marcha Carbonero el Mayor - VEREDA DEL ERESMA
youevent,IX Trail del Picozo,2022-10-30,Domingo,0.0,trail running,Absoluta/General,0.0,0.0,Herrera de Soria,,Castilla y León,0,False,Picozo
youevent,DUATLON CROSS TRIKATLON ABSOLUTO y ESCOLAR TRES CANTOS 2022,2022-11-05,Sábado,0.0,Multidisciplina,Infantil,0.0,1.0,Tres Cantos,,Comunidad de Madrid,2,True,TRIKATLON ABSOLUTO y ESCOLAR TRES CANTOS
youevent,IX Carrera Pedestre y Marcha Senderista Entre Viñedos,2022-11-06,Domingo,0.0,marcha,Absoluta/General,0.0,0.0,,,,0,False,y Marcha Senderista Entre Viñedos
youevent,XXXI Cross de Los Tres Refugios - Copa de Madrid de CxM,2022-11-06,Domingo,0.0,trail running,Absoluta/General,20.0,74.0,,,,0,False,Los Tres Refugios - Copa de Madrid de CxM
youevent,Cross Escolar ADS Collado Mediano 2022,2022-11-11,Viernes,0.0,trail running,Infantil,135.0,34.0,Collado Mediano,,Comunidad de Madrid,18,True,ADS Collado Mediano
youevent,4ª PRUEBA COPA DE ESPAÑA IBERDROLA DE MARCHA NÓRDICA - CEUTA,2022-11-12,Sábado,0.0,marcha,Absoluta/General,0.0,0.0,Ceuta,,,0,False,PRUEBA COPA DE ESPAÑA IBERDROLA DE MARCHA NÓRDICA - CEUTA
youevent,IberiKa Trail - TORRELAGUNA 2022,2022-11-13,Domingo,0.0,trail running,Absoluta/General,22.0,74.0,Torrelaguna,,Comunidad de Madrid,0,False,IberiKa Trail - TORRELAGUNA
youevent,IX Carrera por Montaña MoralTrail Race,2022-11-19,Sábado,0.0,trail running,Absoluta/General,84.0,346.0,,,,0,False,por Montaña MoralTrail Race
youevent,VI Desafío X-Trail Trillo,2022-11-27,Domingo,0.0,trail running,Absoluta/General,27.0,122.0,,,,0,False,Desafío X-Trail Trillo
youevent,Cerro Marmota 2022,2022-11-27,Domingo,0.0,road running,Absoluta/General,89.0,296.0,,,,0,False,Cerro Marmota
youevent,III Gran Reto Horas Solidarias de Parla - Inscripción Individual,2022-12-04,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Reto Horas Solidarias de Parla - Inscripción Individual
youevent,III Gran Reto Horas Solidarias de Parla - Inscripción RELEVOS,2022-12-04,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Reto Horas Solidarias de Parla - Inscripción RELEVOS
youevent,Carrera Popular y Marcha Senderista Villa Ducal de Estremera 2022,2022-12-04,Domingo,0.0,marcha,Absoluta/General,0.0,0.0,Estremera,,Comunidad de Madrid,0,False,y Marcha Senderista Villa Ducal de Estremera
youevent,L Cross Nacional Ayuntamiento de Cantimpalos,2022-12-08,Jueves,0.0,trail running,Absoluta/General,195.0,208.0,,,,19,True,Cantimpalos
youevent,XXIII MEDIA MARATON GUADALAJARA Y 11 KM WITZENMANN,2022-12-11,Domingo,11.0,road running,Absoluta/General,67.0,453.0,,,,2,True,GUADALAJARA Y 11 KM WITZENMANN
youevent,IberiKa Trail - PEDREZUELA 2022,2022-12-17,Sábado,0.0,trail running,Absoluta/General,49.0,107.0,Pedrezuela,,Comunidad de Madrid,0,False,IberiKa Trail - PEDREZUELA
youevent,XIV Carrera Popular Solidaria del Centenario Brihuega - Villaviciosa,2022-12-18,Domingo,0.0,road running,Absoluta/General,17.0,87.0,Brihuega,,Castilla-La Mancha,2,True,Centenario Brihuega - Villaviciosa
youevent,I Milla Urbana Villanueva de La Torre,2022-12-23,Viernes,0.0,road running,Absoluta/General,17.0,0.0,Villanueva de la Torre,,Castilla-La Mancha,0,False,Villanueva de La Torre
youevent,Carrera Popular de Navidad de Soto del Real 2022,2022-12-26,Lunes,0.0,road running,Absoluta/General,66.0,111.0,Soto del Real,,Comunidad de Madrid,0,False,Navidad de Soto del Real
youevent,XVI Carrera Popular Ciudad del Doncel,2022-12-31,Sábado,0.0,road running,Absoluta/General,78.0,137.0,Cubillas de Cerrato,,Palencia,2,True,Doncel
youevent,XVI Carrera de Menores Ciudad del Doncel,2022-12-31,Sábado,0.0,road running,Infantil,32.0,12.0,Sigüenza,,Castilla-La Mancha,0,False,Menores Ciudad del Doncel
youevent,VIII San Silvestre Manzanares el Real 2022,2022-12-31,Sábado,0.0,road running,Absoluta/General,182.0,174.0,Manzanares el Real,,Comunidad de Madrid,0,False,Manzanares el Real
youevent,San Silvestre de Navacerrada 2022 - ADULTOS,2022-12-31,Sábado,0.0,road running,Absoluta/General,1.0,0.0,Navacerrada,,Comunidad de Madrid,0,False,Navacerrada
youevent,VI San Silvestre Solidaria ALPEDRETEÑA,2022-12-31,Sábado,0.0,road running,Absoluta/General,94.0,152.0,,,,0,False,ALPEDRETEÑA
youevent,XII Vuelta a Los Jardines de La Granja,2023-01-22,Domingo,0.0,road running,Absoluta/General,101.0,225.0,,,,0,False,Los Jardines de La Granja
youevent,IberiKa Trail - TORRELAGUNA 2023,2023-01-29,Domingo,0.0,trail running,Absoluta/General,55.0,112.0,Torrelaguna,,Comunidad de Madrid,0,False,IberiKa Trail - TORRELAGUNA
youevent,12ª CARRERA PEDESTRE VEGA DE CANTIMPALOS,2023-02-04,Sábado,0.0,road running,Absoluta/General,65.0,163.0,Cantimpalos,,Castilla y León,0,False,VEGA DE CANTIMPALOS
youevent,Snowcross La Covatilla 2023,2023-02-04,Sábado,0.0,trail running,Absoluta/General,10.0,32.0,Caltojar,,Castilla y León,0,False,Snowcross La Covatilla
youevent,TITAN TRAIL 2023,2023-02-05,Domingo,0.0,trail running,Absoluta/General,0.0,0.0,,,,0,False,TITAN TRAIL
youevent,Duatlón Cross Escolar de Ciempozuelos 2023,2023-02-11,Sábado,0.0,Multidisciplina,Infantil,0.0,14.0,Ciempozuelos,,Comunidad de Madrid,8,True,Ciempozuelos
youevent,XXII 2 Leguas Fuente de La Chopera,2023-02-12,Domingo,0.0,road running,Absoluta/General,0.0,1.0,Arroyo de la Encomienda,,Castilla y León,0,False,2 Leguas Fuente de La Chopera
youevent,IBERIKA TRAIL - GUADALIX DE LA SIERRA 2023,2023-02-18,Sábado,0.0,trail running,Absoluta/General,1.0,9.0,Guadalix de la Sierra,,Comunidad de Madrid,0,False,IBERIKA TRAIL - GUADALIX DE LA SIERRA
youevent,V Trail Balconete -Memorial Juan Ramos Pazos-,2023-02-18,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,,,,0,False,Balconete -Memorial Juan Ramos Pazos
youevent,Duatlón Escolar de Rivas 2023,2023-02-18,Sábado,0.0,Multidisciplina,Infantil,222.0,252.0,Rivas-Vaciamadrid,,Comunidad de Madrid,8,True,Rivas
youevent,1º Prueba Copa de España IBERDROLA de Marcha Nórdica 2023 - Majadahonda,2023-02-19,Domingo,0.0,marcha,Absoluta/General,82.0,119.0,Majadahonda,,Comunidad de Madrid,0,False,Prueba Copa de España IBERDROLA de Marcha Nórdica
youevent,II Trail Corazón de La Alcarria,2023-02-25,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,Sarracín,,Castilla y León,1,True,Corazón de La Alcarria
youevent,Snowcross Leitariegos 2023,2023-03-04,Sábado,0.0,trail running,Absoluta/General,3.0,13.0,,,,0,False,Snowcross Leitariegos
youevent,XXXVI Pedestre Popular de Torrelodones,2023-03-05,Domingo,0.0,road running,Absoluta/General,29.0,45.0,,,,0,False,Torrelodones
youevent,2ª prueba Copa de España Iberdrola de Marcha Nórdica - Sariegos 2023,2023-03-05,Domingo,0.0,marcha,Absoluta/General,21.0,12.0,Sariegos,,Castilla y León,0,False,prueba Copa de España Iberdrola de Marcha Nórdica - Sariegos
youevent,VI Trail de la Alcarruela -Malacuera-,2023-03-11,Sábado,0.0,trail running,Absoluta/General,6.0,3.0,,,,2,True,la Alcarruela -Malacuera
youevent,Duatlón Cross Escolar Coslada 2023,2023-03-12,Domingo,0.0,Multidisciplina,Infantil,195.0,246.0,Coslada,,Comunidad de Madrid,8,True,Coslada
youevent,Promo Alto Sil 2023,2023-03-18,Sábado,0.0,road running,Absoluta/General,0.0,2.0,Trobajo del Camino,,Castilla y León,0,False,Promo Alto Sil
youevent,XIV Viña del Ajo,2023-03-19,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Muñoveros,,Castilla y León,0,False,Viña del Ajo
youevent,Duatlón Escolar de El Alamo 2023,2023-03-20,Lunes,0.0,Multidisciplina,Infantil,90.0,116.0,El Álamo,,Comunidad de Madrid,4,True,El Alamo
youevent,Cross Escolar Colmenar Viejo 2023,2023-03-26,Domingo,0.0,trail running,Infantil,355.0,411.0,,,,12,True,Colmenar Viejo
youevent,I Carrera Popular Fiestas Patronales de Talamanca,2023-03-26,Domingo,0.0,road running,Absoluta/General,0.0,0.0,El Casar,,Castilla-La Mancha,0,False,Patronales de Talamanca
youevent,VillareTrail 2023,2023-03-26,Domingo,0.0,trail running,Absoluta/General,15.0,101.0,,,,0,False,VillareTrail
youevent,XXIX Duathlon Cross Villa de Alpedrete,2023-04-01,Sábado,0.0,trail running,Absoluta/General,1.0,19.0,,,,0,False,Duathlon Cross Villa de Alpedrete
youevent,X Carrera Pedestre La Pirona,2023-04-01,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Torreiglesias,,Castilla y León,0,False,La Pirona
youevent,Arganza Trail 2023,2023-04-02,Domingo,0.0,trail running,Absoluta/General,22.0,79.0,,,,0,False,Arganza Trail
youevent,IBERIKA TRAIL - SAN AGUSTIN DEL GUADALIX 2023,2023-04-15,Sábado,0.0,trail running,Absoluta/General,33.0,149.0,San Agustín del Guadalix,,Comunidad de Madrid,0,False,IBERIKA TRAIL - SAN AGUSTIN DEL GUADALIX
youevent,VII Trail Pie del Hombre,2023-04-15,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,Molina de Aragón,,Castilla-La Mancha,2,True,Pie del Hombre
youevent,XIII Carrera Pedestre y Marcha Andariegos CARRALAGUNAS,2023-04-15,Sábado,0.0,marcha,Absoluta/General,4.0,30.0,,,,0,False,y Marcha Andariegos CARRALAGUNAS
youevent,Campeonato de España IBERDROLA de Clubes de Marcha Nórdica - ALMERIA,2023-04-15,Sábado,0.0,marcha,Absoluta/General,110.0,141.0,Almería,,Almería,2,True,España IBERDROLA de Clubes de Marcha Nórdica - ALMERIA
youevent,Trail Calamochos Casavieja 2023,2023-04-15,Sábado,0.0,trail running,Absoluta/General,12.0,123.0,Casavieja,,Castilla y León,0,False,Calamochos Casavieja
youevent,XXV Carrera Popular de Colmenarejo,2023-04-16,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Colmenarejo
youevent,V Carrera Ashemadrid,2023-04-16,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Ashemadrid
youevent,XVI Miria Villa de Torija,2023-04-16,Domingo,0.0,road running,Absoluta/General,15.0,94.0,Torija,,Castilla-La Mancha,1,True,Miria Villa de Torija
youevent,Triatlón de Guadalajara 2023,2023-04-22,Sábado,0.0,Multidisciplina,Absoluta/General,5.0,6.0,,,,0,False,Guadalajara
youevent,5K y 10K Guadalajara Sport Festival,2023-04-22,Sábado,5.0,road running,Absoluta/General,0.0,0.0,,,,0,False,5K y 10K Guadalajara Sport Festival
youevent,VIII Carrera Mondejana y Ruta Senderista,2023-04-23,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Algarrobo,La Axarquía,Andalucía,0,False,Mondejana y Ruta Senderista
youevent,II Trail Cueva del Beato,2023-04-29,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,Cifuentes,,Castilla-La Mancha,2,True,Cueva del Beato
youevent,V Legua de Cifuentes,2023-04-29,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Cifuentes,,Castilla-La Mancha,0,False,Legua de Cifuentes
youevent,6º Duatlón Cross Moralzarzal - Cto. de Madrid de Duatlón Cross Super Sprint,2023-04-29,Sábado,0.0,Multidisciplina,Absoluta/General,6.0,19.0,,,,2,True,Moralzarzal - Cto. de Madrid de Duatlón Cross Super Sprint
youevent,Cursa de Badia 2023,2023-04-30,Domingo,0.0,road running,Absoluta/General,174.0,139.0,Donostia / San Sebastián,,Euskadi,0,False,Cursa de Badia
youevent,XXI Fiesta del Atletismo de Marchamalo,2023-05-01,Lunes,0.0,marcha,Absoluta/General,87.0,206.0,Marchamalo,,Castilla-La Mancha,2,True,Atletismo de Marchamalo
youevent,XI Carrera y VIII Marcha Pedestre Villa de Turégano,2023-05-06,Sábado,0.0,marcha,Absoluta/General,2.0,47.0,Aguilafuente,,Castilla y León,0,False,y VIII Marcha Pedestre Villa de Turégano
youevent,Duatlón Cross Escolar Valdemorillo 2023,2023-05-06,Sábado,0.0,Multidisciplina,Infantil,136.0,195.0,Valdemorillo,,Comunidad de Madrid,8,True,Valdemorillo
youevent,EcoTriMad 2023 - OLIMPICO CON DRAFTING - CTO. DE MADRID,2023-05-07,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,2,True,EcoTriMad
youevent,EcoTriMad 2023 - DISTANCIA OLIMPICA - RELEVOS,2023-05-07,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,EcoTriMad
youevent,EcoTriMad 2023 - OLIMPICO SIN DRAFTING,2023-05-07,Domingo,0.0,road running,Absoluta/General,3.0,7.0,,,,1,True,EcoTriMad
youevent,K-22 Peñalara 2023,2023-05-07,Domingo,0.0,road running,Absoluta/General,70.0,211.0,Villaseco de los Gamitos,,Castilla y León,0,False,K-22 Peñalara
youevent,I Carrera San Isidro COMUNIDAD DE MADRID,2023-05-13,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Alcalá de Henares,,Comunidad de Madrid,0,False,Isidro COMUNIDAD DE MADRID
youevent,XIII Vuelta a La Jarosa,2023-05-13,Sábado,0.0,road running,Absoluta/General,131.0,276.0,,,,0,False,La Jarosa
youevent,Triatlón Escolar Tres Cantos 2023,2023-05-13,Sábado,0.0,Multidisciplina,Infantil,190.0,229.0,Tres Cantos,,Comunidad de Madrid,8,True,Tres Cantos
youevent,XIII Trail Romancos - Alcarria Verde,2023-05-14,Domingo,0.0,trail running,Absoluta/General,55.0,131.0,Guadalajara,,Castilla-La Mancha,0,False,Romancos - Alcarria Verde
