fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,finisher_desconocido,id,modalidad,comunidad_autonoma
mychip,"Campionat Autonòmic de CxM FEMECV 2026, Bolulla",2026-05-17,Domingo,9.38,trail running,Cadete/Juvenil,2,3,Bolulla,la Marina Baixa,Alicante,0,3346,Júnior FEMECV,Comunitat Valenciana
mychip,"Campionat Autonòmic de CxM FEMECV 2026, Bolulla",2026-05-17,Domingo,9.38,trail running,Cadete/Juvenil,4,2,Bolulla,la Marina Baixa,Alicante,0,3346,Juvenil FEMECV,Comunitat Valenciana
mychip,"Campionat Autonòmic de CxM FEMECV 2026, Bolulla",2026-05-17,Domingo,9.38,trail running,Cadete/Juvenil,5,4,Bolulla,la Marina Baixa,Alicante,0,3346,Cadete FEMECV,Comunitat Valenciana
mychip,"Campionat Autonòmic de CxM FEMECV 2026, Bolulla",2026-05-17,Domingo,5.1,trail running,Infantil,5,5,Bolulla,la Marina Baixa,Alicante,0,3346,Infantil FEMECV,Comunitat Valenciana
mychip,"Campionat Autonòmic de CxM FEMECV 2026, Bolulla",2026-05-17,Domingo,25.98,trail running,Otros,0,0,Bolulla,la Marina Baixa,Alicante,0,3346,"Invidentes, FEMECV",Comunitat Valenciana
mychip,"Campionat Autonòmic de CxM FEMECV 2026, Bolulla",2026-05-17,Domingo,25.98,trail running,Absoluta/General,2,13,Bolulla,la Marina Baixa,Alicante,0,3346,Open 26k,Comunitat Valenciana
mychip,"Campionat Autonòmic de CxM FEMECV 2026, Bolulla",2026-05-17,Domingo,14.43,trail running,Absoluta/General,25,48,Bolulla,la Marina Baixa,Alicante,0,3346,Open 14k,Comunitat Valenciana
mychip,"Trail de Primavera, Confrides, CTM 25/26",2026-05-09,Sábado,32.0,trail running,Absoluta/General,14,111,Confrides,la Marina Baixa,Alicante,0,3280,43k,Comunitat Valenciana
mychip,"Trail de Primavera, Confrides, CTM 25/26",2026-05-09,Sábado,21.0,trail running,Absoluta/General,59,211,Confrides,la Marina Baixa,Alicante,0,3280,"24k, Mitjes CTM",Comunitat Valenciana
mychip,"Campeonato Autonómico Individual y Clubs de Marcha Nórdica FEMECV 2026, Santa Pola",2026-05-09,Sábado,13.56,marcha,Absoluta/General,30,39,Santa Pola,,Alicante,0,3365,Absoluta  FEMECV,Valencian Community
mychip,"Campeonato Autonómico Individual y Clubs de Marcha Nórdica FEMECV 2026, Santa Pola",2026-05-09,Sábado,7.98,marcha,Infantil,0,3,Santa Pola,,Alicante,0,3365,Infantil FEMECV,Valencian Community
mychip,"Campeonato Autonómico Individual y Clubs de Marcha Nórdica FEMECV 2026, Santa Pola",2026-05-09,Sábado,7.98,marcha,Cadete/Juvenil,2,1,Santa Pola,,Alicante,0,3365,Cadete FEMECV,Valencian Community
mychip,"Campeonato Autonómico Individual y Clubs de Marcha Nórdica FEMECV 2026, Santa Pola",2026-05-09,Sábado,5.1,marcha,Infantil,1,0,Santa Pola,,Alicante,0,3365,Alevín FEMECV,Valencian Community
mychip,"Campeonato Autonómico Individual y Clubs de Marcha Nórdica FEMECV 2026, Santa Pola",2026-05-09,Sábado,1.2,marcha,Infantil,0,0,Santa Pola,,Alicante,0,3365,Benjamín FEMECV,Valencian Community
mychip,"Campeonato Autonómico Individual y Clubs de Marcha Nórdica FEMECV 2026, Santa Pola",2026-05-09,Sábado,1.2,marcha,Infantil,0,0,Santa Pola,,Alicante,0,3365,Prebenjamín  FEMECV,Valencian Community
mychip,"Campeonato Autonómico Individual y Clubs de Marcha Nórdica FEMECV 2026, Santa Pola",2026-05-09,Sábado,10.77,marcha,Absoluta/General,2,3,Santa Pola,,Alicante,0,3365,Promo,Valencian Community
mychip,2ª Prueba de Liga Infantil de Escalada - Jocs Esportius FEMECV 2026,2026-05-09,Sábado,0.0,Otros,Absoluta/General,0,0,Alcoi / Alcoy,l'Alcoià,Alicante,0,3369,LIE,Comunitat Valenciana
mychip,2ª Prueba de Copa de Escalada en Bloque FEMECV 2026,2026-05-09,Sábado,0.0,Otros,Absoluta/General,0,0,Alcoi / Alcoy,l'Alcoià,Alicante,0,3370,Copa Bloque,Comunitat Valenciana
mychip,2ª Copa de Escalada Jocs Esportius FEMECV 2026,2026-05-09,Sábado,0.0,Otros,Absoluta/General,0,0,Alcoi / Alcoy,l'Alcoià,Alicante,0,3371,Copa Escalada,Comunitat Valenciana
mychip,"IX GRAN FONS PENYES ALBES, MONTITXELVO - 2026",2026-05-01,Viernes,18.6,trail running,Absoluta/General,75,276,Montitxelvo/montichelvo,,Valencia,0,3360,Trail,Valencian Community
mychip,"IX GRAN FONS PENYES ALBES, MONTITXELVO - 2026",2026-05-01,Viernes,11.69,trail running,Absoluta/General,114,77,Montitxelvo/montichelvo,,Valencia,0,3360,Sender,Valencian Community
mychip,"III Badall Trail, Benigembla, CTM 25/26",2026-04-26,Domingo,22.0,trail running,Absoluta/General,25,74,Benigembla,la Marina Alta,Alicante,0,3279,"Badall Trail, Mitjes CTM",Comunitat Valenciana
mychip,"III Badall Trail, Benigembla, CTM 25/26",2026-04-26,Domingo,15.0,trail running,Absoluta/General,51,134,Benigembla,la Marina Alta,Alicante,0,3279,"Penya Blanca, Sprint CTM",Comunitat Valenciana
mychip,5k Massanassa per la igualtat 2026,2026-04-25,Sábado,5.0,road running,Absoluta/General,40,61,Massanassa,,Valencia,0,3352,5k Corriendo.,Valencian Community
mychip,5k Massanassa per la igualtat 2026,2026-04-25,Sábado,3.0,road running,Absoluta/General,0,0,Massanassa,,Valencia,0,3352,3k Caminata,Valencian Community
mychip,"Campeonato Autonómico de Escalada de dificultad, Femecv 26, Onda",2026-04-25,Sábado,0.0,Otros,Absoluta/General,0,0,Onda,la Plana Baixa,Castellón,0,3364,Campionat,Comunitat Valenciana
mychip,"X PERIMETRAIL RETT SERRA VERNISSA, Lliga de Muntanya València Sud. 25/26",2026-04-19,Domingo,0.0,trail running,Otros,0,0,Xàtiva,,Valencia,0,3316,Dorsal 0,Valencian Community
mychip,"X PERIMETRAIL RETT SERRA VERNISSA, Lliga de Muntanya València Sud. 25/26",2026-04-19,Domingo,21.0,trail running,Absoluta/General,18,153,Xàtiva,,Valencia,0,3316,"TRAIL 21K 1650M+, LMVS Mitjes",Valencian Community
mychip,"X PERIMETRAIL RETT SERRA VERNISSA, Lliga de Muntanya València Sud. 25/26",2026-04-19,Domingo,12.0,trail running,Absoluta/General,91,252,Xàtiva,,Valencia,0,3316,"SPRINT TRAIL, 12km 780M+, LMVS SPRINT",Valencian Community
mychip,"X PERIMETRAIL RETT SERRA VERNISSA, Lliga de Muntanya València Sud. 25/26",2026-04-19,Domingo,8.0,trail running,Absoluta/General,16,38,Xàtiva,,Valencia,0,3316,"CANICROSS, 8K, 315M+",Valencian Community
mychip,"X PERIMETRAIL RETT SERRA VERNISSA, Lliga de Muntanya València Sud. 25/26",2026-04-19,Domingo,8.0,trail running,Absoluta/General,0,0,Xàtiva,,Valencia,0,3316,"SENDER, 8K, 315M+",Valencian Community
mychip,"XVI Botamarges, Forna, CTM 25/26",2026-04-11,Sábado,64.0,trail running,Absoluta/General,8,94,Forna,,Alicante,0,3278,"BTMU, Botamarges Ultramaratón",Valencian Community
mychip,"XVI Botamarges, Forna, CTM 25/26",2026-04-11,Sábado,21.0,trail running,Absoluta/General,23,119,Forna,,Alicante,0,3278,"BTMM, Botamarges Mitja Marató, Mitjes CTM",Valencian Community
mychip,"XVI Botamarges, Forna, CTM 25/26",2026-04-11,Sábado,13.0,trail running,Absoluta/General,66,129,Forna,,Alicante,0,3278,"BTMS, Botamarges Sprint Trail",Valencian Community
mychip,"DESAFÍO CALAR DEL RÍO MUNDO 2026, Campeonato de España Ultra  de Selecciones Autonómicas. FEDME.",2026-04-10,Viernes,70.0,trail running,Absoluta/General,77,162,Riópar,,Castile-La Mancha,0,3310,70k,Castile-La Mancha
mychip,"DESAFÍO CALAR DEL RÍO MUNDO 2026, Campeonato de España Ultra  de Selecciones Autonómicas. FEDME.",2026-04-10,Viernes,45.0,trail running,Absoluta/General,38,207,Riópar,,Castile-La Mancha,0,3310,45k ,Castile-La Mancha
mychip,"DESAFÍO CALAR DEL RÍO MUNDO 2026, Campeonato de España Ultra  de Selecciones Autonómicas. FEDME.",2026-04-10,Viernes,25.0,trail running,Absoluta/General,59,191,Riópar,,Castile-La Mancha,0,3310,"25k, Trail",Castile-La Mancha
mychip,"DESAFÍO CALAR DEL RÍO MUNDO 2026, Campeonato de España Ultra  de Selecciones Autonómicas. FEDME.",2026-04-10,Viernes,15.0,trail running,Absoluta/General,55,84,Riópar,,Castile-La Mancha,0,3310,15k. Sprint Trail,Castile-La Mancha
mychip,"DESAFÍO CALAR DEL RÍO MUNDO 2026, Campeonato de España Ultra  de Selecciones Autonómicas. FEDME.",2026-04-10,Viernes,15.0,trail running,Absoluta/General,36,26,Riópar,,Castile-La Mancha,0,3310,15k Senderista,Castile-La Mancha
mychip,"DESAFÍO CALAR DEL RÍO MUNDO 2026, Campeonato de España Ultra  de Selecciones Autonómicas. FEDME.",2026-04-10,Viernes,0.0,trail running,Absoluta/General,0,0,Riópar,,Castile-La Mancha,0,3310,Asistencia,Castile-La Mancha
mychip,"DESAFÍO CALAR DEL RÍO MUNDO 2026, Campeonato de España Ultra  de Selecciones Autonómicas. FEDME.",2026-04-10,Viernes,0.0,trail running,Absoluta/General,0,0,Riópar,,Castile-La Mancha,0,3310,100k,Castile-La Mancha
mychip,"VII PEGO TRAIL, Pego, CTM 25/26",2026-03-29,Domingo,20.0,trail running,Absoluta/General,37,142,Pego,la Marina Alta,Alicante,0,3277,"20k, Mitjes CTM",Comunitat Valenciana
mychip,"VII PEGO TRAIL, Pego, CTM 25/26",2026-03-29,Domingo,14.0,trail running,Absoluta/General,75,196,Pego,la Marina Alta,Alicante,0,3277,"Sprint Trail, Sprint CTM",Comunitat Valenciana
mychip,"VII PEGO TRAIL, Pego, CTM 25/26",2026-03-29,Domingo,12.0,trail running,Absoluta/General,31,45,Pego,la Marina Alta,Alicante,0,3277,Sender,Comunitat Valenciana
mychip,"Campionat Autonòmic de KV FEMECV 2026, Finestrat",2026-03-29,Domingo,3.6,trail running,Absoluta/General,31,67,Finestrat,la Marina Baixa,Alicante,0,3347,Absoluta FEMECV,Comunitat Valenciana
mychip,"Campionat Autonòmic de KV FEMECV 2026, Finestrat",2026-03-29,Domingo,3.6,trail running,Cadete/Juvenil,3,3,Finestrat,la Marina Baixa,Alicante,0,3347,Júnior FEMECV,Comunitat Valenciana
mychip,"Campionat Autonòmic de KV FEMECV 2026, Finestrat",2026-03-29,Domingo,3.6,trail running,Cadete/Juvenil,1,3,Finestrat,la Marina Baixa,Alicante,0,3347,Juvenil FEMECV,Comunitat Valenciana
mychip,"Campionat Autonòmic de KV FEMECV 2026, Finestrat",2026-03-29,Domingo,3.6,trail running,Cadete/Juvenil,1,6,Finestrat,la Marina Baixa,Alicante,0,3347,Cadete FEMECV,Comunitat Valenciana
mychip,"Campionat Autonòmic de KV FEMECV 2026, Finestrat",2026-03-29,Domingo,1.2,trail running,Infantil,1,4,Finestrat,la Marina Baixa,Alicante,0,3347,Infantil FEMECV,Comunitat Valenciana
mychip,"Campionat Autonòmic de KV FEMECV 2026, Finestrat",2026-03-29,Domingo,3.6,trail running,Otros,0,0,Finestrat,la Marina Baixa,Alicante,0,3347,"Invidentes, FEMECV",Comunitat Valenciana
mychip,"Campionat Autonòmic de KV FEMECV 2026, Finestrat",2026-03-29,Domingo,3.6,trail running,Absoluta/General,10,46,Finestrat,la Marina Baixa,Alicante,0,3347,Open,Comunitat Valenciana
mychip,"Raid de deportes de Montaña Montanejos, FEMECV 2026",2026-03-28,Sábado,0.0,trail running,Equipos,0,0,Montanejos,,Castellón,0,3359,Equipos 2 componentes,Valencian Community
mychip,"Raid de deportes de Montaña Montanejos, FEMECV 2026",2026-03-28,Sábado,0.0,trail running,Equipos,0,0,Montanejos,,Castellón,0,3359,Equipos 3 componentes,Valencian Community
mychip,"Raid de deportes de Montaña Montanejos, FEMECV 2026",2026-03-28,Sábado,0.0,trail running,Equipos,0,0,Montanejos,,Castellón,0,3359,Equipos 4 componentes,Valencian Community
mychip,"Camí Bandolers, Senija, CTM 25/26",2026-03-22,Domingo,22.7,trail running,Absoluta/General,20,62,Senija,la Marina Alta,Alicante,0,3276,"22,7k, Mitjes CTM",Comunitat Valenciana
mychip,"Camí Bandolers, Senija, CTM 25/26",2026-03-22,Domingo,12.5,trail running,Absoluta/General,73,194,Senija,la Marina Alta,Alicante,0,3276,"Sprint Trail, Sprint CTM",Comunitat Valenciana
mychip,"Camí Bandolers, Senija, CTM 25/26",2026-03-22,Domingo,12.5,trail running,Absoluta/General,24,33,Senija,la Marina Alta,Alicante,0,3276,Sender,Comunitat Valenciana
mychip,"XIV MIMAMUCA,  Carrícola 2026",2026-03-22,Domingo,21.0,trail running,Absoluta/General,81,335,Carrícola,,Valencia,0,3325,Mimamuca,Valencian Community
mychip,"GR36. 2026, MONTANEJOS - VILAVELLA",2026-03-21,Sábado,63.0,trail running,Absoluta/General,36,201,La Vilavella,,Castellón,0,3301,GR36,Valencian Community
mychip,"Volta al Pantà, Guadalest 2026",2026-03-21,Sábado,12.0,trail running,Absoluta/General,39,49,Beniardà,la Marina Baixa,Alicante,0,3318,Volta al Pantà,Comunitat Valenciana
mychip,"Volta al Pantà, Guadalest 2026",2026-03-21,Sábado,12.0,trail running,Absoluta/General,38,22,Beniardà,la Marina Baixa,Alicante,0,3318,Caminada al Pantà,Comunitat Valenciana
mychip,"Volta al Pantà, Guadalest 2026",2026-03-21,Sábado,0.0,trail running,Otros,0,0,Beniardà,la Marina Baixa,Alicante,0,3318,Dorsal 0,Comunitat Valenciana
mychip,"2ª Prueba de Copa de MN FEMECV 2026, Algorfa",2026-03-15,Domingo,11.54,trail running,Absoluta/General,30,52,Algorfa,,Alicante,0,3355,Absoluta  FEMECV,Comunitat Valenciana
mychip,"2ª Prueba de Copa de MN FEMECV 2026, Algorfa",2026-03-15,Domingo,6.924,trail running,Infantil,2,5,Algorfa,,Alicante,0,3355,Infantil FEMECV,Comunitat Valenciana
mychip,"2ª Prueba de Copa de MN FEMECV 2026, Algorfa",2026-03-15,Domingo,6.924,trail running,Cadete/Juvenil,2,1,Algorfa,,Alicante,0,3355,Cadete FEMECV,Comunitat Valenciana
mychip,"2ª Prueba de Copa de MN FEMECV 2026, Algorfa",2026-03-15,Domingo,2.308,trail running,Infantil,3,1,Algorfa,,Alicante,0,3355,Alevín FEMECV,Comunitat Valenciana
mychip,"2ª Prueba de Copa de MN FEMECV 2026, Algorfa",2026-03-15,Domingo,1.1,trail running,Infantil,0,3,Algorfa,,Alicante,0,3355,Benjamín FEMECV,Comunitat Valenciana
mychip,"2ª Prueba de Copa de MN FEMECV 2026, Algorfa",2026-03-15,Domingo,1.1,trail running,Infantil,1,0,Algorfa,,Alicante,0,3355,Prebenjamín  FEMECV,Comunitat Valenciana
mychip,"2ª Prueba de Copa de MN FEMECV 2026, Algorfa",2026-03-15,Domingo,6.924,trail running,Absoluta/General,24,9,Algorfa,,Alicante,0,3355,Promo,Comunitat Valenciana
mychip,"Campionat autonòmic de llarg recorregut, FEMECV 2026, Perimetral a Benissa",2026-03-14,Sábado,72.0,trail running,Absoluta/General,3,30,Benissa,la Marina Alta,Alicante,0,3323,Campeonato Ultra FEMECV,Comunitat Valenciana
mychip,"Campionat autonòmic de llarg recorregut, FEMECV 2026, Perimetral a Benissa",2026-03-14,Sábado,72.0,trail running,Absoluta/General,2,45,Benissa,la Marina Alta,Alicante,0,3323,"Ultra 72k, 3650m/+",Comunitat Valenciana
mychip,"Campionat autonòmic de llarg recorregut, FEMECV 2026, Perimetral a Benissa",2026-03-14,Sábado,41.0,trail running,Absoluta/General,28,128,Benissa,la Marina Alta,Alicante,0,3323,"Solana Trail 41km, 1720m/+",Comunitat Valenciana
mychip,"Campionat autonòmic de llarg recorregut, FEMECV 2026, Perimetral a Benissa",2026-03-14,Sábado,24.0,trail running,Absoluta/General,38,121,Benissa,la Marina Alta,Alicante,0,3323,"Mallà Verda 24km, 905m/+ ",Comunitat Valenciana
mychip,"Trail Covatelles 2026, Oliva",2026-03-08,Domingo,23.0,trail running,Absoluta/General,20,102,Oliva,la Safor,Valencia,0,3306,Trail 23k,Comunitat Valenciana
mychip,"Trail Covatelles 2026, Oliva",2026-03-08,Domingo,13.0,trail running,Absoluta/General,56,136,Oliva,la Safor,Valencia,0,3306,Sprint 13k,Comunitat Valenciana
mychip,"Trail Covatelles 2026, Oliva",2026-03-08,Domingo,12.0,trail running,Absoluta/General,30,15,Oliva,la Safor,Valencia,0,3306,Sender 12k,Comunitat Valenciana
mychip,VII Avenc Trail Quatretonda.,2026-03-08,Domingo,42.0,trail running,Absoluta/General,14,72,Quatretonda,,Valencia,0,3321,Marató del Avenc,Valencian Community
mychip,VII Avenc Trail Quatretonda.,2026-03-08,Domingo,22.0,trail running,Absoluta/General,23,88,Quatretonda,,Valencia,0,3321,Avenc trail,Valencian Community
mychip,VII Avenc Trail Quatretonda.,2026-03-08,Domingo,12.5,trail running,Absoluta/General,72,100,Quatretonda,,Valencia,0,3321,Esprint trail,Valencian Community
mychip,VII Avenc Trail Quatretonda.,2026-03-08,Domingo,12.5,trail running,Absoluta/General,41,29,Quatretonda,,Valencia,0,3321,Senderista,Valencian Community
mychip,"3ª Prueba de Liga de CxM FEMECV 2026, Onil",2026-03-08,Domingo,25.0,trail running,Absoluta/General,37,102,Onil,,Alicante,0,3345,Absoluta 25k FEMECV,Valencian Community
mychip,"3ª Prueba de Liga de CxM FEMECV 2026, Onil",2026-03-08,Domingo,10.0,trail running,Cadete/Juvenil,4,5,Onil,,Alicante,0,3345,Júnior FEMECV,Valencian Community
mychip,"3ª Prueba de Liga de CxM FEMECV 2026, Onil",2026-03-08,Domingo,10.0,trail running,Cadete/Juvenil,3,7,Onil,,Alicante,0,3345,Juvenil FEMECV,Valencian Community
mychip,"3ª Prueba de Liga de CxM FEMECV 2026, Onil",2026-03-08,Domingo,10.0,trail running,Cadete/Juvenil,5,10,Onil,,Alicante,0,3345,Cadete FEMECV,Valencian Community
mychip,"3ª Prueba de Liga de CxM FEMECV 2026, Onil",2026-03-08,Domingo,5.0,trail running,Infantil,7,7,Onil,,Alicante,0,3345,Infantil FEMECV,Valencian Community
mychip,"3ª Prueba de Liga de CxM FEMECV 2026, Onil",2026-03-08,Domingo,25.0,trail running,Absoluta/General,22,0,Onil,,Alicante,0,3345,"Carrera de la Dona, FEMECV",Valencian Community
mychip,"3ª Prueba de Liga de CxM FEMECV 2026, Onil",2026-03-08,Domingo,25.0,trail running,Absoluta/General,9,55,Onil,,Alicante,0,3345,25k OPEN,Valencian Community
mychip,"3ª Prueba de Liga de CxM FEMECV 2026, Onil",2026-03-08,Domingo,14.0,trail running,Absoluta/General,97,178,Onil,,Alicante,0,3345,14k SPRINT & SENDER OPEN,Valencian Community
mychip,CARRERA DE LA MUJER CXM | FEMECV 2026,2026-03-08,Domingo,10.84,trail running,Absoluta/General,0,0,Onil,,Alicante,0,3356,Carrera de la Mujer,Valencian Community
mychip,CARRERA DE LA MUJER CXM | FEMECV 2026,2026-03-08,Domingo,10.84,trail running,Infantil,0,0,Onil,,Alicante,0,3356,Menores,Valencian Community
mychip,"En Marxa per la Dona, Puçol 2026, a beneficio de la Fundación INCLIVA",2026-03-08,Domingo,0.0,road running,Absoluta/General,0,0,Puçol,l'Horta Nord,Valencia,0,3358,5k,Comunitat Valenciana
mychip,1ª Prueba de Copa de MN FEMECV 2026,2026-03-07,Sábado,10.78,marcha,Absoluta/General,27,42,Crevillent,,Alicante,0,3343,Absoluta  FEMECV,Valencian Community
mychip,1ª Prueba de Copa de MN FEMECV 2026,2026-03-07,Sábado,5.66,marcha,Infantil,1,3,Crevillent,,Alicante,0,3343,Infantil FEMECV,Valencian Community
mychip,1ª Prueba de Copa de MN FEMECV 2026,2026-03-07,Sábado,5.66,marcha,Cadete/Juvenil,3,1,Crevillent,,Alicante,0,3343,Cadete FEMECV,Valencian Community
mychip,1ª Prueba de Copa de MN FEMECV 2026,2026-03-07,Sábado,3.1,marcha,Infantil,2,1,Crevillent,,Alicante,0,3343,Alevín FEMECV,Valencian Community
mychip,1ª Prueba de Copa de MN FEMECV 2026,2026-03-07,Sábado,1.1,marcha,Infantil,0,2,Crevillent,,Alicante,0,3343,Benjamín FEMECV,Valencian Community
mychip,1ª Prueba de Copa de MN FEMECV 2026,2026-03-07,Sábado,1.1,marcha,Infantil,1,0,Crevillent,,Alicante,0,3343,Prebenjamín  FEMECV,Valencian Community
mychip,1ª Prueba de Copa de MN FEMECV 2026,2026-03-07,Sábado,8.22,marcha,Absoluta/General,8,3,Crevillent,,Alicante,0,3343,Promo,Valencian Community
mychip,"XIII Carrera de la Mola, Novelda",2026-03-01,Domingo,18.0,trail running,Absoluta/General,43,203,Novelda,el Vinalopó Mitjà / El Vinalopó Medio,Alicante,0,3319,Corredor,Comunitat Valenciana
mychip,"XIII Carrera de la Mola, Novelda",2026-03-01,Domingo,15.0,trail running,Absoluta/General,102,126,Novelda,el Vinalopó Mitjà / El Vinalopó Medio,Alicante,0,3319,Senderista,Comunitat Valenciana
mychip,Trail Marines Vell 2026,2026-03-01,Domingo,21.0,trail running,Absoluta/General,49,238,Colonia La Marinense,,Valencia,0,3320,21k,Valencian Community
mychip,Trail Marines Vell 2026,2026-03-01,Domingo,7.0,trail running,Absoluta/General,106,102,Colonia La Marinense,,Valencia,0,3320,7k,Valencian Community
mychip,"IV ATZAVARES TRAIL, ORBA-VALL LAGUAR, CTM 25/26",2026-02-28,Sábado,23.7,trail running,Absoluta/General,35,85,Orba,la Marina Alta,Alicante,0,3275,"24k, Mitjes CTM",Comunitat Valenciana
mychip,"IV ATZAVARES TRAIL, ORBA-VALL LAGUAR, CTM 25/26",2026-02-28,Sábado,14.0,trail running,Absoluta/General,84,179,Orba,la Marina Alta,Alicante,0,3275,"Sprint Trail, Sprint CTM",Comunitat Valenciana
mychip,"Trail les Creus 26, Tavernes de la Valldigna, LLiga de Muntanya València Sud, 25/26",2026-02-28,Sábado,22.6,trail running,Absoluta/General,22,158,Tavernes De La Valldigna,,Valencia,0,3287,"22k, LMVS Mitjes",Valencian Community
mychip,"Trail les Creus 26, Tavernes de la Valldigna, LLiga de Muntanya València Sud, 25/26",2026-02-28,Sábado,11.5,trail running,Absoluta/General,78,239,Tavernes De La Valldigna,,Valencia,0,3287,"11,5k, LMVS SPRINT",Valencian Community
mychip,"Trail les Creus 26, Tavernes de la Valldigna, LLiga de Muntanya València Sud, 25/26",2026-02-28,Sábado,9.2,trail running,Absoluta/General,50,31,Tavernes De La Valldigna,,Valencia,0,3287,Sender,Valencian Community
mychip,"Invernal CONFRIDES - AITANA, 2026",2026-02-22,Domingo,20.1,trail running,Absoluta/General,46,185,Confrides,,Alicante,0,3298,Trail 20k,Valencian Community
mychip,"Invernal CONFRIDES - AITANA, 2026",2026-02-22,Domingo,14.2,trail running,Absoluta/General,26,88,Confrides,,Alicante,0,3298,"14k, Mini trail & Sender",Valencian Community
mychip,"SPRINT TRAIL& ECO MARCHA COLEGIO SANTA ANA SR Sport & Training, 2026",2026-02-22,Domingo,11.0,trail running,Absoluta/General,107,228,Alcoy/alcoi,,Alicante,0,3317,Sprint Trail solidario,Valencian Community
mychip,"SPRINT TRAIL& ECO MARCHA COLEGIO SANTA ANA SR Sport & Training, 2026",2026-02-22,Domingo,11.0,trail running,Absoluta/General,90,39,Alcoy/alcoi,,Alicante,0,3317,Senderista,Valencian Community
mychip,"SPRINT TRAIL& ECO MARCHA COLEGIO SANTA ANA SR Sport & Training, 2026",2026-02-22,Domingo,11.0,trail running,Absoluta/General,6,4,Alcoy/alcoi,,Alicante,0,3317,Marcha Nordica,Valencian Community
mychip,"SPRINT TRAIL& ECO MARCHA COLEGIO SANTA ANA SR Sport & Training, 2026",2026-02-22,Domingo,4.0,trail running,Absoluta/General,0,0,Alcoy/alcoi,,Alicante,0,3317,Eco Marcha,Valencian Community
mychip,"SPRINT TRAIL& ECO MARCHA COLEGIO SANTA ANA SR Sport & Training, 2026",2026-02-22,Domingo,0.0,trail running,Otros,0,0,Alcoy/alcoi,,Alicante,0,3317,Dorsal 0,Valencian Community
mychip,"2ª Prueba de Liga de CxM FEMECV 2026, La Vall D'Uixó",2026-02-22,Domingo,20.0,trail running,Absoluta/General,31,89,la Vall d'Uixó,la Plana Baixa,Castellón,0,3344,Absoluta Q20 FEMECV,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2026, La Vall D'Uixó",2026-02-22,Domingo,10.0,trail running,Cadete/Juvenil,4,9,la Vall d'Uixó,la Plana Baixa,Castellón,0,3344,Júnior Q10 FEMECV,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2026, La Vall D'Uixó",2026-02-22,Domingo,10.0,trail running,Cadete/Juvenil,3,7,la Vall d'Uixó,la Plana Baixa,Castellón,0,3344,Juvenil Q10 FEMECV,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2026, La Vall D'Uixó",2026-02-22,Domingo,10.0,trail running,Cadete/Juvenil,5,12,la Vall d'Uixó,la Plana Baixa,Castellón,0,3344,Cadete Q10 FEMECV,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2026, La Vall D'Uixó",2026-02-22,Domingo,6.8,trail running,Infantil,5,7,la Vall d'Uixó,la Plana Baixa,Castellón,0,3344,Infantil Q10 FEMECV,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2026, La Vall D'Uixó",2026-02-22,Domingo,20.0,trail running,Otros,0,0,la Vall d'Uixó,la Plana Baixa,Castellón,0,3344,Invidentes Q20 FEMECV,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2026, La Vall D'Uixó",2026-02-22,Domingo,10.0,trail running,Absoluta/General,16,65,la Vall d'Uixó,la Plana Baixa,Castellón,0,3344,Q10 Open,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2026, La Vall D'Uixó",2026-02-22,Domingo,10.0,trail running,Absoluta/General,27,66,la Vall d'Uixó,la Plana Baixa,Castellón,0,3344,Campeonato Universitario,Comunitat Valenciana
mychip,"11ª VMLL Volta Muntanya de Llaurí, Lliga de Muntanya València Sud. 25/26",2026-02-21,Sábado,16.0,trail running,Absoluta/General,30,120,Llaurí,la Ribera Baixa,Valencia,0,3285,"TRA·LLA, LMVS SPRINT",Comunitat Valenciana
mychip,XIV TRAIL DE MOIXENT,2026-02-21,Sábado,22.0,trail running,Absoluta/General,11,108,Moixent / Mogente,la Costera,Valencia,0,3313,"22k, Trail",Comunitat Valenciana
mychip,XIV TRAIL DE MOIXENT,2026-02-21,Sábado,11.8,trail running,Absoluta/General,63,168,Moixent / Mogente,la Costera,Valencia,0,3313,"12k, Sprint Trail ",Comunitat Valenciana
mychip,"XVI Gegant de Pedra, Ondara, CTM 25/26",2026-02-15,Domingo,20.0,trail running,Absoluta/General,22,106,Ondara,la Marina Alta,Alicante,0,3273,"20k, Mitges CTM",Comunitat Valenciana
mychip,"XVI Gegant de Pedra, Ondara, CTM 25/26",2026-02-15,Domingo,15.0,trail running,Absoluta/General,65,162,Ondara,la Marina Alta,Alicante,0,3273,"Sprint Trail, Sprint CTM",Comunitat Valenciana
mychip,"XVI Gegant de Pedra, Ondara, CTM 25/26",2026-02-15,Domingo,14.6,trail running,Absoluta/General,57,52,Ondara,la Marina Alta,Alicante,0,3273,Sender,Comunitat Valenciana
