fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,id,modalidad
carreirasgalegas,VII TRAIL E ANDAINA RIBEIRAS DO TAMBRE -  III CTO. XUNTA DE GALICIA DE TR PRECLASSIC,2026-03-08,Domingo,16.0,trail running,Absoluta/General,42,157,Ames - Ponte Maceira,,,P92x3Xlo,TRAIL LONGO
carreirasgalegas,VII VOLTA ÁS FORCADAS,2024-06-16,Domingo,0.1,Otros,Infantil,0,0,Valdoviño,Ferrol,A Coruña,wKmn6amY,BIBERÓNS; SUB 8
carreirasgalegas,VII VOLTA ÁS FORCADAS,2024-06-16,Domingo,0.8,Otros,Infantil,6,4,Valdoviño,Ferrol,A Coruña,wKmn6amY,SUB 10
carreirasgalegas,VII VOLTA ÁS FORCADAS,2024-06-16,Domingo,1.2,Otros,Infantil,6,8,Valdoviño,Ferrol,A Coruña,wKmn6amY,SUB 12
carreirasgalegas,VII VOLTA ÁS FORCADAS,2024-06-16,Domingo,1.6,Otros,Infantil,5,4,Valdoviño,Ferrol,A Coruña,wKmn6amY,SUB 14
carreirasgalegas,VII VOLTA ÁS FORCADAS,2024-06-16,Domingo,2.5,Otros,Infantil,3,8,Valdoviño,Ferrol,A Coruña,wKmn6amY,SUB 16 E SUB 18
carreirasgalegas,VII VOLTA ÁS FORCADAS,2024-06-16,Domingo,9.2,road running,Absoluta/General,35,97,Valdoviño,Ferrol,A Coruña,wKmn6amY,ABSOLUTA
carreirasgalegas,VIII CARREIRA CAMIÑO DAS LETRAS,2022-05-17,Martes,4.999,road running,Infantil,0,0,Santiago de Compostela,,A Coruña,wKmnNQmY,5 QM Menores
carreirasgalegas,VIII CARREIRA CAMIÑO DAS LETRAS,2022-05-17,Martes,5.0,road running,Absoluta/General,0,0,Santiago de Compostela,,A Coruña,wKmnNQmY,5 QM
carreirasgalegas,VIII CARREIRA CAMIÑO DAS LETRAS,2022-05-17,Martes,15.0,road running,Absoluta/General,0,0,Santiago de Compostela,,A Coruña,wKmnNQmY,15 QM
carreirasgalegas,VIII CARREIRA DO ENTROIDO TRAZO,2024-02-10,Sábado,0.1,road running,Infantil,0,0,Trazo,Ordes,A Coruña,XnjExe9O,PITUFOS
carreirasgalegas,VIII CARREIRA DO ENTROIDO TRAZO,2024-02-10,Sábado,0.2,road running,Infantil,7,8,Trazo,Ordes,A Coruña,XnjExe9O,SUB 10
carreirasgalegas,VIII CARREIRA DO ENTROIDO TRAZO,2024-02-10,Sábado,0.4,road running,Infantil,18,21,Trazo,Ordes,A Coruña,XnjExe9O,SUB 12; SUB 14
carreirasgalegas,VIII CARREIRA DO ENTROIDO TRAZO,2024-02-10,Sábado,1.2,road running,Absoluta/General,12,31,Trazo,Ordes,A Coruña,XnjExe9O,ADULTOS
carreirasgalegas,VIII CARREIRA DO ENTROIDO TRAZO,2024-02-10,Sábado,4.8,road running,Absoluta/General,20,64,Trazo,Ordes,A Coruña,XnjExe9O,TRILLAZO
carreirasgalegas,VIII CARREIRA E ANDAINA POPULAR DO NADAL,2019-12-22,Domingo,1.0,road running,Infantil,0,0,A Rúa,Valdeorras,Ourense,769NJy9x,CARREIRAS MENORES
carreirasgalegas,VIII CARREIRA E ANDAINA POPULAR DO NADAL,2019-12-22,Domingo,8.0,road running,Absoluta/General,0,0,A Rúa,Valdeorras,Ourense,769NJy9x,CARREIRA 8K
carreirasgalegas,VIII CARREIRA E ANDAINA POPULAR DO NADAL,2019-12-22,Domingo,8.999,marcha,Infantil,0,0,A Rúa,Valdeorras,Ourense,769NJy9x,ANDAINA MENORES
carreirasgalegas,VIII CARREIRA E ANDAINA POPULAR DO NADAL,2019-12-22,Domingo,9.0,marcha,Absoluta/General,0,0,A Rúa,Valdeorras,Ourense,769NJy9x,ANDAINA
carreirasgalegas,VIII CARREIRA HOLI GAIAS ,2026-06-20,Sábado,0.7,road running,Infantil,0,0,Santiago de Compostela,,A Coruña,dlB23Kln,PEQUE HOLI
carreirasgalegas,VIII CARREIRA HOLI GAIAS ,2026-06-20,Sábado,5.0,road running,Otros,277,215,Santiago de Compostela,,A Coruña,dlB23Kln,5K
carreirasgalegas,VIII CARREIRA PEDESTRE CONCELLO DE OROSO. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-06-18,Sábado,0.299,road running,Infantil,0,0,Sigüeiro - Oroso,Ordes,Galicia,wBlpwejQ,SUB 6
carreirasgalegas,VIII CARREIRA PEDESTRE CONCELLO DE OROSO. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-06-18,Sábado,0.3,road running,Infantil,0,0,Sigüeiro - Oroso,Ordes,Galicia,wBlpwejQ,SUB 8
carreirasgalegas,VIII CARREIRA PEDESTRE CONCELLO DE OROSO. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-06-18,Sábado,1.0,road running,Infantil,0,0,Sigüeiro - Oroso,Ordes,Galicia,wBlpwejQ,SUB 10
carreirasgalegas,VIII CARREIRA PEDESTRE CONCELLO DE OROSO. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-06-18,Sábado,1.999,road running,Infantil,0,0,Sigüeiro - Oroso,Ordes,Galicia,wBlpwejQ,SUB 12
carreirasgalegas,VIII CARREIRA PEDESTRE CONCELLO DE OROSO. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-06-18,Sábado,2.0,road running,Infantil,0,0,Sigüeiro - Oroso,Ordes,Galicia,wBlpwejQ,SUB 14
carreirasgalegas,VIII CARREIRA PEDESTRE CONCELLO DE OROSO. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-06-18,Sábado,2.999,road running,Infantil,0,0,Sigüeiro - Oroso,Ordes,Galicia,wBlpwejQ,SUB 16
carreirasgalegas,VIII CARREIRA PEDESTRE CONCELLO DE OROSO. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-06-18,Sábado,3.0,road running,Infantil,0,0,Sigüeiro - Oroso,Ordes,Galicia,wBlpwejQ,SUB 18
carreirasgalegas,VIII CARREIRA PEDESTRE CONCELLO DE OROSO. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-06-18,Sábado,10.0,road running,Absoluta/General,0,0,Sigüeiro - Oroso,Ordes,Galicia,wBlpwejQ,ABSOLUTA 10K
carreirasgalegas,VIII CARREIRA PEDESTRE CONCELLO DE ZAS,2023-06-03,Sábado,1.0,road running,Absoluta/General,0,0,Zas,Terra de Soneira,A Coruña,wBlpG8jQ,CARREIRAS
carreirasgalegas,VIII CARREIRA PEDESTRE DE RIBADAVIA,2023-12-03,Domingo,0.05,road running,Infantil,0,0,Ribadavia,O Ribeiro,Ourense,VP92B29o,BIBERÓNS
carreirasgalegas,VIII CARREIRA PEDESTRE DE RIBADAVIA,2023-12-03,Domingo,0.1,road running,Infantil,0,0,Ribadavia,O Ribeiro,Ourense,VP92B29o,SUB 8
carreirasgalegas,VIII CARREIRA PEDESTRE DE RIBADAVIA,2023-12-03,Domingo,0.7,road running,Infantil,13,25,Ribadavia,O Ribeiro,Ourense,VP92B29o,SUB 10 E SUB 12
carreirasgalegas,VIII CARREIRA PEDESTRE DE RIBADAVIA,2023-12-03,Domingo,1.4,road running,Infantil,4,5,Ribadavia,O Ribeiro,Ourense,VP92B29o,SUB 14
carreirasgalegas,VIII CARREIRA PEDESTRE DE RIBADAVIA,2023-12-03,Domingo,2.1,road running,Infantil,3,3,Ribadavia,O Ribeiro,Ourense,VP92B29o,SUB 16
carreirasgalegas,VIII CARREIRA PEDESTRE DE RIBADAVIA,2023-12-03,Domingo,10.0,road running,Absoluta/General,51,198,Ribadavia,O Ribeiro,Ourense,VP92B29o,ABSOLUTA 10K
carreirasgalegas,VIII CARREIRA PEDESTRE DE RIBADAVIA,2023-12-03,Domingo,10.0,road running,Infantil,0,0,Ribadavia,O Ribeiro,Ourense,VP92B29o,SUB 18
carreirasgalegas,VIII CARREIRA POLA RÍA DO BURGO 10K. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,2019-05-19,Domingo,0.08,road running,Infantil,0,0,Culleredo,A Coruña,A Coruña,ypld6q9R,PEQUERRECHO
carreirasgalegas,VIII CARREIRA POLA RÍA DO BURGO 10K. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,2019-05-19,Domingo,0.15,road running,Infantil,0,0,Culleredo,A Coruña,A Coruña,ypld6q9R,PREBENXAMÍN
carreirasgalegas,VIII CARREIRA POLA RÍA DO BURGO 10K. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,2019-05-19,Domingo,1.0,road running,Infantil,0,0,Culleredo,A Coruña,A Coruña,ypld6q9R,SUB 10 E SUB 12
carreirasgalegas,VIII CARREIRA POLA RÍA DO BURGO 10K. VII CIRCUITO DEP. PROVINCIAL DE A CORUÑA,2019-05-19,Domingo,2.0,road running,Infantil,0,0,Culleredo,A Coruña,A Coruña,ypld6q9R,"SUB 14, SUB 16 E SUB 18"
