ciutat,comarca_regio,coord_1,coord_2,data,distancia_m,en_meta,en_meta_d,en_meta_h,en_meta_other,esport,estat_cursa,event_numeric_id,event_slug,event_url,inscrits_d,inscrits_h,inscrits_other,modalitat_id,modalitat_nom,no_presentats,no_presentats_d,no_presentats_h,no_presentats_other,nom_cursa,pais,provincia_estat,retirats,retirats_d,retirats_h,retirats_other,sortida_donada,sortida_donada_d,sortida_donada_h,sortida_donada_other,total_inscrits
Toledo,,39.8560679,-4.0239568,2016-10-22T00:00:00Z,7899,1865,264,1601,,running,finished_official,677,ix-edicion-la-nocturna-de-toledo-9,https://www.mychip.es/e/ix-edicion-la-nocturna-de-toledo-9,296,1763,,655669599864b2bb633c7d1f,"9K, Estación Ave",194,32,162,,"IX Edición, La Nocturna de Toledo ",España,Castilla-La Mancha,,0,0,,1865,264,1601,,2059
Toledo,,39.8560679,-4.0239568,2016-10-22T00:00:00Z,5100,540,255,285,,running,finished_official,677,ix-edicion-la-nocturna-de-toledo-9,https://www.mychip.es/e/ix-edicion-la-nocturna-de-toledo-9,285,323,,655669599864b2bb633c7d1e,"6k, Plaza de Toros",68,30,38,,"IX Edición, La Nocturna de Toledo ",España,Castilla-La Mancha,,0,0,,540,255,285,,608
Quesa,La Canal de Navarrés,39.1196086,-0.7402726,2016-10-22T00:00:00Z,999,51,5,46,,trail_running,finished_official,679,los-arqueros-2016-campeonato-provincial-cxm-de-largo-recorrido-femecv-1,https://www.mychip.es/e/los-arqueros-2016-campeonato-provincial-cxm-de-largo-recorrido-femecv-1,6,53,,6556692f9864b2bb633c7b8c,Ultra distancia,4,0,4,,"Los Arqueros 2016, Campeonato Provincial  CXM de Largo Recorrido, Femecv",España,Comunidad Valenciana,4,1,3,,55,6,49,,59
Salem,La Vall d'Albaida,38.8543784,-0.3814159,2016-10-16T00:00:00Z,15300,327,57,270,,running,finished_official,616,xii-volta-a-peu-pel-benicadell-viii-circuit-cajamar-vall-dalbaida-2016,https://www.mychip.es/e/xii-volta-a-peu-pel-benicadell-viii-circuit-cajamar-vall-dalbaida-2016,103,452,,6556741d9864b2bb633cf218,ABSOLUTA,221,44,177,,"XII Volta a peu pel Benicadell, VIII Circuit Cajamar Vall D'Albaida 2016",España,Comunidad Valenciana,7,2,5,,334,59,275,,555
Montesa,La Costera,38.9481556,-0.6492732,2016-10-16T00:00:00Z,8500,156,42,114,,running,finished_official,635,volta-a-peu-a-montesa-solidaria-amb-la-lluita-contra-el-cancer,https://www.mychip.es/e/volta-a-peu-a-montesa-solidaria-amb-la-lluita-contra-el-cancer,45,123,,6556712e9864b2bb633cce06,Carrera Popular,12,3,9,,"Volta a peu a Montesa, solidaria amb la lluita contra el Càncer",España,Comunidad Valenciana,,0,0,,156,42,114,,168
Sueras,Plana Baja,39.9523408,-0.3323121,2016-10-16T00:00:00Z,21650,322,56,266,,trail_running,finished_official,664,iii-volata-a-la-campana-sueras-3,https://www.mychip.es/e/iii-volata-a-la-campana-sueras-3,64,295,,65566fc29864b2bb633cc457,Carrera por montaña,29,8,21,,"III Volta a la Campana, Sueras",España,Comunidad Valenciana,8,0,8,,330,56,274,,359
Enguera,La Canal de Navarrés,38.9804366,-0.6894299,2016-10-16T00:00:00Z,19000,113,10,103,,trail_running,finished_official,678,trail-umbria-la-plana-2016-4,https://www.mychip.es/e/trail-umbria-la-plana-2016-4,12,116,,6556693c9864b2bb633c7bcd,Trail 19k,10,1,9,,Trail Umbría la Plana 2016,España,Comunidad Valenciana,5,1,4,,118,11,107,,128
Enguera,La Canal de Navarrés,38.9804366,-0.6894299,2016-10-16T00:00:00Z,12000,75,13,62,,trail_running,finished_official,678,trail-umbria-la-plana-2016-4,https://www.mychip.es/e/trail-umbria-la-plana-2016-4,13,71,,6556693c9864b2bb633c7bcc,Speed Trail 12km,9,0,9,,Trail Umbría la Plana 2016,España,Comunidad Valenciana,,0,0,,75,13,62,,84
Enguera,La Canal de Navarrés,38.9804366,-0.6894299,2016-10-16T00:00:00Z,10000,111,81,30,,trail_running,finished_official,678,trail-umbria-la-plana-2016-4,https://www.mychip.es/e/trail-umbria-la-plana-2016-4,89,33,,6556693c9864b2bb633c7bcb,Marcha Senderista,9,7,2,,Trail Umbría la Plana 2016,España,Comunidad Valenciana,2,1,1,,113,82,31,,122
Buñol,La Hoya de Buñol,39.4189582,-0.7909637,2016-10-16T00:00:00Z,13500,171,30,141,,trail_running,finished_official,680,trail-de-bunol-2,https://www.mychip.es/e/trail-de-bunol-2,33,148,,655668f29864b2bb633c7a0f,"13,5K",9,2,7,,Trail de Buñol,España,Comunidad Valenciana,1,1,0,,172,31,141,,181
Buñol,La Hoya de Buñol,39.4189582,-0.7909637,2016-10-16T00:00:00Z,27000,170,23,147,,trail_running,finished_official,680,trail-de-bunol-2,https://www.mychip.es/e/trail-de-bunol-2,29,165,,655668f29864b2bb633c7a10,27K,22,5,17,,Trail de Buñol,España,Comunidad Valenciana,2,1,1,,172,24,148,,194
Burgos,,42.343926,-3.696977,2016-10-09T00:00:00Z,21000,618,78,540,,running,finished_official,583,maraton-y-media-maraton-de-burgos,https://www.mychip.es/e/maraton-y-media-maraton-de-burgos,98,608,,655678559864b2bb633d2582,Media maratón,73,18,55,,"Campofrio, Maratón y Media Maratón de Burgos",España,Castilla y León,15,2,13,,633,80,553,,706
Burgos,,42.343926,-3.696977,2016-10-09T00:00:00Z,42000,330,17,313,,running,finished_official,583,maraton-y-media-maraton-de-burgos,https://www.mychip.es/e/maraton-y-media-maraton-de-burgos,19,368,,655678559864b2bb633d2583,Maratón,29,0,29,,"Campofrio, Maratón y Media Maratón de Burgos",España,Castilla y León,28,2,26,,358,19,339,,387
Burgos,,42.343926,-3.696977,2016-10-09T00:00:00Z,21000,13,1,12,,running,finished_official,583,maraton-y-media-maraton-de-burgos,https://www.mychip.es/e/maraton-y-media-maraton-de-burgos,2,18,,655678559864b2bb633d2581,Handbikers,7,1,6,,"Campofrio, Maratón y Media Maratón de Burgos",España,Castilla y León,,0,0,,13,1,12,,20
Moncófar,Plana Baja,39.808205,-0.1452657,2016-10-09T00:00:00Z,21097,560,77,483,,running,finished_official,629,mitja-marato--de-moncofa,https://www.mychip.es/e/mitja-marato--de-moncofa,97,618,,6556731a9864b2bb633cdc5c,Media maratón,149,20,129,,I MITJA MARATÓ CALAMARDO MONCOFA,España,Comunidad Valenciana,6,0,6,,566,77,489,,715
Albacete,,38.99424,-1.85643,2016-10-08T00:00:00Z,20000,,0,0,,trail_running,finished_official,555,iii-penarrubia-trail-circuito-desafios-trail-sierra-del-segura,https://www.mychip.es/e/iii-penarrubia-trail-circuito-desafios-trail-sierra-del-segura,0,0,,65567a799864b2bb633d476c,Trail Largo,0,0,0,,"III Peñarrubia Trail, Circuito Desafios Trail Sierra del Segura",España,Castilla-La Mancha,,0,0,,0,0,0,,0
Albacete,,38.99424,-1.85643,2016-10-08T00:00:00Z,13500,,0,0,,trail_running,finished_official,555,iii-penarrubia-trail-circuito-desafios-trail-sierra-del-segura,https://www.mychip.es/e/iii-penarrubia-trail-circuito-desafios-trail-sierra-del-segura,0,0,,65567a799864b2bb633d476d,Sender,0,0,0,,"III Peñarrubia Trail, Circuito Desafios Trail Sierra del Segura",España,Castilla-La Mancha,,0,0,,0,0,0,,0
Albacete,,38.99424,-1.85643,2016-10-08T00:00:00Z,13500,,0,0,,trail_running,finished_official,555,iii-penarrubia-trail-circuito-desafios-trail-sierra-del-segura,https://www.mychip.es/e/iii-penarrubia-trail-circuito-desafios-trail-sierra-del-segura,0,0,,65567a799864b2bb633d476e,Trail Corto,0,0,0,,"III Peñarrubia Trail, Circuito Desafios Trail Sierra del Segura",España,Castilla-La Mancha,,0,0,,0,0,0,,0
Adsubia,La Marina Alta,38.8755622,-0.1711532,2016-10-08T00:00:00Z,70000,225,14,211,,trail_running,finished_official,575,viii-botamarges-carrera-per-muntanya,https://www.mychip.es/e/viii-botamarges-carrera-per-muntanya,16,293,,655679569864b2bb633d3337,Botamarges,27,1,26,,"VIII Botamarges, Carrera per Muntanya",España,Comunidad Valenciana,57,1,56,,282,15,267,,309
Valencia,,39.4697065,-0.3763353,2016-10-08T00:00:00Z,10000,422,56,366,,running,finished_official,689,10k-ivaspe-1,https://www.mychip.es/e/10k-ivaspe-1,71,494,,6556687f9864b2bb633c74e6,10K,143,15,128,,10k IVASPE,España,Comunidad Valenciana,,0,0,,422,56,366,,565
Onil,La Hoya de Alcoy,38.6298061,-0.6740951,2016-10-02T00:00:00Z,25000,,0,0,,trail_running,finished_official,540,trail-onil-trail-vall-del-joguet-2016,https://www.mychip.es/e/trail-onil-trail-vall-del-joguet-2016,0,0,,65567aea9864b2bb633d529b,Bono tres pruebas,0,0,0,,"Trail Onil, Trail Vall del Joguet 2016",España,Comunidad Valenciana,,0,0,,0,0,0,,0
Onil,La Hoya de Alcoy,38.6298061,-0.6740951,2016-10-02T00:00:00Z,14000,,0,0,,trail_running,finished_official,540,trail-onil-trail-vall-del-joguet-2016,https://www.mychip.es/e/trail-onil-trail-vall-del-joguet-2016,0,0,,65567aea9864b2bb633d529e,Marcha Senderista,0,0,0,,"Trail Onil, Trail Vall del Joguet 2016",España,Comunidad Valenciana,,0,0,,0,0,0,,0
Onil,La Hoya de Alcoy,38.6298061,-0.6740951,2016-10-02T00:00:00Z,25000,,0,0,,trail_running,finished_official,540,trail-onil-trail-vall-del-joguet-2016,https://www.mychip.es/e/trail-onil-trail-vall-del-joguet-2016,0,0,,65567aea9864b2bb633d529f,25k,0,0,0,,"Trail Onil, Trail Vall del Joguet 2016",España,Comunidad Valenciana,,0,0,,0,0,0,,0
Onil,La Hoya de Alcoy,38.6298061,-0.6740951,2016-10-02T00:00:00Z,14000,114,32,82,,trail_running,finished_official,540,trail-onil-trail-vall-del-joguet-2016,https://www.mychip.es/e/trail-onil-trail-vall-del-joguet-2016,40,110,,65567aea9864b2bb633d529a,14k ,36,8,28,,"Trail Onil, Trail Vall del Joguet 2016",España,Comunidad Valenciana,,0,0,,114,32,82,,150
Onil,La Hoya de Alcoy,38.6298061,-0.6740951,2016-10-02T00:00:00Z,25000,120,8,112,,trail_running,finished_official,540,trail-onil-trail-vall-del-joguet-2016,https://www.mychip.es/e/trail-onil-trail-vall-del-joguet-2016,15,161,,65567aea9864b2bb633d529c,25k,56,7,49,,"Trail Onil, Trail Vall del Joguet 2016",España,Comunidad Valenciana,,0,0,,120,8,112,,176
Onil,La Hoya de Alcoy,38.6298061,-0.6740951,2016-10-02T00:00:00Z,14000,97,40,57,,trail_running,finished_official,540,trail-onil-trail-vall-del-joguet-2016,https://www.mychip.es/e/trail-onil-trail-vall-del-joguet-2016,47,71,,65567aea9864b2bb633d529d,Marcha Senderista,21,7,14,,"Trail Onil, Trail Vall del Joguet 2016",España,Comunidad Valenciana,,0,0,,97,40,57,,118
la Pobla Llarga,La Ribera Alta,39.08528,-0.4765326,2016-10-02T00:00:00Z,107000,,0,0,,btt,finished_official,630,iii-marcha-ale-cycling-la-pobla-llarga,https://www.mychip.es/e/iii-marcha-ale-cycling-la-pobla-llarga,0,0,,655672629864b2bb633cd7af,NO FEDERADO,0,0,0,,III Marcha Ale Cycling La Pobla Llarga,España,Comunidad Valenciana,,0,0,,0,0,0,,0
la Pobla Llarga,La Ribera Alta,39.08528,-0.4765326,2016-10-02T00:00:00Z,107000,1061,65,996,,btt,finished_official,630,iii-marcha-ale-cycling-la-pobla-llarga,https://www.mychip.es/e/iii-marcha-ale-cycling-la-pobla-llarga,74,1116,,655672629864b2bb633cd7b0,FEDERADO RFEC-FCVV,114,8,106,,III Marcha Ale Cycling La Pobla Llarga,España,Comunidad Valenciana,15,1,14,,1076,66,1010,,1190
Elda,El Vinalopó Medio,38.4789671,-0.7956759,2016-10-02T00:00:00Z,26970,140,8,132,,trail_running,finished_official,672,vii-carrera-y-marcha-cati-rabosa-7,https://www.mychip.es/e/vii-carrera-y-marcha-cati-rabosa-7,9,147,,65566e7c9864b2bb633cb6d8,Trail largo,7,0,7,,"VII Carrera y Marcha, Catí - Rabosa",España,Comunidad Valenciana,9,1,8,,149,9,140,,156
Elda,El Vinalopó Medio,38.4789671,-0.7956759,2016-10-02T00:00:00Z,15420,259,58,201,,trail_running,finished_official,672,vii-carrera-y-marcha-cati-rabosa-7,https://www.mychip.es/e/vii-carrera-y-marcha-cati-rabosa-7,61,210,,65566e7c9864b2bb633cb6d7,Trail Corto,11,3,8,,"VII Carrera y Marcha, Catí - Rabosa",España,Comunidad Valenciana,1,0,1,,260,58,202,,271
Elda,El Vinalopó Medio,38.4789671,-0.7956759,2016-10-02T00:00:00Z,15420,213,101,112,,trail_running,finished_official,672,vii-carrera-y-marcha-cati-rabosa-7,https://www.mychip.es/e/vii-carrera-y-marcha-cati-rabosa-7,105,116,,65566e7c9864b2bb633cb6d9,Marcha Senderista,6,3,3,,"VII Carrera y Marcha, Catí - Rabosa",España,Comunidad Valenciana,2,1,1,,215,102,113,,221
Tollos,El Condado de Cocentaina,38.7569986,-0.2746901,2016-09-25T00:00:00Z,19200,92,15,77,,trail_running,finished_official,541,ii-vitobest-tollos-trail,https://www.mychip.es/e/ii-vitobest-tollos-trail,17,84,,65567ae49864b2bb633d5233,Trail,9,2,7,,II Vitobest Tollos Trail,España,Comunidad Valenciana,,0,0,,92,15,77,,101
Puebla de Don Fadrique,,37.9578472,-2.4348912,2016-09-25T00:00:00Z,42000,,0,0,,trail_running,finished_official,573,la-sagra-sky-series-by-lurbel,https://www.mychip.es/e/la-sagra-sky-series-by-lurbel,0,0,,655679889864b2bb633d3475,Skymarathon,0,0,0,,La Sagra Sky Series by Lurbel,España,Andalucía,,0,0,,0,0,0,,0
Puebla de Don Fadrique,,37.9578472,-2.4348912,2016-09-25T00:00:00Z,22700,,0,0,,trail_running,finished_official,573,la-sagra-sky-series-by-lurbel,https://www.mychip.es/e/la-sagra-sky-series-by-lurbel,0,0,,655679889864b2bb633d3477,Sky Race,0,0,0,,La Sagra Sky Series by Lurbel,España,Andalucía,,0,0,,0,0,0,,0
Puebla de Don Fadrique,,37.9578472,-2.4348912,2016-09-25T00:00:00Z,5200,,0,0,,trail_running,finished_official,573,la-sagra-sky-series-by-lurbel,https://www.mychip.es/e/la-sagra-sky-series-by-lurbel,0,0,,655679889864b2bb633d3479,Kilómetro vertical (24-09-2016),0,0,0,,La Sagra Sky Series by Lurbel,España,Andalucía,,0,0,,0,0,0,,0
Puebla de Don Fadrique,,37.9578472,-2.4348912,2016-09-25T00:00:00Z,11800,,0,0,,trail_running,finished_official,573,la-sagra-sky-series-by-lurbel,https://www.mychip.es/e/la-sagra-sky-series-by-lurbel,0,0,,655679889864b2bb633d3478,Cadete (15 a 17),0,0,0,,La Sagra Sky Series by Lurbel,España,Andalucía,,0,0,,0,0,0,,0
Puebla de Don Fadrique,,37.9578472,-2.4348912,2016-09-25T00:00:00Z,11800,,0,0,,trail_running,finished_official,573,la-sagra-sky-series-by-lurbel,https://www.mychip.es/e/la-sagra-sky-series-by-lurbel,0,0,,655679889864b2bb633d3476,Junior  (18 a 20),0,0,0,,La Sagra Sky Series by Lurbel,España,Andalucía,,0,0,,0,0,0,,0
Puebla de Don Fadrique,,37.9578472,-2.4348912,2016-09-25T00:00:00Z,14000,,0,0,,trail_running,finished_official,573,la-sagra-sky-series-by-lurbel,https://www.mychip.es/e/la-sagra-sky-series-by-lurbel,0,0,,655679879864b2bb633d3474,Marcha Senderista,0,0,0,,La Sagra Sky Series by Lurbel,España,Andalucía,,0,0,,0,0,0,,0
Tibi,La Hoya de Alcoy,38.5308973,-0.5775432,2016-09-25T00:00:00Z,17000,216,37,179,,trail_running,finished_official,584,ii-trail-volta-al-pantano-de-tibi,https://www.mychip.es/e/ii-trail-volta-al-pantano-de-tibi,43,194,,655678459864b2bb633d2400,17k,16,5,11,,II Trail Volta al Pantano de Tibi,España,Comunidad Valenciana,5,1,4,,221,38,183,,237
Tibi,La Hoya de Alcoy,38.5308973,-0.5775432,2016-09-25T00:00:00Z,26000,131,8,123,,trail_running,finished_official,584,ii-trail-volta-al-pantano-de-tibi,https://www.mychip.es/e/ii-trail-volta-al-pantano-de-tibi,9,136,,655678459864b2bb633d2401,26k,14,1,13,,II Trail Volta al Pantano de Tibi,España,Comunidad Valenciana,,0,0,,131,8,123,,145
Madrid,,40.4059332,-3.6448737,2016-09-25T00:00:00Z,8100,406,77,329,,running,finished_official,636,carrera-popular-victimas-del-terrorismo-2016,https://www.mychip.es/e/carrera-popular-victimas-del-terrorismo-2016,101,405,,655670d99864b2bb633ccc08,10k,100,24,76,,Carrera Popular Víctimas del Terrorismo 2016,España,Comunidad de Madrid,,0,0,,406,77,329,,506
Navarcles,,41.7531567,1.9033612,2016-09-25T00:00:00Z,114000,592,19,573,,btt,finished_official,656,selemika-2016-marxa-de-resistencia-en-btt-1,https://www.mychip.es/e/selemika-2016-marxa-de-resistencia-en-btt-1,23,620,,65566fdf9864b2bb633cc657,Selènika,23,0,23,,"Selènika 2016, Marxa de resistència en BTT",España,Cataluña,28,4,24,,620,23,597,,643
Murcia,,37.9923795,-1.1305431,2016-09-25T00:00:00Z,8000,,0,0,,running,finished_official,674,crazy-murcia-1,https://www.mychip.es/e/crazy-murcia-1,0,0,,65566e429864b2bb633cb57d,Modalidad 8000,0,0,0,,Crazy Murcia,España,Región de Murcia,,0,0,,0,0,0,,0
Albaida,La Vall d'Albaida,38.838669,-0.5181895,2016-09-24T00:00:00Z,10600,349,51,298,,running,finished_official,615,xvii-gran-fons-monica-pont-dalbaida-viii-circuit-cajamar-vall-dalbaida-2016,https://www.mychip.es/e/xvii-gran-fons-monica-pont-dalbaida-viii-circuit-cajamar-vall-dalbaida-2016,99,459,,6556747a9864b2bb633cf446,ABSOLUTA,208,48,160,,"XVII Gran Fons Mónica Pont D'Albaida, VIII Circuit Cajamar Vall D'Albaida 2016",España,Comunidad Valenciana,1,0,1,,350,51,299,,558
Peñíscola,Bajo Maestrazgo,40.3576361,0.4071043,2016-09-24T00:00:00Z,10000,325,76,249,,running,finished_official,623,ii-10k-nocturno-peniscola-2016-circuito-diputacion-de-castellon,https://www.mychip.es/e/ii-10k-nocturno-peniscola-2016-circuito-diputacion-de-castellon,82,263,,655673669864b2bb633ce23e,10K,19,5,14,,"II 10K NOCTURNO PEÑISCOLA 2016, Circuito Diputación de Castellón",España,Comunidad Valenciana,1,1,0,,326,77,249,,345
Peñíscola,Bajo Maestrazgo,40.3576361,0.4071043,2016-09-24T00:00:00Z,10000,1,0,1,,running,finished_official,623,ii-10k-nocturno-peniscola-2016-circuito-diputacion-de-castellon,https://www.mychip.es/e/ii-10k-nocturno-peniscola-2016-circuito-diputacion-de-castellon,0,1,,655673669864b2bb633ce23f,Parejas,0,0,0,,"II 10K NOCTURNO PEÑISCOLA 2016, Circuito Diputación de Castellón",España,Comunidad Valenciana,,0,0,,1,0,1,,1
Tabernes de Valldigna,La Safor,39.0716446,-0.2678549,2016-09-24T00:00:00Z,42000,158,12,146,,trail_running,finished_official,653,monduber-2016-1,https://www.mychip.es/e/monduber-2016-1,16,194,,6556707e9864b2bb633cc9f7,Maratón por Montaña,23,3,20,,III Monduber Trail 2016,España,Comunidad Valenciana,29,1,28,,187,13,174,,210
Tabernes de Valldigna,La Safor,39.0716446,-0.2678549,2016-09-24T00:00:00Z,78000,30,4,26,,trail_running,finished_official,653,monduber-2016-1,https://www.mychip.es/e/monduber-2016-1,6,49,,6556707f9864b2bb633cc9f8,Ultra 78k,11,2,9,,III Monduber Trail 2016,España,Comunidad Valenciana,14,0,14,,44,4,40,,55
Tabernes de Valldigna,La Safor,39.0716446,-0.2678549,2016-09-24T00:00:00Z,21000,172,26,146,,trail_running,finished_official,653,monduber-2016-1,https://www.mychip.es/e/monduber-2016-1,29,164,,6556707f9864b2bb633cc9f9,Media maratón,16,3,13,,III Monduber Trail 2016,España,Comunidad Valenciana,5,0,5,,177,26,151,,193
Tabernes de Valldigna,La Safor,39.0716446,-0.2678549,2016-09-24T00:00:00Z,78000,24,3,21,,trail_running,finished_official,653,monduber-2016-1,https://www.mychip.es/e/monduber-2016-1,4,25,,6556707f9864b2bb633cc9fb,Ultra Copa de España,3,1,2,,III Monduber Trail 2016,España,Comunidad Valenciana,2,0,2,,26,3,23,,29
Tabernes de Valldigna,La Safor,39.0716446,-0.2678549,2016-09-24T00:00:00Z,15000,,0,0,,trail_running,finished_official,653,monduber-2016-1,https://www.mychip.es/e/monduber-2016-1,0,0,,6556707f9864b2bb633cc9fa,Marcha Senderista (Consultar comunicado),0,0,0,,III Monduber Trail 2016,España,Comunidad Valenciana,,0,0,,0,0,0,,0
Crevillente,El Bajo Vinalopó,38.2493099,-0.8111359,2016-09-18T00:00:00Z,11000,,0,0,,trail_running,finished_official,663,bajada-solidaria-crevillent-camping-marjal-costa-blanca-2016-5,https://www.mychip.es/e/bajada-solidaria-crevillent-camping-marjal-costa-blanca-2016-5,0,0,,65566fd09864b2bb633cc5c1,Corredor,0,0,0,,Bajada Solidaria Crevillent Camping Marjal Costa Blanca  2016,España,Comunidad Valenciana,,0,0,,0,0,0,,0
Crevillente,El Bajo Vinalopó,38.2493099,-0.8111359,2016-09-18T00:00:00Z,11000,,0,0,,trail_running,finished_official,663,bajada-solidaria-crevillent-camping-marjal-costa-blanca-2016-5,https://www.mychip.es/e/bajada-solidaria-crevillent-camping-marjal-costa-blanca-2016-5,0,0,,65566fd09864b2bb633cc5c0,Marchador,0,0,0,,Bajada Solidaria Crevillent Camping Marjal Costa Blanca  2016,España,Comunidad Valenciana,,0,0,,0,0,0,,0
Sumacárcel,La Ribera Alta,39.0962162,-0.6296261,2016-09-17T00:00:00Z,8000,77,14,63,,running,finished_official,597,27a-volta-a-peu-a-sumacarcer,https://www.mychip.es/e/27a-volta-a-peu-a-sumacarcer,16,86,,655676989864b2bb633d1582,Carrera Popular,25,2,23,,27a Volta a peu a Sumacarcer,España,Comunidad Valenciana,,0,0,,77,14,63,,102
Crevillente,El Bajo Vinalopó,38.2493099,-0.8111359,2016-09-17T00:00:00Z,999,54,6,48,,trail_running,finished_official,655,campeonato-provincial-de-alicante-de-carrera-de-largo-recorrido-1,https://www.mychip.es/e/campeonato-provincial-de-alicante-de-carrera-de-largo-recorrido-1,9,63,,6556704e9864b2bb633cc8e0,Largo recorrido,4,0,4,,Campeonato Provincial de Alicante de Carrera de largo Recorrido,España,Comunidad Valenciana,14,3,11,,68,9,59,,72
Luchente,La Vall d'Albaida,38.9427057,-0.3565953,2016-09-10T00:00:00Z,9100,340,55,285,,running,finished_official,614,xiv-volta-a-peu-a-llutxent,https://www.mychip.es/e/xiv-volta-a-peu-a-llutxent,97,428,,655674969864b2bb633cf676,ABSOLUTA,183,41,142,,XIV Volta a peu a Llutxent,España,Comunidad Valenciana,2,1,1,,342,56,286,,525
Luchente,La Vall d'Albaida,38.9427057,-0.3565953,2016-09-10T00:00:00Z,600,22,8,14,,running,finished_official,614,xiv-volta-a-peu-a-llutxent,https://www.mychip.es/e/xiv-volta-a-peu-a-llutxent,10,17,,655674969864b2bb633cf677,BENJAMIN,5,2,3,,XIV Volta a peu a Llutxent,España,Comunidad Valenciana,,0,0,,22,8,14,,27
Luchente,La Vall d'Albaida,38.9427057,-0.3565953,2016-09-10T00:00:00Z,1000,11,3,8,,running,finished_official,614,xiv-volta-a-peu-a-llutxent,https://www.mychip.es/e/xiv-volta-a-peu-a-llutxent,6,11,,655674969864b2bb633cf678,ALEVIN,6,3,3,,XIV Volta a peu a Llutxent,España,Comunidad Valenciana,,0,0,,11,3,8,,17
Luchente,La Vall d'Albaida,38.9427057,-0.3565953,2016-09-10T00:00:00Z,1200,9,4,5,,running,finished_official,614,xiv-volta-a-peu-a-llutxent,https://www.mychip.es/e/xiv-volta-a-peu-a-llutxent,6,10,,655674969864b2bb633cf679,INFANTIL,7,2,5,,XIV Volta a peu a Llutxent,España,Comunidad Valenciana,,0,0,,9,4,5,,16
Adzaneta de Albaida,La Vall d'Albaida,38.8329111,-0.4971632,2016-09-04T00:00:00Z,11600,410,76,334,,running,finished_official,613,xiii-pujada-a-la-font-freda-viii-circuit-cajamar-vall-dalbaida-2016,https://www.mychip.es/e/xiii-pujada-a-la-font-freda-viii-circuit-cajamar-vall-dalbaida-2016,120,478,,655674fb9864b2bb633cf8c8,ABSOLUTA,188,44,144,,"XIII Pujada a la Font Freda, VIII Circuit Cajamar Vall D'Albaida 2016",España,Comunidad Valenciana,,0,0,,410,76,334,,598
